time	V(vin)	V(vout)
0.000000000000000e+000	-1.000000e+001	-8.460998e+000
1.030804212962035e-006	-9.958768e+000	-8.461749e+000
2.061608425924071e-006	-9.917535e+000	-8.462605e+000
3.092412638886106e-006	-9.876303e+000	-8.463568e+000
4.123216851848142e-006	-9.835071e+000	-8.464636e+000
5.154021064810177e-006	-9.793839e+000	-8.465810e+000
6.184825277772213e-006	-9.752607e+000	-8.467089e+000
7.215629490734246e-006	-9.711375e+000	-8.468474e+000
1.143655830293661e-005	-9.542538e+000	-8.472467e+000
1.729593330293661e-005	-9.308163e+000	-8.476086e+000
2.315530830293660e-005	-9.073788e+000	-8.477587e+000
2.821711818224575e-005	-8.871315e+000	-8.477769e+000
3.942236583793817e-005	-8.423105e+000	-8.477720e+000
2.431910009600558e-004	-2.723600e-001	-8.474631e+000
2.590477388433825e-004	3.619095e-001	-8.433245e+000
2.603381522092648e-004	4.135261e-001	-8.418850e+000
2.606607555507354e-004	4.264302e-001	-8.413328e+000
2.613059622336765e-004	4.522384e-001	-8.395818e+000
2.616659112374649e-004	4.666364e-001	-8.377501e+000
2.619362109779644e-004	4.774484e-001	-8.329295e+000
2.621358295187970e-004	4.854331e-001	-8.189943e+000
2.623389334382417e-004	4.935573e-001	-7.879332e+000
2.625440391205453e-004	5.017615e-001	-7.391244e+000
2.628744783665618e-004	5.149791e-001	-6.231056e+000
2.633151520676811e-004	5.326061e-001	-3.903063e+000
2.637518127672557e-004	5.500725e-001	-5.043275e-001
2.641833406602413e-004	5.673336e-001	3.951283e+000
2.644716227682738e-004	5.788649e-001	6.682672e+000
2.647997563258051e-004	5.919902e-001	8.368953e+000
2.648435653505841e-004	5.937425e-001	8.431183e+000
2.659133264231964e-004	6.365330e-001	8.450403e+000
2.669830874958088e-004	6.793234e-001	8.465374e+000
2.680528485684211e-004	7.221139e-001	8.476097e+000
2.691226096410334e-004	7.649043e-001	8.482571e+000
2.701923707136458e-004	8.076948e-001	8.484796e+000
2.712621317862581e-004	8.504852e-001	8.482773e+000
2.723318928588705e-004	8.932757e-001	8.476501e+000
5.000026233599895e-004	9.999895e+000	8.476665e+000
7.392530451170957e-004	4.298783e-001	8.476212e+000
7.533284437369949e-004	-1.331377e-001	8.457430e+000
7.592551980820272e-004	-3.702078e-001	8.431335e+000
7.605243410095808e-004	-4.209736e-001	8.415785e+000
7.608416267414692e-004	-4.336650e-001	8.409491e+000
7.614761982052460e-004	-4.590479e-001	8.387800e+000
7.618241453318081e-004	-4.729657e-001	8.357347e+000
