time	V(vin)	V(vout)
0.000000000000000e+000	-1.000000e+001	8.454711e+000
9.789945589469805e-007	-9.960840e+000	8.455753e+000
1.957989117893961e-006	-9.921680e+000	8.456925e+000
2.936983676840942e-006	-9.882521e+000	8.458225e+000
3.915978235787922e-006	-9.843361e+000	8.459655e+000
4.894972794734903e-006	-9.804201e+000	8.461215e+000
5.873967353681883e-006	-9.765041e+000	8.462903e+000
6.852961912628862e-006	-9.725882e+000	8.464721e+000
1.079297078268894e-005	-9.568281e+000	8.469793e+000
1.665234578268894e-005	-9.333906e+000	8.475037e+000
2.165245690316951e-005	-9.133902e+000	8.477241e+000
2.679070950277910e-005	-8.928371e+000	8.477761e+000
3.216227638365881e-005	-8.713509e+000	8.477765e+000
2.764695150974841e-004	1.058781e+000	8.474101e+000
2.788132201686262e-004	1.152529e+000	8.477945e+000
2.811569252397682e-004	1.246277e+000	8.476879e+000
2.835006303109103e-004	1.340025e+000	8.470903e+000
2.858443353820524e-004	1.433773e+000	8.460018e+000
2.881880404531944e-004	1.527522e+000	8.444223e+000
2.905317455243365e-004	1.621270e+000	8.423518e+000
2.928754505954786e-004	1.715018e+000	8.397904e+000
2.934002118566363e-004	1.736008e+000	8.365282e+000
2.935409078183764e-004	1.741636e+000	8.328861e+000
2.936149022542289e-004	1.744596e+000	8.274199e+000
2.936807982091846e-004	1.747232e+000	8.165794e+000
2.937584015508180e-004	1.750336e+000	7.945125e+000
2.938989645101144e-004	1.755959e+000	7.270361e+000
2.940886484986986e-004	1.763546e+000	5.880225e+000
2.941708185542626e-004	1.766833e+000	5.049865e+000
2.942437913582392e-004	1.769752e+000	4.165677e+000
2.944969761520504e-004	1.779879e+000	9.287972e-001
2.946743290636769e-004	1.786973e+000	-1.352427e+000
2.950290348869299e-004	1.801161e+000	-5.275874e+000
2.954397632390842e-004	1.817590e+000	-8.399732e+000
2.954969790280123e-004	1.819879e+000	-8.429225e+000
2.967600239020758e-004	1.870401e+000	-8.450323e+000
2.980230687761393e-004	1.920923e+000	-8.466655e+000
2.992861136502028e-004	1.971445e+000	-8.478220e+000
3.005491585242662e-004	2.021966e+000	-8.485018e+000
3.018122033983297e-004	2.072488e+000	-8.487049e+000
3.030752482723932e-004	2.123010e+000	-8.484314e+000
3.043382931464567e-004	2.173532e+000	-8.476811e+000
5.001677740793296e-004	9.993289e+000	-8.476878e+000
7.744092951170957e-004	-9.763717e-001	-8.475470e+000
7.877980585155367e-004	-1.511922e+000	-8.443182e+000
7.931895885789409e-004	-1.727583e+000	-8.382342e+000
7.934326837094631e-004	-1.737307e+000	-8.353132e+000
7.935574353852584e-004	-1.742297e+000	-8.305060e+000
7.936376925873828e-004	-1.745508e+000	-8.212205e+000
7.937179889310851e-004	-1.748719e+000	-8.032722e+000
7.938015448454742e-004	-1.752062e+000	-7.719182e+000
7.939686566742523e-004	-1.758746e+000	-6.750493e+000
7.940847355861122e-004	-1.763389e+000	-5.787081e+000
7.941552248033075e-004	-1.766209e+000	-5.023334e+000
7.942276717877815e-004	-1.769107e+000	-4.128905e+000
7.944692669486920e-004	-1.778771e+000	-1.004270e+000
7.946417056312676e-004	-1.785668e+000	1.232030e+000
7.949865829964190e-004	-1.799463e+000	5.094365e+000
7.954042704968238e-004	-1.816171e+000	8.396648e+000
7.954290903715641e-004	-1.817164e+000	8.425246e+000
7.963985882450310e-004	-1.855943e+000	8.446865e+000
7.973680861184977e-004	-1.894723e+000	8.463726e+000
7.983375839919645e-004	-1.933503e+000	8.475828e+000
7.993070818654312e-004	-1.972283e+000	8.483172e+000
8.002765797388980e-004	-2.011063e+000	8.485758e+000
8.012460776123647e-004	-2.049843e+000	8.483586e+000
8.022155754858315e-004	-2.088623e+000	8.476656e+000
9.645392135274212e-004	-8.581569e+000	8.477742e+000
9.703985885274212e-004	-8.815944e+000	8.477760e+000
9.762579635274212e-004	-9.050319e+000	8.477711e+000
9.821173385274212e-004	-9.284694e+000	8.477057e+000
9.867140664826593e-004	-9.468562e+000	8.475017e+000
9.916251960135878e-004	-9.665008e+000	8.470773e+000
9.949691400271757e-004	-9.798765e+000	8.466721e+000
9.956878345947220e-004	-9.827513e+000	8.465698e+000
9.964065291622683e-004	-9.856261e+000	8.464607e+000
9.971252237298146e-004	-9.885009e+000	8.463448e+000
9.978439182973611e-004	-9.913757e+000	8.462219e+000
9.985626128649074e-004	-9.942504e+000	8.460922e+000
9.992813074324537e-004	-9.971252e+000	8.459557e+000
1.000000002000000e-003	-1.000000e+001	8.458122e+000
1.001068216304460e-003	-9.957271e+000	8.458081e+000
1.002136430608920e-003	-9.914542e+000	8.458415e+000
1.003204644913380e-003	-9.871814e+000	8.459126e+000
1.004272859217840e-003	-9.829085e+000	8.460213e+000
1.005341073522300e-003	-9.786357e+000	8.461676e+000
1.006409287826760e-003	-9.743628e+000	8.463515e+000
1.007477502131220e-003	-9.700900e+000	8.465730e+000
1.010829831743991e-003	-9.566807e+000	8.469914e+000
1.016689206743991e-003	-9.332432e+000	8.475071e+000
