TIME  IN1  IN2  OUT1
166.016  -0.498657  4.223022  -0.5
156.25  -0.498657  4.226685  -0.5
146.484  -0.498047  4.230957  -0.5
136.719  -0.498047  4.234619  -0.5
126.953  -0.497437  4.238281  -0.5
117.188  -0.497437  4.240112  -0.5
107.422  -0.496826  4.240723  -0.5
97.656  -0.496216  4.242554  -0.5
87.891  -0.496826  4.242554  -0.5
78.125  -0.496216  4.242554  -0.5
68.359  -0.496216  4.243774  -0.5
58.594  -0.495605  4.243774  -0.5
48.828  -0.495605  4.245605  -0.5
39.063  -0.495605  4.246216  -0.5
29.297  -0.494995  4.246216  -0.5
19.531  -0.494995  4.246826  -0.5
9.766  -0.494995  4.248047  -0.5
0  0.266113  4.301147  -0.5
-9.766  0.560913  4.296265  0.5
-19.531  0.559692  4.293823  0.5
-29.297  0.55542  4.28894  0.5
-39.063  0.546265  4.279175  0.5
-48.828  0.542603  4.274292  0.5
-58.594  0.53894  4.269409  0.5
-68.359  0.535889  4.265137  0.5
-78.125  0.532227  4.260254  0.5
-87.891  0.526733  4.250488  0.5
-97.656  0.524292  4.247437  0.5
-107.422  0.521851  4.242554  0.5
-117.188  0.52002  4.238281  0.5
-126.953  0.516968  4.234009  0.5
-136.719  0.513306  4.225464  0.5
-146.484  0.512085  4.221191  0.5
-156.25  0.509644  4.216309  0.5
-166.016  0.508423  4.212036  0.5
-175.781  0.507202  4.208374  0.5
-185.547  0.50354  4.199829  0.5
-195.313  0.50293  4.195557  0.5
-205.078  0.501709  4.191895  0.5
-214.844  0.500488  4.187012  0.5
-224.609  0.499268  4.182739  0.5
-234.375  0.498657  4.179077  0.5
-244.141  0.497437  4.170532  0.5
-253.906  0.496216  4.16687  0.5
-263.672  0.494995  4.161987  0.5
-273.438  0.494385  4.158325  0.5
-283.203  0.493774  4.153442  0.5
-292.969  0.491943  4.146118  0.5
-302.734  0.491943  4.141235  0.5
-312.5  0.491333  4.137573  0.5
-322.266  0.491333  4.133911  0.5
-332.031  0.490112  4.129028  0.5
-341.797  0.490112  4.121094  0.5
-351.563  0.489502  4.117432  0.5
-361.328  0.488892  4.112549  0.5
-371.094  0.488892  4.108887  0.5
-380.859  0.488281  4.104614  0.5
-390.625  0.487671  4.09668  0.5
-400.391  0.487671  4.091797  0.5
-410.156  0.487061  4.087524  0.5
-419.922  0.48645  4.083862  0.5
-429.688  0.48645  4.0802  0.5
-439.453  0.48645  4.076538  0.5
-449.219  0.485229  4.067993  0.5
-458.984  0.48584  4.063721  0.5
-468.75  0.485229  4.059448  0.5
-478.516  0.485229  4.055176  0.5
-488.281  0.484619  4.050903  0.5
-498.047  -0.238037  4.043579  0.5
-507.813  -0.569458  4.049683  -0.5
-517.578  -0.567017  4.054565  -0.5
-527.344  -0.563965  4.058838  -0.5
-537.109  -0.559692  4.0625  -0.5
-546.875  -0.551147  4.071655  -0.5
-556.641  -0.547485  4.077148  -0.5
-566.406  -0.544434  4.081421  -0.5
-576.172  -0.541992  4.085693  -0.5
-585.938  -0.53894  4.089966  -0.5
-595.703  -0.533447  4.099731  -0.5
-605.469  -0.531006  4.103394  -0.5
-615.234  -0.528564  4.107666  -0.5
-625  -0.526733  4.112549  -0.5
-634.766  -0.524292  4.116821  -0.5
-644.531  -0.52063  4.125366  -0.5
-654.297  -0.518799  4.130249  -0.5
-664.063  -0.516357  4.134521  -0.5
-673.828  -0.515747  4.138794  -0.5
-683.594  -0.514526  4.143066  -0.5
-693.359  -0.513306  4.147339  -0.5
-703.125  -0.510864  4.155884  -0.5
-712.891  -0.509644  4.160156  -0.5
-722.656  -0.508423  4.163818  -0.5
-732.422  -0.507812  4.16748  -0.5
-742.188  -0.507202  4.172363  -0.5
-751.953  -0.505371  4.180908  -0.5
-761.719  -0.50415  4.18457  -0.5
-771.484  -0.50354  4.189453  -0.5
-781.25  -0.50293  4.193115  -0.5
-791.016  -0.502319  4.196777  -0.5
-800.781  -0.501709  4.205933  -0.5
-810.547  -0.501099  4.209595  -0.5
-820.313  -0.500488  4.213867  -0.5
-830.078  -0.500488  4.21814  -0.5
-839.844  -0.499268  4.222412  -0.5
-849.609  -0.498657  4.230347  -0.5
-859.375  -0.498657  4.234009  -0.5
