TIME  IN1  IN2
33.984  2.825928  0.541992
33.789  2.825928  0.540771
33.594  2.825928  0.540771
33.398  2.825928  0.540771
33.203  2.824707  0.540771
33.008  2.823486  0.540771
32.813  2.824707  0.540771
32.617  2.824707  0.540771
32.422  2.825928  0.541992
32.227  2.82959  0.543213
32.031  2.830811  0.543213
31.836  2.828369  0.541992
31.641  2.825928  0.540771
31.445  2.825928  0.540771
31.25  2.827148  0.541992
31.055  2.827148  0.541992
30.859  2.827148  0.541992
30.664  2.825928  0.541992
30.469  2.825928  0.540771
30.273  2.825928  0.541992
30.078  2.824707  0.540771
29.883  2.823486  0.540771
29.688  2.823486  0.540771
29.492  2.824707  0.540771
29.297  2.825928  0.540771
29.102  2.825928  0.541992
28.906  2.827148  0.541992
28.711  2.824707  0.540771
28.516  2.824707  0.540771
28.32  2.827148  0.541992
28.125  2.828369  0.541992
27.93  2.828369  0.541992
27.734  2.827148  0.541992
27.539  2.825928  0.541992
27.344  2.828369  0.541992
27.148  2.828369  0.541992
26.953  2.828369  0.541992
26.758  2.827148  0.541992
26.563  2.827148  0.540771
26.367  2.827148  0.540771
26.172  2.827148  0.541992
25.977  2.825928  0.540771
25.781  2.827148  0.540771
25.586  2.828369  0.541992
25.391  2.82959  0.541992
25.195  2.82959  0.541992
25  2.828369  0.540771
24.805  2.827148  0.541992
24.609  2.828369  0.541992
24.414  2.82959  0.541992
24.219  2.828369  0.541992
24.023  -3.135986  0.496826
23.828  -2.86377  0.396729
23.633  -2.802734  0.311279
23.438  -2.786865  0.229492
23.242  -2.783203  0.147705
23.047  -2.783203  0.067139
22.852  -2.783203  -0.012207
22.656  -2.784424  -0.090332
22.461  -2.785645  -0.168457
22.266  -2.789307  -0.246582
22.07  -2.791748  -0.323486
21.875  -2.789307  -0.397949
21.68  -2.786865  -0.471191
21.484  -2.786865  -0.544434
21.289  -2.788086  -0.617676
21.094  -2.789307  -0.689697
20.898  -2.789307  -0.737305
20.703  -2.786865  -0.808105
20.508  -2.788086  -0.877686
20.313  -2.788086  -0.947266
20.117  -2.784424  -1.014404
19.922  3.041992  -0.969238
19.727  2.875977  -0.869141
19.531  2.838135  -0.775146
19.336  2.828369  -0.682373
19.141  2.824707  -0.592041
18.945  2.824707  -0.50293
18.75  2.828369  -0.412598
18.555  2.828369  -0.325928
18.359  2.824707  -0.240479
18.164  2.823486  -0.155029
17.969  2.824707  -0.070801
17.773  2.825928  0.013428
17.578  2.825928  0.096436
17.383  2.825928  0.177002
17.188  2.824707  0.257568
16.992  2.824707  0.338135
