1.98166255423942e+001,-5.95407125861633e+000 ,-7.20831816341959e+000°,-4.21453189245758e+001 ,1.72783415807002e+002°,-2.40494362086446e+001 ,-9.72100166138076e+001°
2.02735915737920e+001,-5.95098077555378e+000 ,-7.37809182498382e+000°,-4.17461561241214e+001 ,1.72613866581403e+002°,-2.38483259256101e+001 ,-9.73797366079600e+001°
2.07410951184210e+001,-5.94774870911200e+000 ,-7.55203345426387e+000°,-4.13468532030299e+001 ,1.72440145205525e+002°,-2.36470740592678e+001 ,-9.75536254245592e+001°
2.12193791684895e+001,-5.94436870994832e+000 ,-7.73025726626585e+000°,-4.09474037469640e+001 ,1.72262137579050e+002°,-2.34456742602793e+001 ,-9.77317972511487e+001°
2.17086923195406e+001,-5.94083415815113e+000 ,-7.91288141371404e+000°,-4.05478010739230e+001 ,1.72079725661815e+002°,-2.32441199087375e+001 ,-9.79143702134195e+001°
2.22092888996634e+001,-5.93713815324621e+000 ,-8.10002817276680e+000°,-4.01480382241231e+001 ,1.71892787288162e+002°,-2.30424041041728e+001 ,-9.81014665609126e+001°
2.27214291016839e+001,-5.93327350401477e+000 ,-8.29182414002880e+000°,-3.97481079496909e+001 ,1.71701195969973e+002°,-2.28405196553713e+001 ,-9.82932128640143e+001°
2.32453791184044e+001,-5.92923271814516e+000 ,-8.48840044164936e+000°,-3.93480027041967e+001 ,1.71504820687632e+002°,-2.26384590700263e+001 ,-9.84897402230457e+001°
2.37814112809615e+001,-5.92500799174403e+000 ,-8.68989295535457e+000°,-3.89477146320552e+001 ,1.71303525668054e+002°,-2.24362145442497e+001 ,-9.86911844902764e+001°
2.43298042003740e+001,-5.92059119873907e+000 ,-8.89644254632408e+000°,-3.85472355578171e+001 ,1.71097170148862e+002°,-2.22337779519745e+001 ,-9.88976865057914e+001°
2.48908429123558e+001,-5.91597388021015e+000 ,-9.10819531789252e+000°,-3.81465569754011e+001 ,1.70885608127732e+002°,-2.20311408342863e+001 ,-9.91093923481775e+001°
2.54648190254670e+001,-5.91114723369328e+000 ,-9.32530287812768e+000°,-3.77456700372978e+001 ,1.70668688095878e+002°,-2.18282943887270e+001 ,-9.93264536010895e+001°
2.60520308726827e+001,-5.90610210250906e+000 ,-9.54792262341727e+000°,-3.73445655438035e+001 ,1.70446252754514e+002°,-2.16252294586233e+001 ,-9.95490276368237e+001°
2.66527836664554e+001,-5.90082896517587e+000 ,-9.77621804028030e+000°,-3.69432339323472e+001 ,1.70218138713089e+002°,-2.14219365224999e+001 ,-9.97772779181174e+001°
2.72673896573547e+001,-5.89531792497839e+000 ,-1.00103590267106e+001°,-3.65416652669705e+001 ,1.69984176168002e+002°,-2.12184056836481e+001 ,-1.00011374319478e+002°
2.78961682963637e+001,-5.88955869977268e+000 ,-1.02505222344574e+001°,-3.61398492280518e+001 ,1.69744188560365e+002°,-2.10146266599309e+001 ,-1.00251493469455e+002°
2.85394464009190e+001,-5.88354061212240e+000 ,-1.04968914337545e+001°,-3.57377751023653e+001 ,1.69497992211328e+002°,-2.08105887739192e+001 ,-1.00497819115351e+002°
2.91975583247790e+001,-5.87725257987455e+000 ,-1.07496579021186e+001°,-3.53354317735819e+001 ,1.69245395933321e+002°,-2.06062809434674e+001 ,-1.00750542512015e+002°
2.98708461318093e+001,-5.87068310730034e+000 ,-1.10090208389639e+001°,-3.49328077133390e+001 ,1.68986200615493e+002°,-2.04016916728548e+001 ,-1.01009862836440e+002°
3.05596597737759e+001,-5.86382027694468e+000 ,-1.12751878079034e+001°,-3.45298909730218e+001 ,1.68720198781457e+002°,-2.01968090446343e+001 ,-1.01275987630055e+002°
3.12643572722382e+001,-5.85665174234961e+000 ,-1.15483752087505e+001°,-3.41266691764215e+001 ,1.68447174117332e+002°,-1.99916207123566e+001 ,-1.01549133270714e+002°
3.19853049046357e+001,-5.84916472184053e+000 ,-1.18288087813780e+001°,-3.37231295134618e+001 ,1.68166900967927e+002°,-1.97861138943560e+001 ,-1.01829525476540e+002°
3.27228773946668e+001,-5.84134599359175e+000 ,-1.21167241437538e+001°,-3.33192587352025e+001 ,1.67879143798757e+002°,-1.95802753688162e+001 ,-1.02117399843959e+002°
3.34774581070574e+001,-5.83318189221865e+000 ,-1.24123673666351e+001°,-3.29150431503767e+001 ,1.67583656621385e+002°,-1.93740914703622e+001 ,-1.02413002422371e+002°
3.42494392468200e+001,-5.82465830717890e+000 ,-1.27159955875835e+001°,-3.25104686237388e+001 ,1.67280182379453e+002°,-1.91675480884619e+001 ,-1.02716590328162e+002°
3.50392220631091e+001,-5.81576068330513e+000 ,-1.30278776671521e+001°,-3.21055205765446e+001 ,1.66968452292540e+002°,-1.89606306679587e+001 ,-1.03028432400875e+002°
3.58472170577761e+001,-5.80647402383678e+000 ,-1.33482948902903e+001°,-3.17001839895344e+001 ,1.66648185154797e+002°,-1.87533242121030e+001 ,-1.03348809904609e+002°
3.66738441987342e+001,-5.79678289637016e+000 ,-1.36775417162245e+001°,-3.12944434088369e+001 ,1.66319086585107e+002°,-1.85456132885029e+001 ,-1.03678017277882e+002°
3.75195331382432e+001,-5.78667144220403e+000 ,-1.40159265802875e+001°,-3.08882829552692e+001 ,1.65980848225297e+002°,-1.83374820384692e+001 ,-1.04016362935454e+002°
3.83847234362282e+001,-5.77612338962450e+000 ,-1.43637727513963e+001°,-3.04816863375798e+001 ,1.65633146882703e+002°,-1.81289141903007e+001 ,-1.04364170125792e+002°
3.92698647887470e+001,-5.76512207174800e+000 ,-1.47214192491115e+001°,-3.00746368702506e+001 ,1.65275643613150e+002°,-1.79198930771273e+001 ,-1.04721777848121e+002°
4.01754172617273e+001,-5.75365044962642e+000 ,-1.50892218244494e+001°,-2.96671174965632e+001 ,1.64907982740176e+002°,-1.77104016600146e+001 ,-1.05089541833219e+002°
4.11018515300928e+001,-5.74169114141558e+000 ,-1.54675540088570e+001°,-2.92591108177310e+001 ,1.64529790806102e+002°,-1.75004225571330e+001 ,-1.05467835592388e+002°
4.20496491224037e+001,-5.72922645851782e+000 ,-1.58568082360026e+001°,-2.88505991290057e+001 ,1.64140675450276e+002°,-1.72899380799001e+001 ,-1.05857051539230e+002°
4.30193026711386e+001,-5.71623844973479e+000 ,-1.62573970412629e+001°,-2.84415644637972e+001 ,1.63740224209625e+002°,-1.70789302771333e+001 ,-1.06257602189125e+002°
4.40113161687481e+001,-5.70270895460709e+000 ,-1.66697543440150e+001°,-2.80319886469808e+001 ,1.63328003236404e+002°,-1.68673809883901e+001 ,-1.06669921441510e+002°
4.50262052296127e+001,-5.68861966727915e+000 ,-1.70943368180350e+001°,-2.76218533587318e+001 ,1.62903555927832e+002°,-1.66552719078320e+001 ,-1.07094465950269e+002°
4.60644973580409e+001,-5.67395221240859e+000 ,-1.75316253554829e+001°,-2.72111402104057e+001 ,1.62466401462145e+002°,-1.64425846601350e+001 ,-1.07531716587704e+002°
4.71267322224483e+001,-5.65868823484618e+000 ,-1.79821266300749e+001°,-2.67998308341905e+001 ,1.62016033235464e+002°,-1.62293008901689e+001 ,-1.07982180007701e+002°
4.82134619358582e+001,-5.64280950504533e+000 ,-1.84463747651161e+001°,-2.63879069884900e+001 ,1.61551917193795e+002°,-1.60154023684071e+001 ,-1.08446390313747e+002°
4.93252513428712e+001,-5.62629804242474e+000 ,-1.89249331120547e+001°,-2.59753506812613e+001 ,1.61073490054515e+002°,-1.58008711142889e+001 ,-1.08924910837477e+002°
5.04626783132516e+001,-5.60913625920529e+000 ,-1.94183961451030e+001°,-2.55621443138276e+001 ,1.60580157411785e+002°,-1.55856895400572e+001 ,-1.09418336033282e+002°
5.16263340422846e+001,-5.59130712757992e+000 ,-1.99273914772202e+001°,-2.51482708480259e+001 ,1.60071291720605e+002°,-1.53698406179276e+001 ,-1.09927293494279e+002°
5.28168233580588e+001,-5.57279437345363e+000 ,-2.04525820023288e+001°,-2.47337139999250e+001 ,1.59546230154636e+002°,-1.51533080738291e+001 ,-1.10452446094522e+002°
5.40347650358351e+001,-5.55358270041806e+000 ,-2.09946681679886e+001°,-2.43184584637802e+001 ,1.59004272333556e+002°,-1.49360766113781e+001 ,-1.10994494261658e+002°
5.52807921196649e+001,-5.53365804810333e+000 ,-2.15543903818313e+001°,-2.39024901703648e+001 ,1.58444677916667e+002°,-1.47181321702311e+001 ,-1.11554178383355e+002°
5.65555522514243e+001,-5.51300788958539e+000 ,-2.21325315537847e+001°,-2.34857965843599e+001 ,1.57866664060704e+002°,-1.44994622234912e+001 ,-1.12132281349513e+002°
5.78597080074360e+001,-5.49162157312426e+000 ,-2.27299197744065e+001°,-2.30683670460751e+001 ,1.57269402741538e+002°,-1.42800561194472e+001 ,-1.12729631230588e+002°
5.91939372428539e+001,-5.46949071417155e+000 ,-2.33474311274004e+001°,-2.26501931634389e+001 ,1.56652017941696e+002°,-1.40599054735805e+001 ,-1.13347104090093e+002°
6.05589334439885e+001,-5.44660964431817e+000 ,-2.39859926314741e+001°,-2.22312692609312e+001 ,1.56013582708535e+002°,-1.38390046175134e+001 ,-1.13985626926446e+002°
6.19554060887573e+001,-5.42297592465768e+000 ,-2.46465853029668e+001°,-2.18115928929318e+001 ,1.55353116091655e+002°,-1.36173511123723e+001 ,-1.14646180735590e+002°
6.33840810154470e+001,-5.39859093191722e+000 ,-2.53302473259478e+001°,-2.13911654298374e+001 ,1.54669579972836e+002°,-1.33949463349185e+001 ,-1.15329803681070e+002°
6.48457007999789e+001,-5.37346052665519e+000 ,-2.60380773105400e+001°,-2.09699927262461e+001 ,1.53961875807745e+002°,-1.31717961457465e+001 ,-1.16037594352356e+002°
6.63410251418745e+001,-5.34759581383305e+000 ,-2.67712376128168e+001°,-2.05480858815167e+001 ,1.53228841306081e+002°,-1.29479116498552e+001 ,-1.16770715084717e+002°
6.78708312591212e+001,-5.32101400713020e+000 ,-2.75309576804327e+001°,-2.01254621040719e+001 ,1.52469247085975e+002°,-1.27233100609633e+001 ,-1.17530395304845e+002°
6.94359142921431e+001,-5.29373940945990e+000 ,-2.83185373768608e+001°,-1.97021456919036e+001 ,1.51681793349795e+002°,-1.24980156820254e+001 ,-1.18317934855078e+002°
7.10370877170875e+001,-5.26580452323356e+000 ,-2.91353502232935e+001°,-1.92781691428267e+001 ,1.50865106642274e+002°,-1.22720610154958e+001 ,-1.19134707235290e+002°
7.26751837686421e+001,-5.23725130496343e+000 ,-2.99828464804920e+001°,-1.88535744090720e+001 ,1.50017736768703e+002°,-1.20454880179320e+001 ,-1.19982162684723e+002°
7.43510538726016e+001,-5.20813257972509e+000 ,-3.08625559726234e+001°,-1.84284143117406e+001 ,1.49138153971127e+002°,-1.18183495144566e+001 ,-1.20861831005814e+002°
7.60655690884096e+001,-5.17851363173514e+000 ,-3.17760905308717e+001°,-1.80027541313722e+001 ,1.48224746484774e+002°,-1.15907107893356e+001 ,-1.21775324007791e+002°
7.78196205619050e+001,-5.14847398771617e+000 ,-3.27251459057681e+001°,-1.75766733913034e+001 ,1.47275818625758e+002°,-1.13626513693434e+001 ,-1.22724337418991e+002°
7.96141199885091e+001,-5.11810940966415e+000 ,-3.37115029632025e+001°,-1.71502678504276e+001 ,1.46289589595108e+002°,-1.11342670165299e+001 ,-1.23710652082853e+002°
8.14500000870932e+001,-5.08753411290151e+000 ,-3.47370279394159e+001°,-1.67236517212415e+001 ,1.45264193223812e+002°,-1.09056719462742e+001 ,-1.24736134212901e+002°
8.33282150847738e+001,-5.05688322362875e+000 ,-3.58036714845465e+001°,-1.62969601273912e+001 ,1.44197678929308e+002°,-1.06770012848361e+001 ,-1.25802734436271e+002°
8.52497412128872e+001,-5.02631548725776e+000 ,-3.69134661722985e+001°,-1.58703518120001e+001 ,1.43088014205857e+002°,-1.04484137776894e+001 ,-1.26912485303368e+002°
8.72155772144001e+001,-4.99601623421427e+000 ,-3.80685220952177e+001°,-1.54440121034663e+001 ,1.41933089029303e+002°,-1.02200947553248e+001 ,-1.28067496883121e+002°
8.92267448630226e+001,-4.96620060315650e+000 ,-3.92710201015632e+001°,-1.50181561386773e+001 ,1.40730722620243e+002°,-9.99225935646841e+000 ,-1.29269949999844e+002°
9.12842894942904e+001,-4.93711701210249e+000 ,-4.05232021624059e+001°,-1.45930323341337e+001 ,1.39478673076969e+002°,-9.76515599920937e+000 ,-1.30522086600313e+002°
9.33892805488941e+001,-4.90905085514978e+000 ,-4.18273582889324e+001°,-1.41689260826658e+001 ,1.38174650458200e+002°,-9.53907007771965e+000 ,-1.31826196671057e+002°
9.55428121285378e+001,-4.88232838561159e+000 ,-4.31858093541207e+001°,-1.37461636365665e+001 ,1.36816333961454e+002°,-9.31432784539031e+000 ,-1.33184601060013e+002°
9.77460035646154e+001,-4.85732072478091e+000 ,-4.46008851160162e+001°,-1.33251161163540e+001 ,1.35401393899809e+002°,-9.09130042359589e+000 ,-1.34599629499784e+002°
1.00000000000000e+002,-4.83444790852874e+000 ,-4.60748967002295e+001°,-1.29062035573683e+001 ,1.33927519219449e+002°,-8.87040784829265e+000 ,-1.36073593090120e+002°
1.02305972984251e+002,-4.81418285109048e+000 ,-4.76101027883452e+001°,-1.24898988735562e+001 ,1.32392451311300e+002°,-8.65212303380532e+000 ,-1.37608750486307e+002°
1.04665121082543e+002,-4.79705506658886e+000 ,-4.92086687911888e+001°,-1.20767315789938e+001 ,1.30794024837806e+002°,-8.43697549435006e+000 ,-1.39207267072412e+002°
1.07078670498640e+002,-4.78365394454968e+000 ,-5.08726183791388e+001°,-1.16672910634021e+001 ,1.29130216202659e+002°,-8.22555461955051e+000 ,-1.40871166491576e+002°
1.09547875712234e+002,-4.77463132721993e+000 ,-5.26037769164890e+001°,-1.12622291694655e+001 ,1.27399200116489e+002°,-8.01851225175604e+000 ,-1.42602274080354e+002°
1.12074020130978e+002,-4.77070308641053e+000 ,-5.44037066254727e+001°,-1.08622617696758e+001 ,1.25599414432879e+002°,-7.81656426288469e+000 ,-1.44402152032719e+002°
1.14658416757563e+002,-4.77264934991423e+000 ,-5.62736337094624e+001°,-1.04681689927508e+001 ,1.23729633025218e+002°,-7.62049078084139e+000 ,-1.46272026523236e+002°
1.17302408872162e+002,-4.78131298815862e+000 ,-5.82143682111979e+001°,-1.00807937102899e+001 ,1.21789045928521e+002°,-7.43113467617113e+000 ,-1.48212707565267e+002°
1.20007370730629e+002,-4.79759594846991e+000 ,-6.02262180781454e+001°,-9.70103787104009e+000 ,1.19777345274119e+002°,-7.24939789632297e+000 ,-1.50224503076308e+002°
1.22774708278787e+002,-4.82245302673449e+000 ,-6.23088997443339e+001°,-9.32985627256033e+000 ,1.17694814707872e+002°,-7.07623523731192e+000 ,-1.52307129459794e+002°
1.25605859883189e+002,-4.85688270508533e+000 ,-6.44614484833524e+001°,-8.96824739891157e+000 ,1.15542419037228e+002°,-6.91264518140553e+000 ,-1.54459621958075e+002°
1.28502297078731e+002,-4.90191477009000e+000 ,-6.66821327765139e+001°,-8.61724103884874e+000 ,1.13321889863111e+002°,-6.75965751531225e+000 ,-1.56680249020550e+002°
1.31465525333509e+002,-4.95859456723150e+000 ,-6.89683778736215e+001°,-8.27788254030620e+000 ,1.11035802019209e+002°,-6.61831758466256e+000 ,-1.58966435864402e+002°
1.34497084831303e+002,-5.02796394793504e+000 ,-7.13167044664014e+001°,-7.95121375742949e+000 ,1.08687634898599e+002°,-6.48966724103603e+000 ,-1.61314703148003e+002°
1.37598551272118e+002,-5.11103922095906e+000 ,-7.37226887858107e+001°,-7.63825100197205e+000 ,1.06281812356500e+002°,-6.37472279335260e+000 ,-1.63720627068188e+002°
1.40771536691173e+002,-5.20878671622988e+000 ,-7.61809503075212e+001°,-7.33996060713622e+000 ,1.03823715004842e+002°,-6.27445057170770e+000 ,-1.66178827065711e+002°
1.44017690296787e+002,-5.32209687996644e+000 ,-7.86851724632820e+001°,-7.05723302270455e+000 ,1.01319659500976e+002°,-6.18974102249727e+000 ,-1.68682986536564e+002°
1.47338699327573e+002,-5.45175810808315e+000 ,-8.12281602308162e+001°,-6.79085664845033e+000 ,9.87768409578322e+001°,-6.12138254182095e+000 ,-1.71225910421845e+002°
1.50736289929413e+002,-5.59843174614674e+000 ,-8.38019362334146e+001°,-6.54149283410226e+000 ,9.62032368443958e+001°,-6.07003647543933e+000 ,-1.73799621307311e+002°
1.54212228052647e+002,-5.76262979425021e+000 ,-8.63978741711248e+001°,-6.30965358422714e+000 ,9.36074735545867e+001°,-6.03621482364840e+000 ,-1.76395492854527e+002°
1.57768320369953e+002,-5.94469681876271e+000 ,-8.90068653066358e+001°,-6.09568346998905e+000 ,9.09986599214445e+001°,-6.02026215302973e+000 ,-1.79004416286709e+002°
1.61406415215390e+002,-6.14479737314432e+000 ,-9.16195107193420e+001°,-5.89974704997410e+000 ,8.83861949631374e+001°,-6.02234301726572e+000 ,1.78383007357255e+002°
1.65128403545105e+002,-6.36290987526597e+000 ,-9.42263295396778e+001°,-5.72182274752096e+000 ,8.57795596487037e+001°,-6.04243583446002e+000 ,1.75776258988516e+002°
1.68936219920180e+002,-6.59882741438267e+000 ,-9.68179717611445e+001°,-5.56170365770555e+000 ,8.31881040861021e+001°,-6.08033369411123e+000 ,1.73184688656288e+002°
1.72831843512154e+002,-6.85216542495534e+000 ,-9.93854237563436e+001°,-5.41900522117488e+000 ,8.06208420062608e+001°,-6.13565203093523e+000 ,1.70617310031862e+002°
1.76817299131727e+002,-7.12237563682022e+000 ,-1.01920195372408e+002°,-5.29317917432940e+000 ,7.80862636677300e+001°,-6.20784257503516e+000 ,1.68082613313230e+002°
1.80894658281186e+002,-7.40876526005577e+000 ,-1.04414479328986e+002°,-5.18353273420352e+000 ,7.55921764587840e+001°,-6.29621253676880e+000 ,1.65588405827157e+002°
1.85066040231103e+002,-7.71052004173582e+000 ,-1.06861276297124e+002°,-5.08925165523318e+000 ,7.31455798186335e+001°,-6.39994766350239e+000 ,1.63141686950357e+002°
1.89333613121855e+002,-8.02672966994700e+000 ,-1.09254482104510e+002°,-5.00942563328866e+000 ,7.07525780322729e+001°,-6.51813764362856e+000 ,1.60748560904313e+002°
1.93699595090551e+002,-8.35641400016676e+000 ,-1.11588936575260e+002°,-4.94307453206876e+000 ,6.84183313907931e+001°,-6.64980233294514e+000 ,1.58414187915554e+002°
1.98166255423943e+002,-8.69854871847613e+000 ,-1.13860436210813e+002°,-4.88917404633061e+000 ,6.61470435105929e+001°,-6.79391741786844e+000 ,1.56142771534833e+002°
2.02735915737920e+002,-9.05208929687080e+000 ,-1.16065715002948e+002°,-4.84667965721889e+000 ,6.39419805204627e+001°,-6.94943837074515e+000 ,1.53937577824178e+002°
2.07410951184210e+002,-9.41599239305875e+000 ,-1.18202399022276e+002°,-4.81454803208239e+000 ,6.18055164732102e+001°,-7.11532184965061e+000 ,1.51800980768482e+002°
2.12193791684896e+002,-9.78923415748667e+000 ,-1.20268941049922e+002°,-4.79175533152051e+000 ,5.97391987140918e+001°,-7.29054400541606e+000 ,1.49734527643899e+002°
2.17086923195407e+002,-1.01708251990948e+001 ,-1.22264541513397e+002°,-4.77731217515916e+000 ,5.77438269450667e+001°,-7.47411544738419e+000 ,1.47739018082065e+002°
2.22092888996635e+002,-1.05598222050112e+001 ,-1.24189061500356e+002°,-4.77027526136750e+000 ,5.58195402111600e+001°,-7.66509286310450e+000 ,1.45814591056421e+002°
2.27214291016839e+002,-1.09553363962355e+001 ,-1.26042932823736e+002°,-4.76975582296473e+000 ,5.39659068354633e+001°,-7.86258747401766e+000 ,1.43960814817178e+002°
2.32453791184045e+002,-1.13565391293246e+001 ,-1.27827069154620e+002°,-4.77492522893032e+000 ,5.21820132864100e+001°,-8.06577063714199e+000 ,1.42176775758556e+002°
2.37814112809616e+002,-1.17626650282241e+001 ,-1.29542781252494e+002°,-4.78501811626180e+000 ,5.04665489476630e+001°,-8.27387697690649e+000 ,1.40461163188631e+002°
2.43298042003742e+002,-1.21730130598502e+001 ,-1.31191698397734e+002°,-4.79933346558335e+000 ,4.88178846857850e+001°,-8.48620546073315e+000 ,1.38812347896967e+002°
2.48908429123559e+002,-1.25869459625777e+001 ,-1.32775697324517e+002°,-4.81723402966237e+000 ,4.72341439174844e+001°,-8.70211882752628e+000 ,1.37228453221826e+002°
2.54648190254672e+002,-1.30038884089947e+001 ,-1.34296839290657e+002°,-4.83814449619405e+000 ,4.57132655399504e+001°,-8.92104175042807e+000 ,1.35707417980454e+002°
2.60520308726828e+002,-1.34233242423594e+001 ,-1.35757315408508e+002°,-4.86154872428994e+000 ,4.42530586001300e+001°,-9.14245807327701e+000 ,1.34247051138325e+002°
2.66527836664556e+002,-1.38447930775141e+001 ,-1.37159399987845e+002°,-4.88698634542439e+000 ,4.28512489520324e+001°,-9.36590741152256e+000 ,1.32845078466400e+002°
2.72673896573548e+002,-1.42678865070028e+001 ,-1.38505411388987e+002°,-4.91404896958728e+000 ,4.15055184038020e+001°,-9.59098135834454e+000 ,1.31499181688155e+002°
2.78961682963639e+002,-1.46922441054788e+001 ,-1.39797679730370e+002°,-4.94237618972737e+000 ,4.02135370103535e+001°,-9.81731948906159e+000 ,1.30207030772176e+002°
2.85394464009192e+002,-1.51175493823788e+001 ,-1.41038520717358e+002°,-4.97165153446503e+000 ,3.89729892447817e+001°,-1.00446053138072e+001 ,1.28966310103525e+002°
2.91975583247791e+002,-1.55435257953958e+001 ,-1.42230214838239e+002°,-5.00159848160421e+000 ,3.77815948025877e+001°,-1.02725622910032e+001 ,1.27774739287914e+002°
2.98708461318094e+002,-1.59699329058007e+001 ,-1.43374991192119e+002°,-5.03197661349694e+000 ,3.66371247740378e+001°,-1.05009499826842e+001 ,1.26630089324027e+002°
3.05596597737761e+002,-1.63965627309586e+001 ,-1.44475015257862e+002°,-5.06257796960247e+000 ,3.55374138754715e+001°,-1.07295604070142e+001 ,1.25530194834772e+002°
3.12643572722383e+002,-1.68232363289231e+001 ,-1.45532379972929e+002°,-5.09322363112803e+000 ,3.44803693707322e+001°,-1.09582146228832e+001 ,1.24472962988671e+002°
3.19853049046358e+002,-1.72498006341368e+001 ,-1.46549099557868e+002°,-5.12376055677745e+000 ,3.34639772469681e+001°,-1.11867595656096e+001 ,1.23456379675607e+002°
3.27228773946670e+002,-1.76761255512885e+001 ,-1.47527105590847e+002°,-5.15405867665878e+000 ,3.24863061403948e+001°,-1.14150651407989e+001 ,1.22478513432537e+002°
