time	V(vin)	V(vout)
0.000000000000000e+000	-2.000000e+000	8.476923e+000
9.999999717180685e-010	-2.000000e+000	8.476922e+000
1.999999943436137e-009	-2.000000e+000	8.476922e+000
1.000000000000000e-006	-2.000000e+000	8.476922e+000
2.000000000000000e-006	2.000000e+000	8.476979e+000
3.674980679882249e-004	2.000000e+000	8.476932e+000
7.329961359764499e-004	2.000000e+000	8.476886e+000
1.098494203964675e-003	2.000000e+000	8.476841e+000
1.463992271952900e-003	2.000000e+000	8.476797e+000
1.829490339941125e-003	2.000000e+000	8.476754e+000
2.194988407929349e-003	2.000000e+000	8.476711e+000
2.560486475917573e-003	2.000000e+000	8.476669e+000
3.703238606689655e-003	2.000000e+000	8.475091e+000
4.435210106788720e-003	2.000000e+000	8.471206e+000
5.190924977438583e-003	2.000000e+000	8.463037e+000
5.908099355707957e-003	2.000000e+000	8.449915e+000
6.623897444147559e-003	2.000000e+000	8.425876e+000
7.153360048604771e-003	2.000000e+000	8.388124e+000
7.572709659711943e-003	2.000000e+000	8.332521e+000
7.961380307346073e-003	2.000000e+000	8.262029e+000
8.255398944222760e-003	2.000000e+000	8.203841e+000
8.534216128694370e-003	2.000000e+000	8.148116e+000
1.992972783562962e-002	2.000000e+000	5.869015e+000
3.132523954256487e-002	2.000000e+000	3.589925e+000
4.272075124950012e-002	2.000000e+000	1.310846e+000
5.411626295643537e-002	2.000000e+000	-9.682229e-001
6.551177466337062e-002	2.000000e+000	-3.247281e+000
7.690728637030588e-002	2.000000e+000	-5.526328e+000
8.830279807724110e-002	2.000000e+000	-7.805365e+000
8.986529807724110e-002	2.000000e+000	-8.114653e+000
9.120345869831704e-002	2.000000e+000	-8.352563e+000
9.177085885348260e-002	2.000000e+000	-8.415175e+000
9.232542035987759e-002	2.000000e+000	-8.439894e+000
9.336135701431761e-002	2.000000e+000	-8.458870e+000
9.437890628117839e-002	2.000000e+000	-8.467163e+000
9.592833936161613e-002	2.000000e+000	-8.473809e+000
9.749083936161612e-002	2.000000e+000	-8.476370e+000
9.784957659567097e-002	2.000000e+000	-8.476487e+000
9.820831382972581e-002	2.000000e+000	-8.476578e+000
9.856705106378065e-002	2.000000e+000	-8.476645e+000
9.892578829783548e-002	2.000000e+000	-8.476687e+000
