1.000000000000000000e+01,7.192278196039768312e-02,-2.286267045033442713e+01
1.071519305237606545e+01,6.974089934307958760e-02,-2.313024912967448188e+01
1.148153621496882870e+01,7.293226926221249573e-02,-2.274160546609790501e+01
1.230268770812381796e+01,6.992267422854459014e-02,-2.310763940481552936e+01
1.318256738556407370e+01,7.149418661775061579e-02,-2.291458540802738142e+01
1.412537544622754027e+01,7.168052867803433037e-02,-2.289197600410994937e+01
1.513561248436207940e+01,7.029594140172433503e-02,-2.306139497263846039e+01
1.621810097358929781e+01,7.276800760416481106e-02,-2.276119031890302580e+01
1.737800828749375270e+01,7.397667489838988253e-02,-2.261810386477438684e+01
1.862087136662867692e+01,7.662911934276286918e-02,-2.231212331054871356e+01
1.995262314968879735e+01,7.916249968620343858e-02,-2.202961001372296579e+01
2.137962089502232388e+01,8.481914512999488842e-02,-2.143012217989753410e+01
2.290867652767772356e+01,8.437038351818669513e-02,-2.147619953475676269e+01
2.454708915685031201e+01,8.524133395359631549e-02,-2.138699525138736490e+01
2.630267991895381385e+01,8.667032992894216359e-02,-2.124259100398385414e+01
2.818382931264453362e+01,9.867121607937442973e-02,-2.011619038552144190e+01
3.019951720402016093e+01,1.045833841974555672e-01,-1.961074618022846039e+01
3.235936569296282528e+01,1.167618757050166989e-01,-1.865397873928592887e+01
3.467368504525316553e+01,1.212927543453960894e-01,-1.832330283539712923e+01
3.715352290971723903e+01,1.249533135133688300e-01,-1.806504445517777313e+01
3.981071705534973404e+01,1.296877992694911719e-01,-1.774201758844524335e+01
4.265795188015925277e+01,1.410832327791231022e-01,-1.701049194946310550e+01
4.570881896148749490e+01,1.451606602597405038e-01,-1.676302130178153860e+01
4.897788193684461078e+01,1.560264822154649733e-01,-1.613603366060865341e+01
5.248074602497725749e+01,1.651897246006193420e-01,-1.564033941731525701e+01
5.623413251903490817e+01,1.740232726489541193e-01,-1.518785336685856535e+01
6.025595860743577958e+01,1.879936470133592996e-01,-1.451713653745625265e+01
6.456542290346556001e+01,1.921240751519861789e-01,-1.432836420193044802e+01
6.918309709189362877e+01,2.104143951436696358e-01,-1.353849103964294365e+01
7.413102413009177383e+01,2.226592966747578117e-01,-1.304718334186939188e+01
7.943282347242814012e+01,2.326203080500753861e-01,-1.266704746978766494e+01
8.511380382023763502e+01,2.460245118954002830e-01,-1.218043242292544015e+01
9.120108393559097237e+01,2.610205339278460768e-01,-1.166650652597191851e+01
9.772372209558106704e+01,2.728113324972866183e-01,-1.128275186368253458e+01
1.047128548050899610e+02,3.362302268328231092e-01,-9.467264928185938899e+00
1.122018454301963004e+02,3.183240827210135904e-01,-9.942610074127262720e+00
1.202264434617413116e+02,3.178820077379850839e-01,-9.954681052981175782e+00
1.288249551693133697e+02,3.328989915300071822e-01,-9.553750409490048057e+00
1.380384264602883775e+02,3.059287041995731871e-01,-1.028759545601482195e+01
1.479108388168207284e+02,3.641138864759488891e-01,-8.775255154917644518e+00
1.584893192461114211e+02,3.356915721733928493e-01,-9.481191239057340070e+00
1.698243652461744375e+02,3.781570526376004104e-01,-8.446555911808296457e+00
1.819700858609982674e+02,4.077497893666259254e-01,-7.792125092666579711e+00
1.949844599758045547e+02,4.056877030386068506e-01,-7.836163123380346818e+00
2.089296130854038722e+02,4.597742133963702016e-01,-6.749107798947104442e+00
2.238721138568337778e+02,4.179605778742530031e-01,-7.577293580722771260e+00
2.398832919019489793e+02,4.519176686652575103e-01,-6.898813573738076244e+00
2.570395782768864592e+02,4.405013842952197889e-01,-7.121054449200725500e+00
2.754228703338166042e+02,4.670036591570811413e-01,-6.613594331054505560e+00
2.951209226666384211e+02,4.738350271891806909e-01,-6.487456763666374471e+00
3.162277660168379612e+02,4.705400829496153570e-01,-6.548067505845067693e+00
3.388441561392027666e+02,4.853455253788416246e-01,-6.278979399595402633e+00
3.630780547701014029e+02,4.925959100968183568e-01,-6.150183966453012019e+00
3.890451449942804629e+02,4.990016849379139141e-01,-6.037959758554128697e+00
4.168693834703354923e+02,5.100297353166370895e-01,-5.848090065983283736e+00
4.466835921509630225e+02,5.035118561407248006e-01,-5.959805974069395162e+00
4.786300923226380064e+02,5.062021593314475210e-01,-5.913520131649638856e+00
5.128613839913648462e+02,5.057728342330830573e-01,-5.920890018594836768e+00
5.495408738576247742e+02,5.090819914990596384e-01,-5.864245312481120465e+00
5.888436553555890214e+02,5.045995403709782057e-01,-5.941062988157975511e+00
6.309573444801930009e+02,5.053711731223724524e-01,-5.927790686032235357e+00
6.760829753919819041e+02,4.985176876264690859e-01,-6.046388562400655253e+00
7.244359600749899073e+02,4.923491675585184857e-01,-6.154535840583138295e+00
7.762471166286911739e+02,4.882902834046753404e-01,-6.226438355018660609e+00
8.317637711026708303e+02,4.821741381427392392e-01,-6.335921742427421677e+00
8.912509381337458763e+02,4.723884874863661931e-01,-6.514013901190289779e+00
9.549925860214359545e+02,4.666728785115689671e-01,-6.619748762885265592e+00
1.023292992280753651e+03,4.560413025801060560e-01,-6.819916450644358363e+00
1.096478196143185187e+03,4.183024928415920995e-01,-7.570190945340692146e+00
1.174897554939529073e+03,4.670679755588036386e-01,-6.612398180465194564e+00
1.258925411794167530e+03,3.978227457020531710e-01,-8.006207790220393861e+00
1.348962882591653170e+03,3.996981367420024966e-01,-7.965357525393487848e+00
1.445439770745927945e+03,4.102578740977261829e-01,-7.738861495229243381e+00
1.548816618912481090e+03,3.479941008254521240e-01,-9.168562362486143869e+00
1.659586907437559603e+03,3.546867826198555340e-01,-9.003099903649127711e+00
1.778279410038922833e+03,3.697144535077897531e-01,-8.642671418292881214e+00
1.905460717963246225e+03,3.411825210138268449e-01,-9.340264522053210783e+00
2.041737944669529497e+03,3.407158135102123508e-01,-9.352154184477623033e+00
2.187761623949551904e+03,3.050843965137395308e-01,-1.031160007404599632e+01
2.344228815319922887e+03,2.933707650556411917e-01,-1.065166333184595970e+01
2.511886431509579779e+03,2.825862802131053897e-01,-1.097697854630844461e+01
2.691534803926913810e+03,2.748081836551891644e-01,-1.121940676679341209e+01
2.884031503126605912e+03,2.537906195020990796e-01,-1.191048868294793195e+01
3.090295432513588821e+03,2.305618174728538416e-01,-1.274425226119502241e+01
3.311311214825911065e+03,2.255474891375249813e-01,-1.293524006472265064e+01
3.548133892335752989e+03,2.195863060332173822e-01,-1.316789494196596344e+01
3.801893963205612636e+03,2.050152218157975381e-01,-1.376427785154985806e+01
4.073802778041126203e+03,1.845541641693755897e-01,-1.467752302395562225e+01
4.365158322401656733e+03,1.751803631107008430e-01,-1.513029155589660668e+01
4.677351412871980756e+03,1.719966733765559974e-01,-1.528959905582302881e+01
5.011872336272719622e+03,1.719504010814894845e-01,-1.529193613661550799e+01
5.370317963702526868e+03,1.540154962550024931e-01,-1.624871160931484937e+01
5.754399373371566071e+03,1.439976482970677374e-01,-1.683289201086535058e+01
6.165950018614822511e+03,1.354608002602501193e-01,-1.736372726090880292e+01
6.606934480075957254e+03,1.288758599310904363e-01,-1.779656847691051169e+01
7.079457843841380964e+03,1.252426720755351330e-01,-1.804495350406625320e+01
7.585775750291835720e+03,1.133933700977911990e-01,-1.890824674203998157e+01
8.128305161640986626e+03,1.079225080916523388e-01,-1.933775940651035441e+01
8.709635899560806138e+03,9.990196607976420395e-02,-2.000851929470147184e+01
9.332543007969905375e+03,9.703261959609472964e-02,-2.026164487567906036e+01
1.000000000000000000e+04,8.834037917359777170e-02,-2.107681481999317441e+01
