time	V(vin)	V(vout)
0.000000000000000e+000	-1.000000e+001	-8.460705e+000
1.027872581239489e-006	-9.958885e+000	-8.461468e+000
2.055745162478978e-006	-9.917771e+000	-8.462338e+000
3.083617743718467e-006	-9.876656e+000	-8.463315e+000
4.111490324957957e-006	-9.835541e+000	-8.464399e+000
5.139362906197446e-006	-9.794426e+000	-8.465590e+000
6.167235487436935e-006	-9.753311e+000	-8.466887e+000
7.195108068676421e-006	-9.712195e+000	-8.468292e+000
1.139984458191072e-005	-9.544006e+000	-8.472339e+000
1.725921958191072e-005	-9.309631e+000	-8.476031e+000
2.311859458191072e-005	-9.075256e+000	-8.477577e+000
2.815451187627652e-005	-8.873819e+000	-8.477769e+000
3.934447317069193e-005	-8.426221e+000	-8.477720e+000
2.429091015550593e-004	-2.836360e-001	-8.474503e+000
2.585570371580274e-004	3.422815e-001	-8.431995e+000
2.598528596683902e-004	3.941143e-001	-8.416508e+000
2.601768152959809e-004	4.070726e-001	-8.410257e+000
2.608247265511623e-004	4.329890e-001	-8.388767e+000
2.611832803007949e-004	4.473312e-001	-8.358113e+000
2.614373056155558e-004	4.574922e-001	-8.249347e+000
2.616369838814251e-004	4.654793e-001	-8.007117e+000
2.618536629403026e-004	4.741465e-001	-7.527950e+000
2.622870210580579e-004	4.914808e-001	-6.087591e+000
2.626817295250383e-004	5.072691e-001	-4.099670e+000
2.631263916669021e-004	5.250556e-001	-7.851408e-001
2.635660888933773e-004	5.426435e-001	3.566749e+000
2.638537134911885e-004	5.541485e-001	6.248796e+000
2.642275691498851e-004	5.691027e-001	8.351730e+000
2.642705176078407e-004	5.708207e-001	8.431407e+000
2.653271623738961e-004	6.130864e-001	8.450484e+000
2.663838071399515e-004	6.553522e-001	8.465349e+000
2.674404519060070e-004	6.976180e-001	8.476001e+000
2.684970966720624e-004	7.398838e-001	8.482441e+000
2.695537414381178e-004	7.821496e-001	8.484669e+000
2.706103862041732e-004	8.244154e-001	8.482685e+000
2.716670309702286e-004	8.666812e-001	8.476489e+000
3.042867758030501e-004	2.171539e+000	8.476568e+000
3.369065206358716e-004	3.476355e+000	8.476629e+000
3.695262654686932e-004	4.781128e+000	8.476672e+000
4.021460103015147e-004	6.085857e+000	8.476697e+000
4.347657551343362e-004	7.390545e+000	8.476704e+000
4.673854999671576e-004	8.695189e+000	8.476693e+000
5.000052447999791e-004	9.999790e+000	8.476665e+000
7.392530451170957e-004	4.298783e-001	8.476075e+000
7.530626358198587e-004	-1.225054e-001	8.456171e+000
7.589798052108789e-004	-3.591921e-001	8.427667e+000
7.602391556435047e-004	-4.095661e-001	8.408854e+000
7.605539932516612e-004	-4.221596e-001	8.399529e+000
7.611836684679741e-004	-4.473467e-001	8.322659e+000
7.615252148942856e-004	-4.610085e-001	8.107341e+000
7.617897662792495e-004	-4.715906e-001	7.676215e+000
7.620682729112358e-004	-4.827308e-001	6.851417e+000
7.626252861752084e-004	-5.050114e-001	4.232603e+000
7.631275379240173e-004	-5.251014e-001	6.109239e-001
7.635909649028042e-004	-5.436385e-001	-4.006315e+000
7.638891454841596e-004	-5.555657e-001	-6.701383e+000
7.642596457473194e-004	-5.703858e-001	-8.386243e+000
7.643028064928399e-004	-5.721122e-001	-8.435156e+000
7.653825705412622e-004	-6.153027e-001	-8.452644e+000
7.664623345896845e-004	-6.584933e-001	-8.466279e+000
7.675420986381069e-004	-7.016838e-001	-8.476061e+000
7.686218626865292e-004	-7.448744e-001	-8.481990e+000
7.697016267349516e-004	-7.880650e-001	-8.484067e+000
7.707813907833739e-004	-8.312555e-001	-8.482290e+000
7.718611548317962e-004	-8.744461e-001	-8.476660e+000
9.656392300824480e-004	-8.625569e+000	-8.477728e+000
9.714986050824480e-004	-8.859944e+000	-8.477745e+000
9.773579800824480e-004	-9.094319e+000	-8.477687e+000
9.832173550824480e-004	-9.328694e+000	-8.477020e+000
9.882224120612839e-004	-9.528896e+000	-8.474933e+000
9.934240344205078e-004	-9.736961e+000	-8.471022e+000
9.955738121589844e-004	-9.822952e+000	-8.468743e+000
1.000000002000000e-003	-1.000000e+001	-8.463061e+000
1.000982330305266e-003	-9.960707e+000	-8.462973e+000
1.001964658610533e-003	-9.921413e+000	-8.463149e+000
1.002946986915799e-003	-9.882120e+000	-8.463592e+000
1.003929315221065e-003	-9.842827e+000	-8.464300e+000
1.004911643526331e-003	-9.803534e+000	-8.465274e+000
1.005893971831598e-003	-9.764241e+000	-8.466514e+000
1.006876300136864e-003	-9.724948e+000	-8.468019e+000
1.010399686626250e-003	-9.584013e+000	-8.471542e+000
1.015708633767957e-003	-9.371655e+000	-8.475322e+000
1.021568008767957e-003	-9.137280e+000	-8.477342e+000
1.026865882333017e-003	-8.925364e+000	-8.477752e+000
1.032485951910697e-003	-8.700562e+000	-8.477739e+000
1.237564076910697e-003	-4.974370e-001	-8.476443e+000
1.252595515534722e-003	1.038205e-001	-8.457969e+000
1.258460750288597e-003	3.384299e-001	-8.432924e+000
1.259734943007436e-003	3.893977e-001	-8.418484e+000
1.260053491187145e-003	4.021396e-001	-8.412935e+000
1.260690587546564e-003	4.276234e-001	-8.395245e+000
1.261051531733175e-003	4.420612e-001	-8.375858e+000
1.261325957476224e-003	4.530382e-001	-8.316997e+000
1.261530427695851e-003	4.612170e-001	-8.151221e+000
1.261767973020217e-003	4.707188e-001	-7.752327e+000
1.262004756311725e-003	4.801902e-001	-7.146135e+000
1.262349481081673e-003	4.939792e-001	-5.869680e+000
1.262749128101850e-003	5.099651e-001	-3.684605e+000
1.263205773835662e-003	5.282308e-001	-8.609320e-002
1.263642284090819e-003	5.456913e-001	4.416205e+000
1.263942503282402e-003	5.577000e-001	7.102309e+000
1.264287638855700e-003	5.715055e-001	8.329436e+000
1.264636844056376e-003	5.854737e-001	8.447938e+000
1.266046973926463e-003	6.418789e-001	8.460597e+000
1.267457103796549e-003	6.982841e-001	8.470403e+000
1.268867233666636e-003	7.546893e-001	8.477356e+000
1.270277363536722e-003	8.110945e-001	8.481456e+000
1.271687493406809e-003	8.674997e-001	8.482703e+000
1.273097623276896e-003	9.239048e-001	8.481097e+000
1.274507753146982e-003	9.803100e-001	8.476637e+000
1.306721680668839e-003	2.268936e+000	8.476649e+000
1.338935608190696e-003	3.557519e+000	8.476659e+000
1.371149535712553e-003	4.846059e+000	8.476666e+000
1.403363463234410e-003	6.134556e+000	8.476670e+000
1.435577390756267e-003	7.423010e+000	8.476671e+000
1.467791318278124e-003	8.711422e+000	8.476669e+000
1.500005245799981e-003	9.999790e+000	8.476665e+000
1.739253046117098e-003	4.298783e-001	8.476075e+000
1.753062622617406e-003	-1.225048e-001	8.456171e+000
1.758979778517857e-003	-3.591910e-001	8.427667e+000
1.760239142708247e-003	-4.095656e-001	8.408854e+000
1.760553983755845e-003	-4.221592e-001	8.399530e+000
1.761183665851041e-003	-4.473465e-001	8.322659e+000
1.761525215608881e-003	-4.610085e-001	8.107340e+000
1.761789767754370e-003	-4.715906e-001	7.676213e+000
1.762068275467903e-003	-4.827309e-001	6.851410e+000
1.762625290894967e-003	-5.050115e-001	4.232580e+000
1.763127541184042e-003	-5.251015e-001	6.109026e-001
1.763590968243683e-003	-5.436386e-001	-4.006344e+000
1.763889149256943e-003	-5.555658e-001	-6.701412e+000
1.764259648367981e-003	-5.703858e-001	-8.386245e+000
1.764302809145562e-003	-5.721123e-001	-8.435156e+000
1.765382574150795e-003	-6.153029e-001	-8.452644e+000
1.766462339156028e-003	-6.584935e-001	-8.466279e+000
1.767542104161261e-003	-7.016841e-001	-8.476061e+000
1.768621869166494e-003	-7.448747e-001	-8.481990e+000
1.769701634171728e-003	-7.880653e-001	-8.484067e+000
1.770781399176961e-003	-8.312559e-001	-8.482290e+000
1.771861164182194e-003	-8.744465e-001	-8.476660e+000
