time	V(vin)	V(vout)
0.000000000000000e+000	-1.000000e+001	8.454711e+000
9.791822880048609e-007	-9.960832e+000	8.455754e+000
1.958364576009722e-006	-9.921665e+000	8.456925e+000
2.937546864014583e-006	-9.882498e+000	8.458226e+000
3.916729152019444e-006	-9.843330e+000	8.459657e+000
4.895911440024305e-006	-9.804163e+000	8.461216e+000
5.875093728029165e-006	-9.764996e+000	8.462905e+000
6.854276016034025e-006	-9.725829e+000	8.464723e+000
1.079539654364459e-005	-9.568184e+000	8.469796e+000
1.665477154364459e-005	-9.333809e+000	8.475038e+000
2.165544744502041e-005	-9.133782e+000	8.477241e+000
2.679390265913136e-005	-8.928244e+000	8.477760e+000
3.216283589491319e-005	-8.713487e+000	8.477765e+000
2.431003358949133e-004	-2.759866e-001	8.474089e+000
2.455442184733491e-004	-1.782313e-001	8.477419e+000
2.479881010517848e-004	-8.047600e-002	8.476017e+000
2.504319836302205e-004	1.727931e-002	8.469884e+000
2.528758662086562e-004	1.150346e-001	8.459019e+000
2.553197487870919e-004	2.127899e-001	8.443423e+000
2.577636313655276e-004	3.105452e-001	8.423095e+000
2.602075139439633e-004	4.083005e-001	8.398035e+000
2.604918811734135e-004	4.196752e-001	8.378335e+000
2.609940243804447e-004	4.397609e-001	8.196347e+000
2.612411805244616e-004	4.496472e-001	7.880927e+000
2.615064006558591e-004	4.602560e-001	7.180802e+000
2.620368409186540e-004	4.814736e-001	4.917232e+000
2.625533104993693e-004	5.021324e-001	1.467506e+000
2.630366420654694e-004	5.214657e-001	-3.096332e+000
2.633327572742916e-004	5.333102e-001	-5.965011e+000
2.636763208766231e-004	5.470528e-001	-8.307830e+000
2.637226987912229e-004	5.489079e-001	-8.425663e+000
2.647819141725665e-004	5.912765e-001	-8.447472e+000
2.658411295539101e-004	6.336451e-001	-8.464433e+000
2.669003449352537e-004	6.760137e-001	-8.476547e+000
2.679595603165973e-004	7.183823e-001	-8.483814e+000
2.690187756979409e-004	7.607510e-001	-8.486233e+000
2.700779910792846e-004	8.031196e-001	-8.483806e+000
2.711372064606282e-004	8.454882e-001	-8.476531e+000
5.001677740793296e-004	9.993289e+000	-8.476711e+000
7.433680957067379e-004	2.652763e-001	-8.474401e+000
7.458119591203365e-004	1.675217e-001	-8.481954e+000
7.482558225339351e-004	6.976718e-002	-8.482720e+000
7.506996859475338e-004	-2.798736e-002	-8.476700e+000
7.531435493611324e-004	-1.257419e-001	-8.463894e+000
7.555874127747310e-004	-2.234964e-001	-8.444302e+000
7.580312761883296e-004	-3.212510e-001	-8.417924e+000
7.604751396019283e-004	-4.190055e-001	-8.384760e+000
7.608101178202144e-004	-4.324046e-001	-8.338500e+000
7.610497305572880e-004	-4.419892e-001	-8.187647e+000
7.612613622900861e-004	-4.504544e-001	-7.866245e+000
7.614778173370861e-004	-4.591126e-001	-7.324759e+000
7.618703027195588e-004	-4.748120e-001	-5.814536e+000
7.624058325442976e-004	-4.962332e-001	-2.632732e+000
7.628902584234246e-004	-5.156103e-001	1.525398e+000
7.632347827585452e-004	-5.293912e-001	5.106726e+000
7.635506232378274e-004	-5.420249e-001	8.216704e+000
7.635918408078193e-004	-5.436736e-001	8.404360e+000
7.643173135775092e-004	-5.726925e-001	8.434032e+000
7.650427863471990e-004	-6.017114e-001	8.457219e+000
7.657682591168889e-004	-6.307303e-001	8.473921e+000
7.664937318865787e-004	-6.597492e-001	8.484138e+000
7.672192046562686e-004	-6.887681e-001	8.487871e+000
7.679446774259584e-004	-7.177870e-001	8.485118e+000
7.686701501956483e-004	-7.468059e-001	8.475881e+000
9.675103395775468e-004	-8.700414e+000	8.477753e+000
9.733697145775468e-004	-8.934789e+000	8.477765e+000
9.792290895775469e-004	-9.169164e+000	8.477446e+000
9.850884645775469e-004	-9.403539e+000	8.475656e+000
9.909478395775469e-004	-9.637914e+000	8.471410e+000
9.941406270000000e-004	-9.765625e+000	8.467465e+000
1.000000002000000e-003	-1.000000e+001	8.458123e+000
1.001046889364020e-003	-9.958124e+000	8.458050e+000
1.002093776728040e-003	-9.916249e+000	8.458353e+000
1.003140664092060e-003	-9.874373e+000	8.459033e+000
1.004187551456080e-003	-9.832498e+000	8.460089e+000
1.005234438820100e-003	-9.790622e+000	8.461522e+000
1.006281326184120e-003	-9.748747e+000	8.463332e+000
1.007328213548140e-003	-9.706872e+000	8.465518e+000
1.010643386843395e-003	-9.574265e+000	8.469699e+000
1.016502761843395e-003	-9.339890e+000	8.474955e+000
1.021393138260363e-003	-9.144275e+000	8.477194e+000
1.026452137414711e-003	-8.941915e+000	8.477753e+000
1.032017417733925e-003	-8.719303e+000	8.477766e+000
1.242954917733926e-003	-2.818034e-001	8.474301e+000
1.245389130366630e-003	-1.844349e-001	8.477008e+000
1.247823342999334e-003	-8.706636e-002	8.475515e+000
1.250257555632038e-003	1.030214e-002	8.469824e+000
1.252691768264742e-003	1.076706e-001	8.459933e+000
1.255125980897447e-003	2.050392e-001	8.445844e+000
1.257560193530151e-003	3.024077e-001	8.427555e+000
1.259994406162855e-003	3.997762e-001	8.405067e+000
1.260570643828195e-003	4.228257e-001	8.377301e+000
1.260890601553884e-003	4.356240e-001	8.299250e+000
1.261119929548342e-003	4.447971e-001	8.074929e+000
1.261423025239860e-003	4.569209e-001	7.467527e+000
1.261709009029283e-003	4.683603e-001	6.561557e+000
1.262136412931420e-003	4.854564e-001	4.524338e+000
1.262568194897473e-003	5.027277e-001	1.470761e+000
1.263345735148569e-003	5.338293e-001	-6.011460e+000
1.263692301673400e-003	5.476920e-001	-8.314631e+000
1.263738190932306e-003	5.495276e-001	-8.426497e+000
1.264796613067819e-003	5.918645e-001	-8.447907e+000
1.265855035203332e-003	6.342013e-001	-8.464563e+000
1.266913457338846e-003	6.765382e-001	-8.476466e+000
1.267971879474359e-003	7.188751e-001	-8.483613e+000
1.269030301609872e-003	7.612120e-001	-8.486007e+000
1.270088723745385e-003	8.035489e-001	-8.483646e+000
1.271147145880898e-003	8.458858e-001	-8.476531e+000
1.500167775079332e-003	9.993289e+000	-8.476711e+000
1.743368096638037e-003	2.652763e-001	-8.474401e+000
1.745811960062119e-003	1.675217e-001	-8.481954e+000
1.748255823486200e-003	6.976718e-002	-8.482720e+000
1.750699686910282e-003	-2.798735e-002	-8.476700e+000
1.753143550334364e-003	-1.257419e-001	-8.463894e+000
1.755587413758445e-003	-2.234964e-001	-8.444302e+000
1.758031277182527e-003	-3.212510e-001	-8.417924e+000
1.760475140606609e-003	-4.190055e-001	-8.384760e+000
1.760810118795735e-003	-4.324046e-001	-8.338500e+000
1.761049731525695e-003	-4.419892e-001	-8.187647e+000
1.761261363237731e-003	-4.504544e-001	-7.866246e+000
1.761477818265332e-003	-4.591126e-001	-7.324760e+000
1.761870303672847e-003	-4.748120e-001	-5.814536e+000
1.762405833271175e-003	-4.962332e-001	-2.632734e+000
1.762890259309446e-003	-5.156103e-001	1.525397e+000
1.763234783762730e-003	-5.293912e-001	5.106725e+000
1.763550624242395e-003	-5.420249e-001	8.216704e+000
1.763591841814499e-003	-5.436736e-001	8.404360e+000
1.764317314595885e-003	-5.726925e-001	8.434032e+000
1.765042787377270e-003	-6.017114e-001	8.457219e+000
1.765768260158655e-003	-6.307303e-001	8.473921e+000
1.766493732940041e-003	-6.597492e-001	8.484138e+000
1.767219205721426e-003	-6.887681e-001	8.487871e+000
1.767944678502812e-003	-7.177870e-001	8.485118e+000
1.768670151284197e-003	-7.468059e-001	8.475881e+000
1.967510340913312e-003	-8.700414e+000	8.477753e+000
1.973369715913312e-003	-8.934789e+000	8.477765e+000
1.979229090913312e-003	-9.169164e+000	8.477446e+000
1.985088465913311e-003	-9.403539e+000	8.475656e+000
1.990947840913311e-003	-9.637914e+000	8.471410e+000
1.994140628000002e-003	-9.765625e+000	8.467465e+000
2.000000003000002e-003	-1.000000e+001	8.458123e+000
2.001046890368915e-003	-9.958124e+000	8.458050e+000
2.002093777737828e-003	-9.916249e+000	8.458353e+000
2.003140665106741e-003	-9.874373e+000	8.459033e+000
2.004187552475654e-003	-9.832498e+000	8.460089e+000
2.005234439844566e-003	-9.790622e+000	8.461522e+000
2.006281327213479e-003	-9.748747e+000	8.463332e+000
2.007328214582392e-003	-9.706872e+000	8.465518e+000
2.010643387884124e-003	-9.574265e+000	8.469699e+000
2.016502762884123e-003	-9.339890e+000	8.474955e+000
2.021393139308211e-003	-9.144275e+000	8.477194e+000
2.026452138463082e-003	-8.941915e+000	8.477753e+000
2.032017418729722e-003	-8.719303e+000	8.477766e+000
2.242954918729714e-003	-2.818034e-001	8.474301e+000
2.245389131361613e-003	-1.844349e-001	8.477008e+000
2.247823343993513e-003	-8.706636e-002	8.475515e+000
2.250257556625412e-003	1.030214e-002	8.469824e+000
2.252691769257311e-003	1.076706e-001	8.459933e+000
2.255125981889211e-003	2.050392e-001	8.445844e+000
2.257560194521110e-003	3.024077e-001	8.427555e+000
2.259994407153010e-003	3.997762e-001	8.405067e+000
2.260570644818835e-003	4.228257e-001	8.377301e+000
2.260890602545040e-003	4.356240e-001	8.299250e+000
2.261119930540109e-003	4.447971e-001	8.074929e+000
2.261423026239925e-003	4.569209e-001	7.467527e+000
2.261709010014581e-003	4.683603e-001	6.561557e+000
2.262136413922746e-003	4.854564e-001	4.524338e+000
2.262568195888278e-003	5.027277e-001	1.470761e+000
2.263345736145826e-003	5.338293e-001	-6.011460e+000
2.263692302670924e-003	5.476920e-001	-8.314631e+000
2.263738191930014e-003	5.495276e-001	-8.426497e+000
2.264796614065626e-003	5.918645e-001	-8.447907e+000
2.265855036201238e-003	6.342013e-001	-8.464563e+000
2.266913458336850e-003	6.765382e-001	-8.476466e+000
2.267971880472462e-003	7.188751e-001	-8.483613e+000
2.269030302608075e-003	7.612120e-001	-8.486007e+000
2.270088724743687e-003	8.035489e-001	-8.483646e+000
2.271147146879299e-003	8.458858e-001	-8.476531e+000
2.500167776079333e-003	9.993289e+000	-8.476711e+000
2.743368097638033e-003	2.652763e-001	-8.474401e+000
2.745811961062115e-003	1.675217e-001	-8.481954e+000
2.748255824486197e-003	6.976718e-002	-8.482720e+000
2.750699687910279e-003	-2.798735e-002	-8.476700e+000
2.753143551334361e-003	-1.257419e-001	-8.463894e+000
2.755587414758443e-003	-2.234964e-001	-8.444302e+000
2.758031278182525e-003	-3.212510e-001	-8.417924e+000
2.760475141606608e-003	-4.190055e-001	-8.384760e+000
2.760810119795734e-003	-4.324046e-001	-8.338500e+000
2.761049732525695e-003	-4.419892e-001	-8.187647e+000
2.761261364237730e-003	-4.504544e-001	-7.866246e+000
2.761477819265330e-003	-4.591126e-001	-7.324760e+000
2.761870304672848e-003	-4.748120e-001	-5.814536e+000
2.762405834271159e-003	-4.962332e-001	-2.632734e+000
2.762890260309442e-003	-5.156103e-001	1.525397e+000
2.763234784762733e-003	-5.293912e-001	5.106725e+000
2.763550625242399e-003	-5.420249e-001	8.216704e+000
2.763591842814502e-003	-5.436736e-001	8.404360e+000
2.764317315595889e-003	-5.726925e-001	8.434032e+000
2.765042788377275e-003	-6.017114e-001	8.457219e+000
2.765768261158661e-003	-6.307303e-001	8.473921e+000
2.766493733940048e-003	-6.597492e-001	8.484138e+000
2.767219206721434e-003	-6.887681e-001	8.487871e+000
2.767944679502820e-003	-7.177870e-001	8.485118e+000
2.768670152284207e-003	-7.468059e-001	8.475881e+000
2.967510341913341e-003	-8.700414e+000	8.477753e+000
2.973369716913341e-003	-8.934789e+000	8.477765e+000
2.979229091913341e-003	-9.169164e+000	8.477446e+000
2.985088466913341e-003	-9.403539e+000	8.475656e+000
2.990947841913341e-003	-9.637914e+000	8.471410e+000
2.994140629000004e-003	-9.765625e+000	8.467465e+000
3.000000004000004e-003	-1.000000e+001	8.458123e+000
3.001046891368918e-003	-9.958124e+000	8.458050e+000
3.002093778737832e-003	-9.916249e+000	8.458353e+000
3.003140666106745e-003	-9.874373e+000	8.459033e+000
3.004187553475659e-003	-9.832498e+000	8.460089e+000
3.005234440844573e-003	-9.790622e+000	8.461522e+000
3.006281328213487e-003	-9.748747e+000	8.463332e+000
3.007328215582401e-003	-9.706872e+000	8.465518e+000
3.010643388884134e-003	-9.574265e+000	8.469699e+000
3.016502763884134e-003	-9.339890e+000	8.474955e+000
3.021393140308223e-003	-9.144275e+000	8.477194e+000
3.026452139463095e-003	-8.941915e+000	8.477753e+000
3.032017419729723e-003	-8.719303e+000	8.477766e+000
3.242954919729715e-003	-2.818034e-001	8.474301e+000
3.245389132361615e-003	-1.844349e-001	8.477008e+000
3.247823344993514e-003	-8.706636e-002	8.475515e+000
3.250257557625414e-003	1.030214e-002	8.469824e+000
3.252691770257313e-003	1.076706e-001	8.459933e+000
3.255125982889213e-003	2.050392e-001	8.445844e+000
3.257560195521112e-003	3.024077e-001	8.427555e+000
3.259994408153011e-003	3.997762e-001	8.405067e+000
3.260570645818837e-003	4.228257e-001	8.377301e+000
3.260890603545042e-003	4.356240e-001	8.299250e+000
3.261119931540111e-003	4.447971e-001	8.074929e+000
3.261423027239927e-003	4.569209e-001	7.467527e+000
3.261709011014584e-003	4.683603e-001	6.561557e+000
3.262136414922748e-003	4.854564e-001	4.524338e+000
3.262568196888279e-003	5.027277e-001	1.470761e+000
3.263345737145827e-003	5.338293e-001	-6.011460e+000
3.263692303670925e-003	5.476920e-001	-8.314631e+000
3.263738192930014e-003	5.495276e-001	-8.426497e+000
3.264796615065626e-003	5.918645e-001	-8.447907e+000
3.265855037201238e-003	6.342013e-001	-8.464563e+000
3.266913459336849e-003	6.765382e-001	-8.476466e+000
3.267971881472461e-003	7.188751e-001	-8.483613e+000
3.269030303608073e-003	7.612120e-001	-8.486007e+000
3.270088725743684e-003	8.035489e-001	-8.483646e+000
3.271147147879296e-003	8.458858e-001	-8.476531e+000
3.500167777079335e-003	9.993289e+000	-8.476711e+000
3.743368098638034e-003	2.652763e-001	-8.474401e+000
3.745811962062117e-003	1.675217e-001	-8.481954e+000
3.748255825486199e-003	6.976718e-002	-8.482720e+000
3.750699688910281e-003	-2.798735e-002	-8.476700e+000
3.753143552334363e-003	-1.257419e-001	-8.463894e+000
3.755587415758445e-003	-2.234964e-001	-8.444302e+000
3.758031279182527e-003	-3.212510e-001	-8.417924e+000
3.760475142606609e-003	-4.190055e-001	-8.384760e+000
3.760810120795736e-003	-4.324046e-001	-8.338500e+000
3.761049733525697e-003	-4.419892e-001	-8.187647e+000
3.761261365237731e-003	-4.504544e-001	-7.866246e+000
3.761477820265331e-003	-4.591126e-001	-7.324760e+000
3.761870305672850e-003	-4.748120e-001	-5.814536e+000
3.762405835271161e-003	-4.962332e-001	-2.632734e+000
3.762890261309444e-003	-5.156103e-001	1.525397e+000
3.763234785762734e-003	-5.293912e-001	5.106725e+000
3.763550626242400e-003	-5.420249e-001	8.216704e+000
3.763591843814504e-003	-5.436736e-001	8.404360e+000
3.764317316595890e-003	-5.726925e-001	8.434032e+000
3.765042789377277e-003	-6.017114e-001	8.457219e+000
3.765768262158663e-003	-6.307303e-001	8.473921e+000
3.766493734940050e-003	-6.597492e-001	8.484138e+000
3.767219207721436e-003	-6.887681e-001	8.487871e+000
3.767944680502822e-003	-7.177870e-001	8.485118e+000
3.768670153284208e-003	-7.468059e-001	8.475881e+000
3.844463467913348e-003	-3.778538e+000	8.477142e+000
3.967510342913348e-003	-8.700414e+000	8.477753e+000
3.973369717913348e-003	-8.934789e+000	8.477765e+000
3.979229092913348e-003	-9.169164e+000	8.477446e+000
3.985088467913348e-003	-9.403539e+000	8.475656e+000
3.990947842913348e-003	-9.637914e+000	8.471410e+000
3.994140630000006e-003	-9.765625e+000	8.467465e+000
4.000000005000006e-003	-1.000000e+001	8.458123e+000
4.001046892368907e-003	-9.958124e+000	8.458050e+000
4.002093779737809e-003	-9.916249e+000	8.458353e+000
4.003140667106711e-003	-9.874373e+000	8.459033e+000
4.004187554475612e-003	-9.832498e+000	8.460089e+000
4.005234441844514e-003	-9.790622e+000	8.461522e+000
4.006281329213416e-003	-9.748747e+000	8.463332e+000
4.007328216582317e-003	-9.706872e+000	8.465518e+000
4.010643389884034e-003	-9.574265e+000	8.469699e+000
4.016502764884035e-003	-9.339890e+000	8.474955e+000
4.021393141308106e-003	-9.144275e+000	8.477194e+000
4.026452140462976e-003	-8.941915e+000	8.477753e+000
4.032017420729735e-003	-8.719303e+000	8.477766e+000
4.242954920729743e-003	-2.818034e-001	8.474301e+000
4.245389133361646e-003	-1.844349e-001	8.477008e+000
4.247823345993549e-003	-8.706636e-002	8.475515e+000
4.250257558625453e-003	1.030214e-002	8.469824e+000
4.252691771257357e-003	1.076706e-001	8.459933e+000
4.255125983889260e-003	2.050392e-001	8.445844e+000
4.257560196521164e-003	3.024077e-001	8.427555e+000
4.259994409153067e-003	3.997762e-001	8.405067e+000
4.260570646818890e-003	4.228257e-001	8.377301e+000
4.260890604545093e-003	4.356240e-001	8.299250e+000
4.261119932540158e-003	4.447971e-001	8.074929e+000
4.261423028239928e-003	4.569209e-001	7.467527e+000
4.261709012014665e-003	4.683603e-001	6.561557e+000
4.262136415922796e-003	4.854564e-001	4.524338e+000
4.262568197888330e-003	5.027277e-001	1.470761e+000
4.263345738145843e-003	5.338293e-001	-6.011460e+000
4.263692304670940e-003	5.476920e-001	-8.314631e+000
4.263738193930029e-003	5.495276e-001	-8.426497e+000
4.264796616065639e-003	5.918645e-001	-8.447907e+000
4.265855038201250e-003	6.342013e-001	-8.464563e+000
