time	V(vin)	V(vout)
1.348525022723706e-003	3.941001e+000	-8.414562e+000
1.349060745391134e-003	3.962430e+000	-8.404310e+000
1.349693469721712e-003	3.987739e+000	-8.387415e+000
1.349780538882207e-003	3.991221e+000	-8.383677e+000
1.349954677203197e-003	3.998187e+000	-8.373175e+000
1.349998211783444e-003	3.999928e+000	-8.369628e+000
1.350085280943939e-003	4.003411e+000	-8.359162e+000
1.350189203826959e-003	4.007568e+000	-8.339457e+000
1.350248991807373e-003	4.009960e+000	-8.316789e+000
1.350298349892133e-003	4.011934e+000	-8.275857e+000
1.350346676267533e-003	4.013867e+000	-8.200456e+000
1.350403348781532e-003	4.016134e+000	-8.054838e+000
1.350488050885154e-003	4.019522e+000	-7.651428e+000
1.350657455092398e-003	4.026298e+000	-6.373390e+000
1.350715149717625e-003	4.028606e+000	-5.769344e+000
1.350777241159027e-003	4.031090e+000	-4.992353e+000
1.351144056162022e-003	4.045762e+000	-2.703865e-001
1.351481543466704e-003	4.059262e+000	3.729639e+000
1.351945648059428e-003	4.077826e+000	8.364203e+000
1.351955725640240e-003	4.078229e+000	8.411200e+000
1.352250518884968e-003	4.090021e+000	8.431257e+000
1.352545312129696e-003	4.101812e+000	8.447384e+000
1.352840105374424e-003	4.113604e+000	8.459582e+000
1.353134898619152e-003	4.125396e+000	8.467849e+000
1.353429691863879e-003	4.137187e+000	8.472188e+000
1.353724485108607e-003	4.148979e+000	8.472596e+000
1.354019278353335e-003	4.160771e+000	8.469075e+000
1.358790754148907e-003	4.351630e+000	8.473060e+000
1.363562229944478e-003	4.542489e+000	8.476077e+000
1.368333705740050e-003	4.733348e+000	8.478128e+000
1.373105181535622e-003	4.924207e+000	8.479212e+000
1.377876657331194e-003	5.115066e+000	8.479330e+000
1.382648133126765e-003	5.305925e+000	8.478480e+000
1.387419608922337e-003	5.496784e+000	8.476664e+000
1.403504020316283e-003	6.140307e+000	8.476664e+000
1.419588431710229e-003	6.783741e+000	8.476664e+000
1.435672843104176e-003	7.427086e+000	8.476665e+000
1.451757254498122e-003	8.070343e+000	8.476665e+000
1.467841665892068e-003	8.713511e+000	8.476664e+000
1.483926077286014e-003	9.356590e+000	8.476664e+000
1.500010488679960e-003	9.999580e+000	8.476664e+000
1.821284296117098e-003	-2.851372e+000	8.475921e+000
1.832778399156271e-003	-3.311136e+000	8.468460e+000
1.838637774156271e-003	-3.545511e+000	8.458701e+000
1.845229571031271e-003	-3.809183e+000	8.440428e+000
1.846694414781271e-003	-3.867776e+000	8.430072e+000
1.848995698947711e-003	-3.959828e+000	8.406987e+000
1.849065659372497e-003	-3.962626e+000	8.405872e+000
1.849205580222069e-003	-3.968223e+000	8.402706e+000
1.849485421921213e-003	-3.979417e+000	8.394246e+000
1.849877776908148e-003	-3.995111e+000	8.378126e+000
1.849943130041889e-003	-3.997725e+000	8.373860e+000
1.850073836309370e-003	-4.002954e+000	8.361139e+000
1.850143647768155e-003	-4.005746e+000	8.349878e+000
1.850237476360468e-003	-4.009499e+000	8.321535e+000
1.850289627573875e-003	-4.011585e+000	8.285770e+000
1.850337247580718e-003	-4.013490e+000	8.218099e+000
1.850398007800156e-003	-4.015920e+000	8.074703e+000
1.850468648714648e-003	-4.018746e+000	7.790672e+000
1.850594226224109e-003	-4.023769e+000	6.991838e+000
1.850668152741561e-003	-4.026726e+000	6.318626e+000
1.850717133935123e-003	-4.028685e+000	5.752050e+000
1.850838163764252e-003	-4.033526e+000	4.205479e+000
1.851157272778483e-003	-4.046291e+000	5.263724e-002
1.851495517229332e-003	-4.059821e+000	-3.998392e+000
1.851935052181650e-003	-4.077402e+000	-8.368697e+000
1.851944682425714e-003	-4.077787e+000	-8.412878e+000
1.852363057427453e-003	-4.094522e+000	-8.435137e+000
1.852781432429191e-003	-4.111257e+000	-8.452857e+000
1.853199807430930e-003	-4.127992e+000	-8.466040e+000
1.853618182432668e-003	-4.144727e+000	-8.474685e+000
1.854036557434407e-003	-4.161462e+000	-8.478793e+000
1.854454932436145e-003	-4.178197e+000	-8.478363e+000
1.854873307437884e-003	-4.194932e+000	-8.473394e+000
1.870325660796452e-003	-4.813026e+000	-8.475287e+000
1.885778014155021e-003	-5.431120e+000	-8.476754e+000
1.901230367513589e-003	-6.049214e+000	-8.477797e+000
1.916682720872158e-003	-6.667309e+000	-8.478415e+000
1.932135074230726e-003	-7.285403e+000	-8.478608e+000
1.947587427589295e-003	-7.903497e+000	-8.478376e+000
1.963039780947863e-003	-8.521591e+000	-8.477719e+000
1.974758530947863e-003	-8.990341e+000	-8.477745e+000
1.980617905947862e-003	-9.224716e+000	-8.477752e+000
1.986477280947862e-003	-9.459091e+000	-8.477680e+000
1.992336655947862e-003	-9.693466e+000	-8.477395e+000
1.994140628000002e-003	-9.765625e+000	-8.477152e+000
1.996392058895721e-003	-9.855682e+000	-8.476605e+000
2.000000003000002e-003	-1.000000e+001	-8.475506e+000
2.001082386231287e-003	-9.956705e+000	-8.475399e+000
2.002525563872999e-003	-9.898977e+000	-8.475590e+000
2.005411919156424e-003	-9.783524e+000	-8.476294e+000
2.008800684623370e-003	-9.647973e+000	-8.477024e+000
2.014138856767351e-003	-9.434445e+000	-8.477602e+000
2.019998231767350e-003	-9.200070e+000	-8.477752e+000
2.025857606767350e-003	-8.965695e+000	-8.477747e+000
2.318826356767340e-003	2.753054e+000	-8.476466e+000
