,0,1,2,3,4
0,0.20459,0.20459,0.20459,0.20459,0.20459
1,0.204102,0.204102,0.204102,0.204102,0.204102
2,0.203857,0.203857,0.203857,0.203857,0.203857
3,0.204346,0.204346,0.204346,0.204346,0.204346
4,0.203491,0.203491,0.203491,0.203491,0.203491
5,0.202637,0.202637,0.202637,0.202637,0.202637
6,0.203613,0.203613,0.203613,0.203613,0.203613
7,0.203369,0.203369,0.203369,0.203369,0.203369
8,0.202148,0.202148,0.202148,0.202148,0.202148
9,0.202026,0.202026,0.202026,0.202026,0.202026
10,0.202637,0.202637,0.202637,0.202637,0.202637
11,0.202026,0.202026,0.202026,0.202026,0.202026
12,0.20105,0.20105,0.20105,0.20105,0.20105
13,0.202026,0.202026,0.202026,0.202026,0.202026
14,0.20166,0.20166,0.20166,0.20166,0.20166
15,0.200562,0.200562,0.200562,0.200562,0.200562
16,0.201538,0.201538,0.201538,0.201538,0.201538
17,0.201294,0.201294,0.201294,0.201294,0.201294
18,0.200317,0.200317,0.200317,0.200317,0.200317
19,0.200317,0.200317,0.200317,0.200317,0.200317
20,0.201416,0.201416,0.201416,0.201416,0.201416
21,0.20105,0.20105,0.20105,0.20105,0.20105
22,0.200562,0.200562,0.200562,0.200562,0.200562
23,0.201172,0.201172,0.201172,0.201172,0.201172
24,0.201294,0.201294,0.201294,0.201294,0.201294
25,0.200195,0.200195,0.200195,0.200195,0.200195
26,0.20105,0.20105,0.20105,0.20105,0.20105
27,0.201416,0.201416,0.201416,0.201416,0.201416
28,0.200684,0.200684,0.200684,0.200684,0.200684
29,0.200439,0.200439,0.200439,0.200439,0.200439
30,0.20105,0.20105,0.20105,0.20105,0.20105
31,0.201416,0.201416,0.201416,0.201416,0.201416
32,0.200439,0.200439,0.200439,0.200439,0.200439
33,0.200684,0.200684,0.200684,0.200684,0.200684
34,0.201172,0.201172,0.201172,0.201172,0.201172
35,0.200562,0.200562,0.200562,0.200562,0.200562
36,0.200439,0.200439,0.200439,0.200439,0.200439
37,0.200562,0.200562,0.200562,0.200562,0.200562
38,0.200195,0.200195,0.200195,0.200195,0.200195
39,0.199219,0.199219,0.199219,0.199219,0.199219
40,0.199585,0.199585,0.199585,0.199585,0.199585
41,0.199707,0.199707,0.199707,0.199707,0.199707
42,0.198364,0.198364,0.198364,0.198364,0.198364
43,0.198364,0.198364,0.198364,0.198364,0.198364
44,0.198242,0.198242,0.198242,0.198242,0.198242
45,0.197998,0.197998,0.197998,0.197998,0.197998
46,0.197021,0.197021,0.197021,0.197021,0.197021
47,0.197388,0.197388,0.197388,0.197388,0.197388
48,0.197144,0.197144,0.197144,0.197144,0.197144
49,0.196167,0.196167,0.196167,0.196167,0.196167
50,0.196289,0.196289,0.196289,0.196289,0.196289
51,0.196411,0.196411,0.196411,0.196411,0.196411
52,0.195679,0.195679,0.195679,0.195679,0.195679
53,0.195312,0.195312,0.195312,0.195312,0.195312
54,0.195312,0.195312,0.195312,0.195312,0.195312
55,0.195435,0.195435,0.195435,0.195435,0.195435
56,0.19458,0.19458,0.19458,0.19458,0.19458
57,0.195312,0.195312,0.195312,0.195312,0.195312
58,0.195312,0.195312,0.195312,0.195312,0.195312
59,0.194458,0.194458,0.194458,0.194458,0.194458
60,0.194824,0.194824,0.194824,0.194824,0.194824
61,0.194946,0.194946,0.194946,0.194946,0.194946
62,0.194946,0.194946,0.194946,0.194946,0.194946
63,0.194214,0.194214,0.194214,0.194214,0.194214
64,0.194702,0.194702,0.194702,0.194702,0.194702
65,0.194824,0.194824,0.194824,0.194824,0.194824
66,0.193726,0.193726,0.193726,0.193726,0.193726
67,0.194336,0.194336,0.194336,0.194336,0.194336
68,0.194336,0.194336,0.194336,0.194336,0.194336
69,0.19397,0.19397,0.19397,0.19397,0.19397
70,0.193237,0.193237,0.193237,0.193237,0.193237
71,0.194336,0.194336,0.194336,0.194336,0.194336
72,0.194214,0.194214,0.194214,0.194214,0.194214
73,0.193115,0.193115,0.193115,0.193115,0.193115
74,0.193115,0.193115,0.193115,0.193115,0.193115
75,0.193359,0.193359,0.193359,0.193359,0.193359
76,0.192505,0.192505,0.192505,0.192505,0.192505
77,0.192627,0.192627,0.192627,0.192627,0.192627
