0.000000000000000e+000,-8.462920e+000
7.171428571432636e-006,-8.461055e+000
1.434285714286527e-005,-8.458164e+000
2.151428571429791e-005,-8.454246e+000
2.868571428573054e-005,-8.449302e+000
3.585714285716318e-005,-8.443332e+000
4.302857142859582e-005,-8.436336e+000
5.020000000002843e-005,-8.428314e+000
5.152857142860062e-005,-8.426369e+000
5.285714285717280e-005,-8.423977e+000
5.418571428574498e-005,-8.421136e+000
5.551428571431716e-005,-8.417848e+000
5.684285714288934e-005,-8.414112e+000
5.817142857146153e-005,-8.409927e+000
5.950000000003370e-005,-8.405295e+000
5.990000000003393e-005,-8.403661e+000
6.030000000003415e-005,-8.401779e+000
6.070000000003438e-005,-8.399648e+000
6.110000000003461e-005,-8.397269e+000
6.150000000003483e-005,-8.394642e+000
6.190000000003506e-005,-8.391767e+000
6.230000000003529e-005,-8.388643e+000
6.244285714289251e-005,-8.387384e+000
6.258571428574974e-005,-8.386006e+000
6.272857142860696e-005,-8.384508e+000
6.287142857146418e-005,-8.382891e+000
6.301428571432140e-005,-8.381155e+000
6.315714285717863e-005,-8.379300e+000
6.330000000003585e-005,-8.377325e+000
6.340000000003591e-005,-8.375786e+000
6.350000000003597e-005,-8.374128e+000
6.360000000003602e-005,-8.372334e+000
6.370000000003608e-005,-8.370375e+000
6.380000000003614e-005,-8.368219e+000
6.390000000003619e-005,-8.365826e+000
6.400000000003625e-005,-8.363132e+000
6.410000000003631e-005,-8.360055e+000
6.420000000003636e-005,-8.356469e+000
6.430000000003642e-005,-8.352177e+000
6.440000000003648e-005,-8.346842e+000
6.450000000003653e-005,-8.339843e+000
6.460000000003659e-005,-8.329804e+000
6.470000000003665e-005,-8.312965e+000
6.480000000003670e-005,-8.281157e+000
6.487937991217540e-005,-8.231591e+000
6.496778908469361e-005,-8.135127e+000
6.505509421373692e-005,-7.979069e+000
6.515509421373697e-005,-7.694442e+000
6.524511737220269e-005,-7.286127e+000
6.534511737220274e-005,-6.589022e+000
6.544511737220280e-005,-5.631107e+000
6.550921451623100e-005,-4.881463e+000
6.558583510910400e-005,-3.904986e+000
6.565588093164314e-005,-2.999442e+000
6.572418035198451e-005,-2.115771e+000
6.579833632177766e-005,-1.156513e+000
6.584614742447003e-005,-5.380331e-001
6.588090432596799e-005,-8.843308e-002
6.592845277986572e-005,5.266260e-001
6.594389726117503e-005,7.264092e-001
6.595506731770016e-005,8.709046e-001
6.596806103821356e-005,1.038996e+000
6.598268558650013e-005,1.228187e+000
6.599811568179623e-005,1.427800e+000
6.601552184075637e-005,1.652975e+000
6.603443365053668e-005,1.897623e+000
6.605697785512879e-005,2.189255e+000
6.608676577867108e-005,2.574585e+000
6.612888501814703e-005,3.119424e+000
6.616957432258931e-005,3.645761e+000
6.621564965490442e-005,4.241766e+000
6.626558549532348e-005,4.887707e+000
6.635557489582727e-005,6.051747e+000
6.645557489582733e-005,7.345257e+000
6.651656135877432e-005,8.072104e+000
6.654834025174457e-005,8.312381e+000
6.657534895509760e-005,8.380075e+000
6.659122250150980e-005,8.390134e+000
6.660262424854524e-005,8.394940e+000
6.661731538561903e-005,8.399798e+000
6.664275242750897e-005,8.406676e+000
6.665867031911926e-005,8.410282e+000
6.667291134060285e-005,8.413021e+000
6.669074157368885e-005,8.416055e+000
6.670711990428664e-005,8.418537e+000
6.672748909192987e-005,8.421287e+000
6.674852343495873e-005,8.423812e+000
6.677752555054001e-005,8.426862e+000
6.681674833060878e-005,8.430452e+000
6.691022030823747e-005,8.437160e+000
6.695993356120589e-005,8.439961e+000
6.705773639998931e-005,8.444494e+000
6.715773639998936e-005,8.448320e+000
6.735773639998948e-005,8.454069e+000
6.765773639998965e-005,8.459893e+000
6.794345068570410e-005,8.463215e+000
6.822916497141854e-005,8.466061e+000
6.851487925713299e-005,8.468433e+000
6.880059354284743e-005,8.470331e+000
6.908630782856189e-005,8.471754e+000
6.937202211427633e-005,8.472702e+000
6.965773639999078e-005,8.473175e+000
7.165773639999191e-005,8.474631e+000
7.365773639999304e-005,8.475767e+000
7.565773639999418e-005,8.476584e+000
7.765773639999531e-005,8.477083e+000
7.965773639999644e-005,8.477262e+000
8.165773639999758e-005,8.477122e+000
8.365773639999871e-005,8.476663e+000
9.965773640000777e-005,8.476664e+000
2.020577364000658e-004,8.476664e+000
3.044577364001238e-004,8.476663e+000
4.068577364001818e-004,8.476663e+000
4.214720221144758e-004,8.477517e+000
4.360863078287698e-004,8.477760e+000
4.507005935430638e-004,8.477390e+000
4.653148792573578e-004,8.476409e+000
4.799291649716518e-004,8.474816e+000
4.945434506859458e-004,8.472612e+000
