0.000000000000000e+000,-8.477176e+000
1.023000000000579e-004,-8.477162e+000
2.047000000001159e-004,-8.477148e+000
3.071000000001739e-004,-8.477135e+000
4.095000000002319e-004,-8.477121e+000
5.119000000002899e-004,-8.477108e+000
6.143000000003479e-004,-8.477095e+000
7.167000000004059e-004,-8.477080e+000
8.191000000004639e-004,-8.477067e+000
9.215000000005220e-004,-8.477054e+000
1.023900000000426e-003,-8.477040e+000
1.126300000000262e-003,-8.477027e+000
1.228700000000098e-003,-8.477013e+000
1.331099999999934e-003,-8.476999e+000
1.433499999999770e-003,-8.476986e+000
1.535899999999606e-003,-8.476972e+000
1.638299999999442e-003,-8.476958e+000
1.740699999999278e-003,-8.476945e+000
1.843099999999114e-003,-8.476932e+000
1.945499999998950e-003,-8.476917e+000
2.047899999998786e-003,-8.476904e+000
2.150299999998622e-003,-8.476891e+000
2.252699999998458e-003,-8.476876e+000
2.355099999998294e-003,-8.476863e+000
2.457499999998130e-003,-8.476850e+000
2.559899999997966e-003,-8.476835e+000
2.662299999997802e-003,-8.476822e+000
2.764699999997638e-003,-8.476809e+000
2.867099999997473e-003,-8.476794e+000
2.969499999997584e-003,-8.476781e+000
3.071899999997864e-003,-8.476690e+000
3.174299999998144e-003,-8.475498e+000
3.276699999998424e-003,-8.473021e+000
3.379099999998705e-003,-8.469207e+000
3.481499999998985e-003,-8.463726e+000
3.583899999999265e-003,-8.455736e+000
3.686299999999545e-003,-8.442842e+000
3.700328571428155e-003,-8.440801e+000
3.714357142856764e-003,-8.438085e+000
3.728385714285374e-003,-8.434694e+000
3.742414285713984e-003,-8.430629e+000
3.756442857142594e-003,-8.425889e+000
3.770471428571203e-003,-8.420475e+000
3.784499999999813e-003,-8.414387e+000
3.788699999999825e-003,-8.411884e+000
3.791599999999833e-003,-8.410171e+000
3.794499999999841e-003,-8.408115e+000
3.797399999999849e-003,-8.405716e+000
3.800299999999856e-003,-8.402973e+000
3.803199999999864e-003,-8.399888e+000
3.806099999999872e-003,-8.396460e+000
3.808999999999880e-003,-8.392689e+000
3.809942857142740e-003,-8.391287e+000
3.810885714285600e-003,-8.389663e+000
3.811828571428459e-003,-8.387815e+000
3.812771428571319e-003,-8.385744e+000
3.813714285714179e-003,-8.383450e+000
3.814657142857039e-003,-8.380932e+000
3.815599999999898e-003,-8.378191e+000
3.815957142857042e-003,-8.377025e+000
3.816314285714186e-003,-8.375709e+000
3.816671428571330e-003,-8.374243e+000
3.817028571428474e-003,-8.372626e+000
3.817385714285618e-003,-8.370860e+000
3.817742857142761e-003,-8.368943e+000
3.818099999999905e-003,-8.366877e+000
3.818257142857049e-003,-8.365872e+000
3.818414285714192e-003,-8.364765e+000
3.818571428571335e-003,-8.363555e+000
3.818728571428478e-003,-8.362242e+000
3.818885714285622e-003,-8.360826e+000
3.819042857142765e-003,-8.359307e+000
3.819199999999908e-003,-8.357685e+000
3.819399999999909e-003,-8.355289e+000
3.819499999999909e-003,-8.353948e+000
