0.000000000000000e+000,-8.477001e+000
1.023000000000579e-004,-8.476967e+000
2.047000000001159e-004,-8.476933e+000
3.071000000001739e-004,-8.476898e+000
4.095000000002319e-004,-8.476864e+000
5.119000000002899e-004,-8.476830e+000
6.143000000003479e-004,-8.476795e+000
7.167000000004059e-004,-8.476263e+000
8.191000000004639e-004,-8.469127e+000
9.215000000005220e-004,-8.449731e+000
9.292142857148050e-004,-8.447685e+000
9.369285714290883e-004,-8.444872e+000
9.446428571433714e-004,-8.441293e+000
9.523571428576546e-004,-8.436947e+000
9.600714285719377e-004,-8.431835e+000
9.677857142862209e-004,-8.425956e+000
9.755000000005040e-004,-8.419312e+000
9.772142857147870e-004,-8.417479e+000
9.789285714290699e-004,-8.415261e+000
9.806428571433529e-004,-8.412660e+000
9.823571428576358e-004,-8.409674e+000
9.840714285719188e-004,-8.406303e+000
9.857857142862017e-004,-8.402548e+000
9.875000000004847e-004,-8.398409e+000
9.880428571433411e-004,-8.396893e+000
9.885857142861972e-004,-8.395151e+000
9.891285714290535e-004,-8.393183e+000
9.896714285719099e-004,-8.390988e+000
9.902142857147662e-004,-8.388568e+000
9.907571428576223e-004,-8.385922e+000
9.913000000004787e-004,-8.383049e+000
9.915142857147641e-004,-8.381781e+000
9.917285714290494e-004,-8.380368e+000
9.919428571433348e-004,-8.378812e+000
9.921571428576201e-004,-8.377112e+000
9.923714285719055e-004,-8.375269e+000
9.925857142861908e-004,-8.373281e+000
9.928000000004762e-004,-8.371150e+000
9.930000000004759e-004,-8.368846e+000
9.932000000004756e-004,-8.366233e+000
9.933000000004754e-004,-8.364783e+000
9.934000000004753e-004,-8.363216e+000
9.935000000004751e-004,-8.361514e+000
9.936000000004750e-004,-8.359649e+000
9.937000000004748e-004,-8.357587e+000
9.938000000004746e-004,-8.355284e+000
9.939000000004745e-004,-8.352676e+000
9.940000000004743e-004,-8.349676e+000
9.941000000004742e-004,-8.346149e+000
9.942000000004740e-004,-8.341888e+000
9.943000000004738e-004,-8.336525e+000
9.944000000004737e-004,-8.329373e+000
9.945000000004735e-004,-8.318958e+000
9.946000000004734e-004,-8.301505e+000
9.947000000004732e-004,-8.269472e+000
9.947842776600903e-004,-8.219338e+000
9.948750950880957e-004,-8.126262e+000
9.949707824148558e-004,-7.964931e+000
9.950707824148556e-004,-7.688909e+000
9.951707824148554e-004,-7.241871e+000
9.952707824148553e-004,-6.548413e+000
9.953707824148551e-004,-5.589567e+000
9.954350449239166e-004,-4.837788e+000
9.955117954533810e-004,-3.859644e+000
9.955818891695673e-004,-2.953479e+000
9.956504268433264e-004,-2.066727e+000
9.957249650497560e-004,-1.102526e+000
9.957749728669912e-004,-4.556290e-001
9.958284709644441e-004,2.364060e-001
9.958640437305454e-004,6.965644e-001
9.958815423546450e-004,9.229230e-001
9.958984969557041e-004,1.142248e+000
9.959181091622239e-004,1.395955e+000
9.959383995201837e-004,1.658437e+000
9.959569603772203e-004,1.898545e+000
9.959795270750853e-004,2.190469e+000
9.960033286498268e-004,2.498364e+000
9.960364848038362e-004,2.927263e+000
9.960820694744114e-004,3.516927e+000
9.961271891415909e-004,4.100573e+000
9.961762621157396e-004,4.735353e+000
9.962335559516144e-004,5.476469e+000
9.963335559516142e-004,6.769993e+000
9.964335559516141e-004,7.992226e+000
9.964714919595975e-004,8.300859e+000
9.965008646182982e-004,8.381758e+000
9.965182724406827e-004,8.392151e+000
9.965288361018178e-004,8.396348e+000
9.965437423944676e-004,8.401044e+000
9.965666683783498e-004,8.407033e+000
9.965837525273290e-004,8.410790e+000
9.965995640152387e-004,8.413755e+000
9.966183899710248e-004,8.416859e+000
9.966363447958058e-004,8.419478e+000
9.966583064726089e-004,8.422317e+000
9.966821503198046e-004,8.425034e+000
9.967157546831465e-004,8.428325e+000
9.968272585997942e-004,8.436799e+000
9.968809992389096e-004,8.439908e+000
9.969564771640826e-004,8.443522e+000
9.970564771640824e-004,8.447487e+000
9.972564771640821e-004,8.453487e+000
9.975564771640816e-004,8.459515e+000
9.978850485926525e-004,8.463260e+000
9.982136200212234e-004,8.466436e+000
9.985421914497942e-004,8.469045e+000
9.988707628783653e-004,8.471085e+000
9.991993343069362e-004,8.472556e+000
9.995279057355071e-004,8.473460e+000
9.998564771640779e-004,8.473795e+000
1.002942191449787e-003,8.475040e+000
1.006027905735497e-003,8.476007e+000
1.009113620021206e-003,8.476696e+000
1.012199334306915e-003,8.477105e+000
1.015285048592625e-003,8.477237e+000
1.018370762878334e-003,8.477089e+000
1.021456477164043e-003,8.476664e+000
1.021556477164043e-003,8.476664e+000
1.123956477163879e-003,8.476664e+000
1.226356477163715e-003,8.476664e+000
1.328756477163551e-003,8.476664e+000
