1.000000000000000000e+01,4.862734872755125060e-01,-6.262388169970320995e+00
1.071519305237606545e+01,4.968766872555022140e-01,-6.075027585065415181e+00
1.148153621496882870e+01,5.008340659176694354e-01,-6.006122775788806933e+00
1.230268770812381796e+01,4.991660376414003286e-01,-6.035099418703802066e+00
1.318256738556407370e+01,5.014193995796395464e-01,-5.995977349821491664e+00
1.412537544622754027e+01,5.025263376668789306e-01,-5.976823434223389242e+00
1.513561248436207940e+01,5.059556634461540581e-01,-5.917750768512867410e+00
1.621810097358929781e+01,5.028362340215876136e-01,-5.971468698136551012e+00
1.737800828749375270e+01,5.015383120474422585e-01,-5.993917720457679899e+00
1.862087136662867692e+01,5.019991844514276602e-01,-5.985939768196521626e+00
1.995262314968879735e+01,5.037073033101828745e-01,-5.956435044218899577e+00
2.137962089502232388e+01,4.995577401934085948e-01,-6.028286152838603584e+00
2.290867652767772356e+01,4.979122867170339695e-01,-6.056943134761123559e+00
2.454708915685031201e+01,5.040947818087486709e-01,-5.949755963690687821e+00
2.630267991895381385e+01,5.016558999082343373e-01,-5.991881514159595135e+00
2.818382931264453362e+01,4.987777840784716199e-01,-6.041857971030967001e+00
3.019951720402016093e+01,4.955585789011540121e-01,-6.098100022773503603e+00
3.235936569296282528e+01,4.945938593869600441e-01,-6.115025598188878142e+00
3.467368504525316553e+01,4.987961246284639549e-01,-6.041538588192738146e+00
3.715352290971723903e+01,4.931281172873112628e-01,-6.140804681294146583e+00
3.981071705534973404e+01,4.915646550904057555e-01,-6.168387033654917140e+00
4.265795188015925277e+01,4.887556059133200681e-01,-6.218164966212742506e+00
4.570881896148749490e+01,4.844887397312451216e-01,-6.294326243447528668e+00
4.897788193684461078e+01,4.876849612727151007e-01,-6.237212730570782071e+00
5.248074602497725749e+01,4.817408425677843775e-01,-6.343730642327369829e+00
5.623413251903490817e+01,4.752156076376298777e-01,-6.462186082776902651e+00
6.025595860743577958e+01,4.788785794073002755e-01,-6.395491776720075627e+00
6.456542290346556001e+01,4.786179813326127963e-01,-6.400219785707948361e+00
6.918309709189362877e+01,4.690349984638811365e-01,-6.575894997611296589e+00
7.413102413009177383e+01,4.653562917704112123e-01,-6.644288198138442070e+00
7.943282347242814012e+01,4.607703651503176068e-01,-6.730309214334083023e+00
8.511380382023763502e+01,4.579365400985903056e-01,-6.783894029203834108e+00
9.120108393559097237e+01,4.480853840155323287e-01,-6.972784439968407355e+00
9.772372209558106704e+01,4.394802750014275006e-01,-7.141212247994173978e+00
1.047128548050899610e+02,4.258121793531554622e-01,-7.415638415012541174e+00
1.122018454301963004e+02,4.038430205884389057e-01,-7.875748368126518351e+00
1.202264434617413116e+02,4.145695040714658663e-01,-7.648052959488419233e+00
1.288249551693133697e+02,4.318814841509674984e-01,-7.292708297074396384e+00
1.380384264602883775e+02,4.472151427818075731e-01,-6.989669991733244991e+00
1.479108388168207284e+02,4.528835667514951036e-01,-6.880268755191702112e+00
1.584893192461114211e+02,3.720115192257719694e-01,-8.588872242215080277e+00
1.698243652461744375e+02,3.376661361260632210e-01,-9.430249834435667111e+00
1.819700858609982674e+02,3.412253354300562314e-01,-9.339174612869829417e+00
1.949844599758045547e+02,3.574369910329435740e-01,-8.936010090318859511e+00
2.089296130854038722e+02,2.879980780772260496e-01,-1.081220820892930234e+01
2.238721138568337778e+02,3.376883915676335279e-01,-9.429677369747953009e+00
2.398832919019489793e+02,3.017050590771468976e-01,-1.040834814778513184e+01
2.570395782768864592e+02,2.663583065309663711e-01,-1.149067509909148121e+01
2.754228703338166042e+02,2.732284581648556920e-01,-1.126948137211604184e+01
2.951209226666384211e+02,2.502300594206710582e-01,-1.203321041912000666e+01
3.162277660168379612e+02,2.638434373901787922e-01,-1.157307407223686191e+01
3.388441561392027666e+02,2.157666032067779849e-01,-1.332031550867238501e+01
3.630780547701014029e+02,2.184101295653326780e-01,-1.321454447023321599e+01
3.890451449942804629e+02,2.130084420937178313e-01,-1.343206367938837253e+01
4.168693834703354923e+02,1.909571191818452141e-01,-1.438128291614514964e+01
4.466835921509630225e+02,1.945399191121625626e-01,-1.421982538071980784e+01
4.786300923226380064e+02,1.743151961490645996e-01,-1.517329502130992935e+01
5.128613839913648462e+02,1.684797074856179411e-01,-1.546904800359583554e+01
5.495408738576247742e+02,1.442292873444621093e-01,-1.681893084772681846e+01
5.888436553555890214e+02,1.428604338693450770e-01,-1.690176070500843153e+01
6.309573444801930009e+02,1.303198252139056990e-01,-1.769979022357460607e+01
6.760829753919819041e+02,1.154408230074193686e-01,-1.875281171412168391e+01
7.244359600749899073e+02,1.136351239162616961e-01,-1.888974820255375420e+01
7.762471166286911739e+02,1.058064209037291037e-01,-1.950975952343742748e+01
8.317637711026708303e+02,9.868135021136643925e-02,-2.011529833781421672e+01
8.912509381337458763e+02,9.456128414291074813e-02,-2.048573277401245818e+01
9.549925860214359545e+02,8.554928400311007097e-02,-2.135567241791047621e+01
1.023292992280753651e+03,7.717243156844573460e-02,-2.225075631348698124e+01
1.096478196143185187e+03,6.410734348937241478e-02,-2.386184438489915749e+01
1.174897554939529073e+03,6.847008758949743590e-02,-2.328998233133156148e+01
1.258925411794167530e+03,6.264750497048371392e-02,-2.406192441490607337e+01
1.348962882591653170e+03,7.030279190560106972e-02,-2.306054855362335587e+01
1.445439770745927945e+03,5.150427863828958147e-02,-2.576313382235520777e+01
1.548816618912481090e+03,5.425515573226660088e-02,-2.531117971191793004e+01
1.659586907437559603e+03,6.066230114087738101e-02,-2.434162238699244085e+01
1.778279410038922833e+03,6.435826161834831693e-02,-2.382791390294397615e+01
1.905460717963246225e+03,5.814982464618315139e-02,-2.470903181142256244e+01
2.041737944669529497e+03,6.079014845396690792e-02,-2.432333592071061190e+01
2.187761623949551904e+03,5.646762590545280347e-02,-2.496400942246646792e+01
2.344228815319922887e+03,6.125201214659997673e-02,-2.425759280055459044e+01
2.511886431509579779e+03,5.551552426153667785e-02,-2.511171109129112367e+01
2.691534803926913810e+03,5.677028461679818616e-02,-2.491757856883151234e+01
2.884031503126605912e+03,5.934741005854859280e-02,-2.453196458113766099e+01
3.090295432513588821e+03,6.001201122955936856e-02,-2.443523636277414113e+01
3.311311214825911065e+03,5.855511690510611933e-02,-2.464870295237803433e+01
3.548133892335752989e+03,5.747245865643148266e-02,-2.481080446933889760e+01
3.801893963205612636e+03,5.746547285317330639e-02,-2.481186030731008074e+01
4.073802778041126203e+03,5.534369089526485624e-02,-2.513863761875663627e+01
4.365158322401656733e+03,5.699836100012330153e-02,-2.488275264754536309e+01
4.677351412871980756e+03,5.663907596635951724e-02,-2.493767681045637374e+01
5.011872336272719622e+03,5.540897174206738801e-02,-2.512839818463433161e+01
5.370317963702526868e+03,5.477711319433406501e-02,-2.522801718417735728e+01
5.754399373371566071e+03,5.507955834134934531e-02,-2.518019101633564105e+01
6.165950018614822511e+03,5.490219882967234399e-02,-2.520820523468834295e+01
6.606934480075957254e+03,5.532862173132308686e-02,-2.514100296366790843e+01
7.079457843841380964e+03,5.435532770331177183e-02,-2.529515763182926591e+01
7.585775750291835720e+03,5.529273807738295521e-02,-2.514663806830602866e+01
8.128305161640986626e+03,5.437112508480915901e-02,-2.529263360368885216e+01
8.709635899560806138e+03,5.449678323064548191e-02,-2.527258263938838212e+01
9.332543007969905375e+03,5.404294046313320304e-02,-2.534522058301827840e+01
1.000000000000000000e+04,5.446396425374166322e-02,-2.527781501942656206e+01
