TIME  IN1  IN2  OUT1
-194.336  -1.473999  3.995361  -0.5
-195.313  -1.474609  4.142456  -0.5
-196.289  -1.474609  4.289551  -0.5
-197.266  -1.474609  4.326782  -0.5
-198.242  -1.474609  4.330444  -0.5
-199.219  -1.474609  4.333496  -0.5
-200.195  1.466064  4.594116  0.5
-201.172  1.45813  4.49585  0.5
-202.148  1.45752  4.373779  0.5
-203.125  1.45813  4.227295  0.5
-204.102  1.45813  4.081421  0.5
-205.078  1.45813  3.935547  0.5
-206.055  1.45813  3.789673  0.5
-207.031  1.45813  3.643799  0.5
-208.008  1.45813  3.499146  0.5
-208.984  1.45874  3.353271  0.5
-209.961  1.45874  3.208618  0.5
-210.938  1.45874  3.062744  0.5
-211.914  1.45874  2.927246  0.5
-212.891  1.45874  2.781982  0.5
-213.867  1.45813  2.636719  0.5
-214.844  1.45874  2.491455  0.5
-215.82  1.45874  2.346191  0.5
-216.797  1.45813  2.200317  0.5
-217.773  1.45813  2.055054  0.5
-218.75  1.45813  1.90979  0.5
-219.727  1.45813  1.764526  0.5
-220.703  1.45813  1.619263  0.5
-221.68  1.45813  1.484375  0.5
-222.656  1.45813  1.338501  0.5
-223.633  1.45813  1.193237  0.5
-224.609  1.45813  1.048584  0.5
-225.586  1.45813  0.90332  0.5
-226.563  1.45813  0.758057  0.5
-227.539  1.45874  0.612793  0.5
-228.516  1.45874  0.467529  0.5
-229.492  1.45874  0.322266  0.5
-230.469  1.45874  0.177612  0.5
-231.445  1.45874  0.042114  0.5
-232.422  1.45874  -0.103149  0.5
-233.398  1.45874  -0.248413  0.5
-234.375  1.45874  -0.393677  0.5
-235.352  1.45813  -0.53894  0.5
-236.328  1.45874  -0.684204  0.5
-237.305  1.45874  -0.829468  0.5
-238.281  1.45874  -0.974121  0.5
-239.258  1.45813  -1.119995  0.5
-240.234  1.45813  -1.265259  0.5
-241.211  1.45874  -1.400146  0.5
-242.188  1.45813  -1.546021  0.5
-243.164  1.45813  -1.690674  0.5
-244.141  1.45874  -1.835938  0.5
-245.117  1.45874  -1.980591  0.5
-246.094  1.45813  -2.125854  0.5
-247.07  1.45874  -2.271118  0.5
-248.047  1.45874  -2.416382  0.5
-249.023  1.45874  -2.561646  0.5
-250  -1.49292  -2.600098  0.5
-250.977  -1.472168  -2.462769  -0.5
-251.953  -1.472168  -2.316284  -0.5
-252.93  -1.472778  -2.169189  -0.5
-253.906  -1.472168  -2.022095  -0.5
-254.883  -1.472778  -1.876221  -0.5
-255.859  -1.472778  -1.729126  -0.5
-256.836  -1.472778  -1.582642  -0.5
-257.813  -1.472778  -1.436157  -0.5
-258.789  -1.472778  -1.289062  -0.5
-259.766  -1.472778  -1.142578  -0.5
-260.742  -1.472778  -0.995483  -0.5
-261.719  -1.472778  -0.858765  -0.5
-262.695  -1.472778  -0.71228  -0.5
-263.672  -1.472778  -0.565186  -0.5
-264.648  -1.47522  -0.418701  -0.5
-265.625  -1.47522  -0.272217  -0.5
-266.602  -1.47522  -0.124512  -0.5
-267.578  -1.47522  0.022583  -0.5
-268.555  -1.47522  0.169067  -0.5
-269.531  -1.474609  0.316162  -0.5
-270.508  -1.473999  0.462646  -0.5
-271.484  -1.473999  0.599365  -0.5
-272.461  -1.474609  0.74646  -0.5
-273.438  -1.474609  0.892944  -0.5
-274.414  -1.474609  1.040039  -0.5
-275.391  -1.474609  1.186523  -0.5
-276.367  -1.474609  1.333008  -0.5
-277.344  -1.474609  1.480103  -0.5
-278.32  -1.474609  1.626587  -0.5
-279.297  -1.472778  1.773682  -0.5
-280.273  -1.472778  1.920166  -0.5
-281.25  -1.472778  2.056885  -0.5
-282.227  -1.473389  2.203369  -0.5
-283.203  -1.473389  2.349854  -0.5
-284.18  -1.473389  2.496338  -0.5
-285.156  -1.472778  2.643433  -0.5
-286.133  -1.472778  2.789917  -0.5
-287.109  -1.472778  2.936401  -0.5
-288.086  -1.472778  3.082886  -0.5
-289.063  -1.472778  3.22998  -0.5
-290.039  -1.472778  3.376465  -0.5
-291.016  -1.472778  3.513184  -0.5
-291.992  -1.472778  3.660278  -0.5
-292.969  -1.472778  3.806763  -0.5
-293.945  -1.472778  3.953247  -0.5
-294.922  -1.472778  4.100342  -0.5
-295.898  -1.472778  4.247437  -0.5
-296.875  -1.472778  4.326172  -0.5
-297.852  -1.472778  4.329834  -0.5
-298.828  -1.473389  4.332886  -0.5
-299.805  1.517944  4.627686  -0.5
-300.781  1.45813  4.526978  0.5
-301.758  1.45813  4.411011  0.5
-302.734  1.45813  4.265137  0.5
-303.711  1.45813  4.119263  0.5
-304.688  1.45813  3.973999  0.5
-305.664  1.45813  3.828125  0.5
-306.641  1.45813  3.682251  0.5
-307.617  1.45874  3.536987  0.5
-308.594  1.45874  3.391724  0.5
-309.57  1.45874  3.24646  0.5
-310.547  1.45874  3.110962  0.5
-311.523  1.45874  2.965088  0.5
-312.5  1.45874  2.820435  0.5
-313.477  1.45874  2.674561  0.5
-314.453  1.45874  2.529297  0.5
-315.43  1.45813  2.383423  0.5
-316.406  1.45813  2.238159  0.5
-317.383  1.45813  2.092896  0.5
-318.359  1.45874  1.948242  0.5
-319.336  1.45813  1.802368  0.5
-320.313  1.45813  1.66748  0.5
-321.289  1.45813  1.522217  0.5
-322.266  1.45874  1.376343  0.5
-323.242  1.45813  1.231079  0.5
-324.219  1.45813  1.086426  0.5
-325.195  1.45813  0.941162  0.5
-326.172  1.45874  0.795898  0.5
-327.148  1.45874  0.650635  0.5
-328.125  1.45874  0.505981  0.5
-329.102  1.45874  0.360718  0.5
-330.078  1.45874  0.22522  0.5
-331.055  1.45874  0.080566  0.5
-332.031  1.45874  -0.065308  0.5
-333.008  1.45874  -0.210571  0.5
-333.984  1.45874  -0.355835  0.5
-334.961  1.45874  -0.501099  0.5
-335.938  1.45874  -0.646362  0.5
-336.914  1.45813  -0.791626  0.5
-337.891  1.45813  -0.9375  0.5
-338.867  1.45813  -1.082153  0.5
-339.844  1.45813  -1.217651  0.5
-340.82  1.45813  -1.362915  0.5
-341.797  1.45813  -1.508179  0.5
-342.773  1.45813  -1.652832  0.5
-343.75  1.45813  -1.798096  0.5
-344.727  1.45813  -1.943359  0.5
-345.703  1.45813  -2.088623  0.5
-346.68  1.45813  -2.233887  0.5
-347.656  1.45874  -2.37854  0.5
-348.633  1.45874  -2.523804  0.5
-349.609  -1.362305  -2.643433  0.5
-350.586  -1.472778  -2.504883  -0.5
-351.563  -1.472168  -2.357788  -0.5
-352.539  -1.474609  -2.211304  -0.5
-353.516  -1.473999  -2.064209  -0.5
-354.492  -1.474609  -1.917114  -0.5
-355.469  -1.474609  -1.77063  -0.5
-356.445  -1.474609  -1.624146  -0.5
-357.422  -1.474609  -1.47644  -0.5
-358.398  -1.474609  -1.329956  -0.5
-359.375  -1.474609  -1.182861  -0.5
-360.352  -1.47522  -1.046753  -0.5
-361.328  -1.47522  -0.899048  -0.5
-362.305  -1.47522  -0.752563  -0.5
-363.281  -1.47522  -0.605469  -0.5
-364.258  -1.474609  -0.458984  -0.5
-365.234  -1.47522  -0.31189  -0.5
-366.211  -1.474609  -0.165405  -0.5
-367.188  -1.474609  -0.018311  -0.5
-368.164  -1.474609  0.128784  -0.5
-369.141  -1.474609  0.275269  -0.5
-370.117  -1.474609  0.412598  -0.5
-371.094  -1.474609  0.559692  -0.5
-372.07  -1.474609  0.706177  -0.5
-373.047  -1.474609  0.852661  -0.5
-374.023  -1.473999  0.999756  -0.5
-375  -1.474609  1.14624  -0.5
-375.977  -1.474609  1.293335  -0.5
-376.953  -1.474609  1.439209  -0.5
-377.93  -1.474609  1.586304  -0.5
-378.906  -1.47522  1.732788  -0.5
-379.883  -1.474609  1.870728  -0.5
-380.859  -1.474609  2.017212  -0.5
-381.836  -1.474609  2.163696  -0.5
-382.813  -1.474609  2.310181  -0.5
-383.789  -1.474609  2.456665  -0.5
-384.766  -1.474609  2.60376  -0.5
-385.742  -1.473999  2.750244  -0.5
-386.719  -1.474609  2.897339  -0.5
-387.695  -1.474609  3.044434  -0.5
-388.672  -1.474609  3.191528  -0.5
-389.648  -1.474609  3.328247  -0.5
-390.625  -1.473999  3.475342  -0.5
-391.602  -1.473999  3.621826  -0.5
-392.578  -1.473999  3.768921  -0.5
-393.555  -1.474609  3.915405  -0.5
-394.531  -1.474609  4.0625  -0.5
-395.508  -1.473999  4.209595  -0.5
-396.484  -1.474609  4.324951  -0.5
-397.461  -1.474609  4.328613  -0.5
-398.438  -1.474609  4.331665  -0.5
-399.414  -1.472778  4.335327  -0.5
-400.391  1.45874  4.555054  0.5
-401.367  1.45752  4.451904  0.5
-402.344  1.45752  4.307251  0.5
-403.32  1.45813  4.161377  0.5
-404.297  1.45813  4.014893  0.5
-405.273  1.45813  3.869629  0.5
-406.25  1.45813  3.723755  0.5
-407.227  1.45813  3.578491  0.5
-408.203  1.45874  3.433228  0.5
-409.18  1.45874  3.297729  0.5
-410.156  1.45874  3.152466  0.5
-411.133  1.45874  3.007202  0.5
-412.109  1.45874  2.861938  0.5
-413.086  1.45874  2.716675  0.5
-414.063  1.45874  2.571411  0.5
-415.039  1.45874  2.426147  0.5
-416.016  1.45874  2.280273  0.5
-416.992  1.45813  2.13501  0.5
-417.969  1.45813  1.989746  0.5
-418.945  1.45813  1.854248  0.5
-419.922  1.45813  1.708984  0.5
-420.898  1.45813  1.563721  0.5
-421.875  1.45813  1.418457  0.5
-422.852  1.45874  1.273804  0.5
-423.828  1.45813  1.12793  0.5
-424.805  1.45813  0.983276  0.5
-425.781  1.45813  0.838013  0.5
-426.758  1.45813  0.692749  0.5
-427.734  1.45874  0.548096  0.5
-428.711  1.45874  0.402832  0.5
-429.688  1.45874  0.267334  0.5
-430.664  1.45874  0.12207  0.5
-431.641  1.45874  -0.023804  0.5
-432.617  1.45874  -0.168457  0.5
-433.594  1.45874  -0.313721  0.5
-434.57  1.45874  -0.459595  0.5
-435.547  1.45874  -0.604248  0.5
-436.523  1.45874  -0.749512  0.5
-437.5  1.45874  -0.894775  0.5
-438.477  1.45813  -1.040039  0.5
-439.453  1.45813  -1.175537  0.5
-440.43  1.45813  -1.321411  0.5
-441.406  1.45813  -1.466064  0.5
-442.383  1.45813  -1.611328  0.5
-443.359  1.45813  -1.756592  0.5
-444.336  1.45874  -1.901245  0.5
-445.313  1.45874  -2.046509  0.5
-446.289  1.45874  -2.191772  0.5
-447.266  1.45874  -2.337036  0.5
-448.242  1.45874  -2.4823  0.5
-449.219  1.45874  -2.617188  0.5
-450.195  -1.472778  -2.542725  -0.5
-451.172  -1.472168  -2.39563  -0.5
-452.148  -1.472168  -2.249146  -0.5
-453.125  -1.472778  -2.102051  -0.5
-454.102  -1.472778  -1.955566  -0.5
-455.078  -1.472778  -1.809082  -0.5
-456.055  -1.472778  -1.661987  -0.5
-457.031  -1.472778  -1.515503  -0.5
-458.008  -1.472778  -1.369019  -0.5
-458.984  -1.473389  -1.2323  -0.5
-459.961  -1.472778  -1.085205  -0.5
-460.938  -1.473389  -0.938721  -0.5
-461.914  -1.472778  -0.792236  -0.5
-462.891  -1.472778  -0.645142  -0.5
-463.867  -1.472778  -0.498657  -0.5
-464.844  -1.473389  -0.352173  -0.5
-465.82  -1.472778  -0.205688  -0.5
-466.797  -1.472778  -0.058594  -0.5
-467.773  -1.472778  0.087891  -0.5
-468.75  -1.472778  0.22522  -0.5
-469.727  -1.474609  0.372314  -0.5
-470.703  -1.474609  0.518799  -0.5
-471.68  -1.474609  0.665894  -0.5
-472.656  -1.474609  0.812378  -0.5
-473.633  -1.474609  0.958862  -0.5
-474.609  -1.47522  1.105957  -0.5
-475.586  -1.47522  1.252441  -0.5
-476.563  -1.47522  1.399536  -0.5
-477.539  -1.47522  1.546631  -0.5
-478.516  -1.47522  1.68335  -0.5
-479.492  -1.47522  1.830444  -0.5
-480.469  -1.47522  1.976929  -0.5
-481.445  -1.47522  2.123413  -0.5
-482.422  -1.47522  2.270508  -0.5
-483.398  -1.47522  2.416992  -0.5
-484.375  -1.47522  2.563477  -0.5
-485.352  -1.47522  2.710571  -0.5
-486.328  -1.474609  2.858276  -0.5
-487.305  -1.47522  3.004761  -0.5
-488.281  -1.47522  3.14209  -0.5
-489.258  -1.474609  3.288574  -0.5
-490.234  -1.474609  3.435669  -0.5
-491.211  -1.474609  3.582153  -0.5
-492.188  -1.474609  3.729248  -0.5
-493.164  -1.474609  3.876343  -0.5
-494.141  -1.47522  4.022827  -0.5
-495.117  -1.47522  4.170532  -0.5
-496.094  -1.47522  4.317627  -0.5
-497.07  -1.47522  4.327393  -0.5
-498.047  -1.47522  4.331055  -0.5
-499.023  -1.47522  4.334717  -0.5
