TIME  IN1  IN2  OUT1
317.383  -0.493774  3.668213  -0.5
316.406  -0.494385  3.717651  -0.5
315.43  -0.494385  3.76709  -0.5
314.453  -0.494385  3.815918  -0.5
313.477  -0.494385  3.865356  -0.5
312.5  -0.494385  3.914795  -0.5
311.523  -0.493774  3.960571  -0.5
310.547  -0.493774  4.008789  -0.5
309.57  -0.493774  4.058838  -0.5
308.594  -0.493774  4.107666  -0.5
307.617  -0.493774  4.157104  -0.5
306.641  -0.493774  4.206543  -0.5
305.664  -0.493774  4.255981  -0.5
304.688  -0.493774  4.30481  -0.5
303.711  -0.493774  4.354858  -0.5
302.734  -0.493774  4.361572  -0.5
301.758  -0.493774  4.363403  -0.5
300.781  -0.493774  4.365234  -0.5
299.805  -0.493774  4.367065  0.5
298.828  0.484619  4.459229  0.5
297.852  0.484619  4.425049  0.5
296.875  0.484009  4.378052  0.5
295.898  0.484619  4.329834  0.5
294.922  0.484619  4.281006  0.5
293.945  0.484619  4.232788  0.5
292.969  0.484619  4.18396  0.5
291.992  0.484619  4.138794  0.5
291.016  0.484009  4.090576  0.5
290.039  0.484619  4.041748  0.5
289.063  0.484619  3.99353  0.5
288.086  0.484619  3.944702  0.5
287.109  0.484619  3.896484  0.5
286.133  0.484619  3.848267  0.5
285.156  0.485229  3.799438  0.5
284.18  0.484619  3.751221  0.5
283.203  0.485229  3.703613  0.5
282.227  0.484619  3.657837  0.5
281.25  0.484619  3.609619  0.5
280.273  0.485229  3.560791  0.5
279.297  0.484619  3.512573  0.5
278.32  0.484009  3.464355  0.5
277.344  0.484619  3.415527  0.5
276.367  0.484009  3.366699  0.5
275.391  0.484619  3.319092  0.5
274.414  0.484619  3.270264  0.5
273.438  0.484619  3.222656  0.5
272.461  0.484619  3.17749  0.5
271.484  0.484619  3.128662  0.5
270.508  0.484619  3.081055  0.5
269.531  0.484619  3.032227  0.5
268.555  0.484619  2.984009  0.5
267.578  0.484619  2.935791  0.5
266.602  0.484619  2.887573  0.5
265.625  0.484619  2.839355  0.5
264.648  0.484619  2.791138  0.5
263.672  0.484619  2.74231  0.5
262.695  0.484619  2.697144  0.5
261.719  0.485229  2.648926  0.5
260.742  0.484619  2.600098  0.5
259.766  0.484619  2.55249  0.5
258.789  0.484619  2.503662  0.5
257.813  0.484619  2.455444  0.5
256.836  0.484619  2.407227  0.5
255.859  0.484619  2.358398  0.5
254.883  0.484619  2.310791  0.5
253.906  0.484009  2.261963  0.5
252.93  0.484619  2.216797  0.5
251.953  0.484009  2.169189  0.5
250.977  0.484619  2.120361  0.5
250  0.484619  2.072754  0.5
249.023  -0.493164  2.097168  -0.5
248.047  -0.493164  2.145996  -0.5
247.07  -0.493164  2.194824  -0.5
246.094  -0.493164  2.244263  -0.5
245.117  -0.493164  2.293701  -0.5
244.141  -0.493164  2.341919  -0.5
243.164  -0.493164  2.391357  -0.5
242.188  -0.493164  2.437134  -0.5
241.211  -0.493164  2.485962  -0.5
240.234  -0.493774  2.53479  -0.5
239.258  -0.493774  2.583618  -0.5
238.281  -0.493774  2.632446  -0.5
237.305  -0.494385  2.681885  -0.5
236.328  -0.494385  2.730103  -0.5
235.352  -0.493164  2.779541  -0.5
234.375  -0.493164  2.828369  -0.5
233.398  -0.493164  2.877808  -0.5
232.422  -0.493164  2.923584  -0.5
231.445  -0.493164  2.973022  -0.5
230.469  -0.493164  3.021851  -0.5
229.492  -0.493164  3.070679  -0.5
228.516  -0.493164  3.120117  -0.5
227.539  -0.493164  3.168945  -0.5
226.563  -0.493164  3.217773  -0.5
225.586  -0.493164  3.266602  -0.5
224.609  -0.493164  3.31665  -0.5
223.633  -0.493164  3.364868  -0.5
222.656  -0.492554  3.410645  -0.5
221.68  -0.493164  3.460083  -0.5
220.703  -0.493164  3.508911  -0.5
219.727  -0.493164  3.557739  -0.5
218.75  -0.493774  3.606567  -0.5
217.773  -0.493774  3.656006  -0.5
216.797  -0.493774  3.705444  -0.5
215.82  -0.493774  3.753662  -0.5
214.844  -0.493774  3.803101  -0.5
213.867  -0.493774  3.851929  -0.5
212.891  -0.493774  3.897705  -0.5
211.914  -0.493164  3.947144  -0.5
210.938  -0.493774  3.995972  -0.5
209.961  -0.493164  4.04541  -0.5
208.984  -0.493164  4.094238  -0.5
208.008  -0.493164  4.143677  -0.5
207.031  -0.493164  4.193115  -0.5
206.055  -0.492554  4.241943  -0.5
205.078  -0.493774  4.291992  -0.5
204.102  -0.493774  4.34021  -0.5
203.125  -0.493774  4.360962  -0.5
202.148  -0.493774  4.362793  -0.5
201.172  -0.493774  4.365234  -0.5
200.195  -0.493774  4.366455  -0.5
199.219  0.48584  4.468994  0.5
198.242  0.484619  4.433594  0.5
197.266  0.484619  4.391479  0.5
196.289  0.484619  4.342651  0.5
195.313  0.484619  4.294434  0.5
194.336  0.484619  4.246216  0.5
193.359  0.484619  4.20105  0.5
192.383  0.484619  4.152222  0.5
191.406  0.484619  4.103394  0.5
190.43  0.484619  4.055176  0.5
189.453  0.484619  4.006958  0.5
188.477  0.484619  3.95813  0.5
187.5  0.484619  3.909302  0.5
186.523  0.484619  3.861084  0.5
185.547  0.484619  3.812866  0.5
184.57  0.484619  3.764648  0.5
183.594  0.484619  3.720093  0.5
182.617  0.484619  3.671265  0.5
181.641  0.484619  3.622437  0.5
180.664  0.484619  3.574219  0.5
179.688  0.484619  3.526001  0.5
178.711  0.484619  3.477173  0.5
177.734  0.484619  3.428345  0.5
176.758  0.484009  3.380737  0.5
175.781  0.484009  3.331909  0.5
174.805  0.484619  3.283691  0.5
173.828  0.484619  3.238525  0.5
172.852  0.484009  3.189697  0.5
171.875  0.484009  3.14209  0.5
170.898  0.484619  3.093262  0.5
169.922  0.484619  3.045044  0.5
168.945  0.484619  2.996826  0.5
167.969  0.484619  2.948608  0.5
166.992  0.484619  2.900391  0.5
166.016  0.484619  2.852173  0.5
165.039  0.484619  2.803955  0.5
164.063  0.484619  2.758789  0.5
163.086  0.485229  2.710571  0.5
162.109  0.484619  2.661743  0.5
161.133  0.484619  2.613525  0.5
160.156  0.484619  2.565308  0.5
159.18  0.484009  2.516479  0.5
158.203  0.484009  2.468262  0.5
157.227  0.484619  2.419434  0.5
156.25  0.484009  2.371826  0.5
155.273  0.484009  2.322998  0.5
154.297  0.484619  2.275391  0.5
153.32  0.484619  2.230225  0.5
152.344  0.484619  2.182007  0.5
151.367  0.484619  2.133789  0.5
150.391  0.484619  2.085571  0.5
149.414  -0.496216  2.08252  -0.5
148.438  -0.493164  2.131958  -0.5
147.461  -0.493164  2.180786  -0.5
146.484  -0.493164  2.230225  -0.5
145.508  -0.493774  2.279053  -0.5
144.531  -0.493164  2.328491  -0.5
143.555  -0.493164  2.374268  -0.5
142.578  -0.493164  2.423706  -0.5
141.602  -0.493164  2.471924  -0.5
140.625  -0.493164  2.521362  -0.5
139.648  -0.493164  2.56958  -0.5
138.672  -0.493774  2.619019  -0.5
137.695  -0.493164  2.667236  -0.5
136.719  -0.493774  2.716675  -0.5
135.742  -0.493774  2.765503  -0.5
134.766  -0.493164  2.814941  -0.5
133.789  -0.493774  2.860107  -0.5
132.813  -0.493774  2.909546  -0.5
131.836  -0.493164  2.958374  -0.5
130.859  -0.493774  3.007202  -0.5
129.883  -0.493164  3.056641  -0.5
128.906  -0.493164  3.105469  -0.5
127.93  -0.493774  3.154907  -0.5
126.953  -0.493164  3.203735  -0.5
125.977  -0.493164  3.253174  -0.5
125  -0.493164  3.302612  -0.5
124.023  -0.493164  3.347778  -0.5
123.047  -0.493164  3.396606  -0.5
122.07  -0.493164  3.445435  -0.5
121.094  -0.493164  3.494873  -0.5
120.117  -0.493164  3.543701  -0.5
119.141  -0.493164  3.592529  -0.5
118.164  -0.493164  3.641357  -0.5
117.188  -0.493774  3.690186  -0.5
116.211  -0.493774  3.739624  -0.5
115.234  -0.494385  3.788452  -0.5
114.258  -0.494385  3.834229  -0.5
113.281  -0.494385  3.883667  -0.5
112.305  -0.494385  3.933105  -0.5
111.328  -0.494385  3.981934  -0.5
110.352  -0.494385  4.031372  -0.5
109.375  -0.493774  4.0802  -0.5
108.398  -0.493774  4.129639  -0.5
107.422  -0.493774  4.178467  -0.5
106.445  -0.493774  4.228516  -0.5
105.469  -0.493774  4.277344  -0.5
104.492  -0.493164  4.32312  -0.5
103.516  -0.493164  4.360962  -0.5
102.539  -0.493164  4.362183  -0.5
101.563  -0.493164  4.364014  -0.5
100.586  -0.493164  4.366455  -0.5
99.609  0.493774  4.47876  0.5
98.633  0.484619  4.442749  0.5
97.656  0.484009  4.404297  0.5
96.68  0.484619  4.355469  0.5
95.703  0.484619  4.307251  0.5
94.727  0.484619  4.262085  0.5
93.75  0.484619  4.213257  0.5
92.773  0.484619  4.164429  0.5
91.797  0.484619  4.116821  0.5
90.82  0.484619  4.067383  0.5
89.844  0.484619  4.019165  0.5
88.867  0.484619  3.970947  0.5
87.891  0.484619  3.922729  0.5
86.914  0.484619  3.873901  0.5
85.938  0.484619  3.825684  0.5
84.961  0.484619  3.780518  0.5
83.984  0.484619  3.731689  0.5
83.008  0.485229  3.684082  0.5
82.031  0.485229  3.635254  0.5
81.055  0.484619  3.586426  0.5
80.078  0.484619  3.538208  0.5
79.102  0.484619  3.48938  0.5
78.125  0.484619  3.441162  0.5
77.148  0.484009  3.392944  0.5
76.172  0.484009  3.344116  0.5
75.195  0.484619  3.295898  0.5
74.219  0.484009  3.250732  0.5
73.242  0.484619  3.203125  0.5
72.266  0.484619  3.154297  0.5
71.289  0.484619  3.106079  0.5
70.313  0.484619  3.057861  0.5
69.336  0.484619  3.009644  0.5
68.359  0.484619  2.961426  0.5
67.383  0.484619  2.913208  0.5
66.406  0.484619  2.86438  0.5
65.43  0.484619  2.816772  0.5
64.453  0.484619  2.771606  0.5
63.477  0.484619  2.722778  0.5
62.5  0.484619  2.674561  0.5
61.523  0.484619  2.626343  0.5
60.547  0.484619  2.577515  0.5
59.57  0.484619  2.529907  0.5
58.594  0.484619  2.481079  0.5
57.617  0.484619  2.432861  0.5
56.641  0.484009  2.384644  0.5
55.664  0.484619  2.336426  0.5
54.688  0.484619  2.29126  0.5
53.711  0.484619  2.242432  0.5
52.734  0.484619  2.194214  0.5
51.758  0.484619  2.146606  0.5
50.781  0.484619  2.098389  0.5
49.805  -0.515747  2.068481  -0.5
48.828  -0.492554  2.11792  -0.5
47.852  -0.493164  2.167358  -0.5
46.875  -0.492554  2.216187  -0.5
45.898  -0.493164  2.265625  -0.5
44.922  -0.493164  2.310791  -0.5
43.945  -0.493164  2.360229  -0.5
42.969  -0.493164  2.409058  -0.5
41.992  -0.492554  2.458496  -0.5
41.016  -0.493164  2.507324  -0.5
40.039  -0.493164  2.556152  -0.5
39.063  -0.493164  2.60498  -0.5
38.086  -0.493774  2.653809  -0.5
37.109  -0.493774  2.702637  -0.5
36.133  -0.493164  2.751465  -0.5
35.156  -0.493774  2.797852  -0.5
34.18  -0.493164  2.84668  -0.5
33.203  -0.493164  2.895508  -0.5
32.227  -0.493164  2.944946  -0.5
31.25  -0.493164  2.993774  -0.5
30.273  -0.493164  3.042603  -0.5
29.297  -0.493164  3.092041  -0.5
28.32  -0.493164  3.140869  -0.5
27.344  -0.493164  3.190308  -0.5
26.367  -0.493164  3.239136  -0.5
25.391  -0.493164  3.284912  -0.5
24.414  -0.492554  3.33374  -0.5
23.438  -0.492554  3.383179  -0.5
22.461  -0.493164  3.431396  -0.5
21.484  -0.492554  3.481445  -0.5
20.508  -0.493164  3.529663  -0.5
19.531  -0.493164  3.578491  -0.5
18.555  -0.492554  3.627319  -0.5
17.578  -0.493164  3.676758  -0.5
16.602  -0.493164  3.725586  -0.5
15.625  -0.493164  3.771362  -0.5
14.648  -0.493164  3.820801  -0.5
13.672  -0.493164  3.869629  -0.5
12.695  -0.493164  3.918457  -0.5
11.719  -0.493164  3.967896  -0.5
10.742  -0.493164  4.016724  -0.5
9.766  -0.493164  4.066162  -0.5
8.789  -0.493164  4.11499  -0.5
7.813  -0.493164  4.164429  -0.5
6.836  -0.493164  4.213257  -0.5
5.859  -0.493164  4.259644  -0.5
4.883  -0.493164  4.308472  -0.5
3.906  -0.493164  4.35791  -0.5
2.93  -0.493164  4.361572  -0.5
1.953  -0.493164  4.364014  -0.5
0  0.324097  4.490356  -0.5
-1.953  0.484619  4.415894  0.5
-2.93  0.484619  4.368286  0.5
-3.906  0.484619  4.32251  0.5
-4.883  0.484619  4.274292  0.5
-5.859  0.484619  4.226074  0.5
-6.836  0.484619  4.177246  0.5
-7.813  0.484619  4.128418  0.5
-8.789  0.484619  4.0802  0.5
-9.766  0.484619  4.031372  0.5
-10.742  0.484619  3.983154  0.5
-11.719  0.484619  3.934326  0.5
-12.695  0.484619  3.886108  0.5
-13.672  0.484619  3.837891  0.5
-14.648  0.484619  3.792114  0.5
-15.625  0.484619  3.743896  0.5
-16.602  0.484619  3.695679  0.5
-17.578  0.484619  3.646851  0.5
-18.555  0.484619  3.598022  0.5
-19.531  0.484619  3.550415  0.5
-20.508  0.484619  3.501587  0.5
-21.484  0.484619  3.453369  0.5
-22.461  0.484619  3.405151  0.5
-23.438  0.484009  3.356323  0.5
-24.414  0.484619  3.311157  0.5
-25.391  0.484619  3.262939  0.5
-26.367  0.484619  3.214722  0.5
-27.344  0.484619  3.166504  0.5
-28.32  0.484619  3.118286  0.5
-29.297  0.484619  3.070068  0.5
-30.273  0.484619  3.021851  0.5
-31.25  0.484619  2.973633  0.5
-32.227  0.484619  2.925415  0.5
-33.203  0.484619  2.877197  0.5
-34.18  0.484619  2.832031  0.5
-35.156  0.484619  2.783813  0.5
-36.133  0.485229  2.734985  0.5
-37.109  0.484619  2.686768  0.5
-38.086  0.484619  2.637939  0.5
-39.063  0.484619  2.590332  0.5
-40.039  0.484619  2.541504  0.5
-41.016  0.484619  2.493286  0.5
-41.992  0.484619  2.445068  0.5
-42.969  0.484619  2.396851  0.5
-43.945  0.484619  2.351074  0.5
-44.922  0.484619  2.302856  0.5
-45.898  0.484619  2.254028  0.5
-46.875  0.484619  2.206421  0.5
-47.852  0.484619  2.158203  0.5
-48.828  0.484619  2.109985  0.5
-49.805  0.401001  2.061768  0.5
-50.781  -0.493774  2.103882  -0.5
-51.758  -0.493774  2.15271  -0.5
-52.734  -0.493774  2.202148  -0.5
-53.711  -0.493164  2.247925  -0.5
-54.688  -0.493774  2.297363  -0.5
-55.664  -0.493774  2.345581  -0.5
-56.641  -0.493774  2.39563  -0.5
-57.617  -0.493774  2.444458  -0.5
-58.594  -0.493774  2.493896  -0.5
-59.57  -0.493774  2.542725  -0.5
-60.547  -0.493774  2.591553  -0.5
-61.523  -0.493774  2.640381  -0.5
-62.5  -0.493774  2.689819  -0.5
-63.477  -0.494385  2.734985  -0.5
-64.453  -0.494385  2.784424  -0.5
-65.43  -0.493774  2.833252  -0.5
-66.406  -0.494385  2.88269  -0.5
-67.383  -0.494385  2.931519  -0.5
-68.359  -0.493774  2.980957  -0.5
-69.336  -0.493774  3.030396  -0.5
-70.313  -0.493774  3.079224  -0.5
-71.289  -0.493774  3.128052  -0.5
-72.266  -0.493774  3.17749  -0.5
-73.242  -0.493774  3.223877  -0.5
-74.219  -0.493774  3.272095  -0.5
-75.195  -0.493774  3.321533  -0.5
-76.172  -0.493164  3.370361  -0.5
-77.148  -0.493774  3.4198  -0.5
-78.125  -0.493774  3.468628  -0.5
-79.102  -0.493774  3.517456  -0.5
-80.078  -0.493774  3.566895  -0.5
-81.055  -0.493774  3.615723  -0.5
-82.031  -0.493774  3.664551  -0.5
-83.008  -0.493774  3.710327  -0.5
-83.984  -0.493774  3.759155  -0.5
-84.961  -0.493774  3.808594  -0.5
-85.938  -0.493164  3.857422  -0.5
-86.914  -0.493774  3.90686  -0.5
-87.891  -0.493164  3.955688  -0.5
-88.867  -0.493164  4.005127  -0.5
-89.844  -0.493774  4.053955  -0.5
-90.82  -0.493774  4.103394  -0.5
-91.797  -0.493774  4.153442  -0.5
-92.773  -0.493774  4.202271  -0.5
-93.75  -0.493774  4.248047  -0.5
-94.727  -0.493164  4.297485  -0.5
-95.703  -0.493774  4.346924  -0.5
-96.68  -0.493774  4.360962  -0.5
-97.656  -0.493164  4.363403  -0.5
-98.633  -0.493774  4.364624  -0.5
-99.609  -0.493774  4.366455  -0.5
-100.586  0.485229  4.462891  0.5
-101.563  0.484619  4.42749  0.5
-102.539  0.484619  4.382935  0.5
-103.516  0.484619  4.337158  0.5
-104.492  0.484619  4.289551  0.5
-105.469  0.484619  4.240723  0.5
-106.445  0.484619  4.191895  0.5
-107.422  0.484619  4.143066  0.5
-108.398  0.484619  4.094849  0.5
-109.375  0.484619  4.046631  0.5
-110.352  0.484619  3.997803  0.5
-111.328  0.484619  3.949585  0.5
-112.305  0.484619  3.901367  0.5
-113.281  0.484619  3.855591  0.5
-114.258  0.484619  3.807983  0.5
-115.234  0.484619  3.759155  0.5
-116.211  0.484619  3.710938  0.5
-117.188  0.484619  3.662109  0.5
-118.164  0.485229  3.613892  0.5
-119.141  0.484619  3.565674  0.5
-120.117  0.484619  3.517456  0.5
-121.094  0.484619  3.468628  0.5
-122.07  0.484619  3.4198  0.5
-123.047  0.484009  3.374634  0.5
-124.023  0.484619  3.326416  0.5
-125  0.484619  3.278198  0.5
-125.977  0.484009  3.22998  0.5
-126.953  0.484009  3.181152  0.5
-127.93  0.484009  3.132935  0.5
-128.906  0.484619  3.084106  0.5
-129.883  0.484619  3.036499  0.5
-130.859  0.484619  2.988281  0.5
-131.836  0.484619  2.940063  0.5
-132.813  0.484619  2.894897  0.5
-133.789  0.484619  2.84668  0.5
-134.766  0.484619  2.797852  0.5
-135.742  0.484619  2.750244  0.5
-136.719  0.485229  2.701416  0.5
-137.695  0.484619  2.653198  0.5
-138.672  0.484619  2.60498  0.5
-139.648  0.484619  2.556763  0.5
-140.625  0.484009  2.507935  0.5
-141.602  0.484619  2.459717  0.5
-142.578  0.484619  2.414551  0.5
-143.555  0.484009  2.366333  0.5
-144.531  0.484009  2.317505  0.5
-145.508  0.484619  2.269897  0.5
-146.484  0.484619  2.22168  0.5
-147.461  0.484619  2.173462  0.5
-148.438  0.484619  2.124634  0.5
-149.414  0.484619  2.077026  0.5
-150.391  -0.494385  2.091675  -0.5
-151.367  -0.493774  2.141113  -0.5
-152.344  -0.493774  2.1875  -0.5
-153.32  -0.493774  2.236328  -0.5
-154.297  -0.493164  2.285767  -0.5
-155.273  -0.493774  2.334595  -0.5
-156.25  -0.493774  2.384033  -0.5
-157.227  -0.493774  2.432861  -0.5
-158.203  -0.493774  2.481689  -0.5
-159.18  -0.493774  2.531128  -0.5
-160.156  -0.493774  2.579956  -0.5
-161.133  -0.493774  2.628784  -0.5
-162.109  -0.493774  2.674561  -0.5
-163.086  -0.494385  2.723389  -0.5
-164.063  -0.493774  2.772827  -0.5
-165.039  -0.493774  2.822266  -0.5
-166.016  -0.493774  2.871094  -0.5
-166.992  -0.493774  2.919922  -0.5
-167.969  -0.493774  2.96936  -0.5
-168.945  -0.493774  3.017578  -0.5
-169.922  -0.493774  3.067017  -0.5
-170.898  -0.493774  3.115845  -0.5
-171.875  -0.493774  3.162231  -0.5
-172.852  -0.493774  3.21106  -0.5
-173.828  -0.493774  3.260498  -0.5
-174.805  -0.493164  3.309326  -0.5
-175.781  -0.493774  3.358154  -0.5
-176.758  -0.493774  3.408203  -0.5
-177.734  -0.493774  3.457031  -0.5
-178.711  -0.493774  3.505859  -0.5
-179.688  -0.493774  3.555298  -0.5
-180.664  -0.493774  3.603516  -0.5
-181.641  -0.493774  3.652954  -0.5
-182.617  -0.493774  3.69812  -0.5
-183.594  -0.493774  3.747559  -0.5
-184.57  -0.494385  3.796387  -0.5
-185.547  -0.493774  3.845825  -0.5
-186.523  -0.493774  3.894653  -0.5
-187.5  -0.493774  3.944092  -0.5
-188.477  -0.493774  3.99353  -0.5
-189.453  -0.493774  4.042358  -0.5
-190.43  -0.493774  4.091797  -0.5
-191.406  -0.493774  4.141235  -0.5
-192.383  -0.493774  4.187012  -0.5
-193.359  -0.493774  4.23645  -0.5
-194.336  -0.493774  4.285889  -0.5
-195.313  -0.493774  4.334106  -0.5
-196.289  -0.493774  4.360962  -0.5
-197.266  -0.493774  4.362793  -0.5
-198.242  -0.493774  4.364624  -0.5
-199.219  -0.493774  4.365845  -0.5
-200.195  0.487061  4.472656  0.5
-201.172  0.484009  4.438477  0.5
-202.148  0.484619  4.400635  0.5
-203.125  0.484619  4.352417  0.5
-204.102  0.484619  4.302979  0.5
-205.078  0.484009  4.254761  0.5
-206.055  0.484619  4.205933  0.5
-207.031  0.484619  4.157715  0.5
-208.008  0.484619  4.108887  0.5
