[s],CH2[V]
-1.2325E-03,-4.000E-03
-1.2320E-03,4.000E-03
-1.2315E-03,-4.000E-03
-1.2310E-03,4.000E-03
-1.2305E-03,-4.000E-03
-1.2300E-03,-1.200E-02
-1.2295E-03,4.000E-03
-1.2290E-03,-1.200E-02
-1.2285E-03,4.000E-03
-1.2280E-03,-4.000E-03
-1.2275E-03,-4.000E-03
-1.2270E-03,-2.000E-02
-1.2265E-03,-1.200E-02
-1.2260E-03,-1.200E-02
-1.2255E-03,-4.000E-03
-1.2250E-03,4.000E-03
-1.2245E-03,-4.000E-03
-1.2240E-03,-4.000E-03
-1.2235E-03,-1.200E-02
-1.2230E-03,-2.000E-02
-1.2225E-03,-2.800E-02
-1.2220E-03,-1.200E-02
-1.2215E-03,-1.200E-02
-1.2210E-03,-1.200E-02
-1.2205E-03,-1.200E-02
-1.2200E-03,-2.000E-02
-1.2195E-03,-1.200E-02
-1.2190E-03,-1.200E-02
-1.2185E-03,-4.000E-03
-1.2180E-03,-1.200E-02
-1.2175E-03,-1.200E-02
-1.2170E-03,-2.800E-02
-1.2165E-03,-2.000E-02
-1.2160E-03,-2.000E-02
-1.2155E-03,-2.000E-02
-1.2150E-03,-4.000E-03
-1.2145E-03,-1.200E-02
-1.2140E-03,-1.200E-02
-1.2135E-03,-2.000E-02
-1.2130E-03,-2.000E-02
-1.2125E-03,-2.800E-02
-1.2120E-03,-2.800E-02
-1.2115E-03,-1.200E-02
-1.2110E-03,-2.000E-02
-1.2105E-03,-2.000E-02
-1.2100E-03,-2.800E-02
-1.2095E-03,-2.800E-02
-1.2090E-03,-2.800E-02
-1.2085E-03,-1.200E-02
-1.2080E-03,-2.800E-02
-1.2075E-03,-2.000E-02
-1.2070E-03,-3.600E-02
-1.2065E-03,-2.800E-02
-1.2060E-03,-2.800E-02
-1.2055E-03,-3.600E-02
-1.2050E-03,-2.000E-02
-1.2045E-03,-2.800E-02
-1.2040E-03,-1.200E-02
-1.2035E-03,-2.800E-02
-1.2030E-03,-2.800E-02
-1.2025E-03,-3.600E-02
-1.2020E-03,-2.800E-02
-1.2015E-03,-2.800E-02
-1.2010E-03,-3.600E-02
-1.2005E-03,-2.800E-02
-1.2000E-03,-3.600E-02
-1.1995E-03,-2.800E-02
-1.1990E-03,-2.800E-02
-1.1985E-03,-2.800E-02
-1.1980E-03,-2.800E-02
-1.1975E-03,-2.800E-02
-1.1970E-03,-3.600E-02
-1.1965E-03,-4.400E-02
-1.1960E-03,-3.600E-02
-1.1955E-03,-3.600E-02
-1.1950E-03,-2.800E-02
-1.1945E-03,-2.800E-02
-1.1940E-03,-2.800E-02
-1.1935E-03,-3.600E-02
-1.1930E-03,-3.600E-02
-1.1925E-03,-3.600E-02
-1.1920E-03,-3.600E-02
-1.1915E-03,-3.600E-02
-1.1910E-03,-3.600E-02
-1.1905E-03,-3.600E-02
-1.1900E-03,-4.400E-02
-1.1895E-03,-3.600E-02
-1.1890E-03,-4.400E-02
-1.1885E-03,-2.000E-02
-1.1880E-03,-3.600E-02
-1.1875E-03,-3.600E-02
-1.1870E-03,-3.600E-02
-1.1865E-03,-4.400E-02
-1.1860E-03,-4.400E-02
-1.1855E-03,-4.400E-02
-1.1850E-03,-3.600E-02
-1.1845E-03,-3.600E-02
-1.1840E-03,-2.800E-02
-1.1835E-03,-4.400E-02
-1.1830E-03,-2.800E-02
-1.1825E-03,-4.400E-02
-1.1820E-03,-4.400E-02
-1.1815E-03,-4.400E-02
-1.1810E-03,-5.200E-02
-1.1805E-03,-4.400E-02
-1.1800E-03,-4.400E-02
-1.1795E-03,-4.400E-02
-1.1790E-03,-4.400E-02
-1.1785E-03,-3.600E-02
-1.1780E-03,-4.400E-02
-1.1775E-03,-3.600E-02
-1.1770E-03,-4.400E-02
-1.1765E-03,-4.400E-02
-1.1760E-03,-4.400E-02
-1.1755E-03,-4.400E-02
-1.1750E-03,-4.400E-02
-1.1745E-03,-4.400E-02
-1.1740E-03,-3.600E-02
-1.1735E-03,-4.400E-02
-1.1730E-03,-3.600E-02
-1.1725E-03,-5.200E-02
-1.1720E-03,-5.200E-02
-1.1715E-03,-4.400E-02
-1.1710E-03,-4.400E-02
-1.1705E-03,-3.600E-02
-1.1700E-03,-5.200E-02
-1.1695E-03,-4.400E-02
-1.1690E-03,-5.200E-02
-1.1685E-03,-6.000E-02
-1.1680E-03,-5.200E-02
-1.1675E-03,-5.200E-02
-1.1670E-03,-5.200E-02
-1.1665E-03,-6.000E-02
-1.1660E-03,-5.200E-02
-1.1655E-03,-5.200E-02
-1.1650E-03,-5.200E-02
-1.1645E-03,-4.400E-02
-1.1640E-03,-4.400E-02
-1.1635E-03,-6.000E-02
-1.1630E-03,-5.200E-02
-1.1625E-03,-5.200E-02
-1.1620E-03,-5.200E-02
-1.1615E-03,-4.400E-02
-1.1610E-03,-5.200E-02
-1.1605E-03,-4.400E-02
-1.1600E-03,-5.200E-02
-1.1595E-03,-4.400E-02
-1.1590E-03,-6.000E-02
-1.1585E-03,-6.000E-02
-1.1580E-03,-5.200E-02
-1.1575E-03,-6.000E-02
-1.1570E-03,-4.400E-02
-1.1565E-03,-6.000E-02
-1.1560E-03,-6.000E-02
-1.1555E-03,-6.000E-02
-1.1550E-03,-5.200E-02
-1.1545E-03,-5.200E-02
-1.1540E-03,-5.200E-02
-1.1535E-03,-5.200E-02
-1.1530E-03,-6.000E-02
-1.1525E-03,-6.000E-02
-1.1520E-03,-6.000E-02
-1.1515E-03,-5.200E-02
-1.1510E-03,-6.000E-02
-1.1505E-03,-5.200E-02
-1.1500E-03,-5.200E-02
-1.1495E-03,-4.400E-02
-1.1490E-03,-6.000E-02
-1.1485E-03,-5.200E-02
-1.1480E-03,-5.200E-02
-1.1475E-03,-6.800E-02
-1.1470E-03,-5.200E-02
-1.1465E-03,-5.200E-02
-1.1460E-03,-6.000E-02
-1.1455E-03,-5.200E-02
-1.1450E-03,-5.200E-02
-1.1445E-03,-6.000E-02
-1.1440E-03,-5.200E-02
-1.1435E-03,-6.000E-02
-1.1430E-03,-6.000E-02
-1.1425E-03,-6.000E-02
-1.1420E-03,-6.800E-02
-1.1415E-03,-6.000E-02
-1.1410E-03,-6.000E-02
-1.1405E-03,-5.200E-02
-1.1400E-03,-6.000E-02
-1.1395E-03,-5.200E-02
-1.1390E-03,-6.000E-02
-1.1385E-03,-5.200E-02
-1.1380E-03,-6.000E-02
-1.1375E-03,-6.000E-02
-1.1370E-03,-6.000E-02
-1.1365E-03,-6.800E-02
-1.1360E-03,-6.000E-02
-1.1355E-03,-6.000E-02
-1.1350E-03,-6.000E-02
-1.1345E-03,-5.200E-02
-1.1340E-03,-5.200E-02
-1.1335E-03,-6.000E-02
-1.1330E-03,-6.800E-02
-1.1325E-03,-6.800E-02
-1.1320E-03,-6.800E-02
-1.1315E-03,-6.800E-02
-1.1310E-03,-6.000E-02
-1.1305E-03,-6.000E-02
-1.1300E-03,-6.000E-02
-1.1295E-03,-5.200E-02
-1.1290E-03,-6.000E-02
-1.1285E-03,-6.000E-02
-1.1280E-03,-6.800E-02
-1.1275E-03,-6.000E-02
-1.1270E-03,-6.000E-02
-1.1265E-03,-6.000E-02
-1.1260E-03,-6.000E-02
-1.1255E-03,-6.800E-02
-1.1250E-03,-6.000E-02
-1.1245E-03,-6.000E-02
-1.1240E-03,-5.200E-02
-1.1235E-03,-6.000E-02
-1.1230E-03,-6.000E-02
-1.1225E-03,-6.000E-02
-1.1220E-03,-6.000E-02
-1.1215E-03,-6.800E-02
-1.1210E-03,-6.000E-02
-1.1205E-03,-6.000E-02
-1.1200E-03,-6.000E-02
-1.1195E-03,-5.200E-02
-1.1190E-03,-6.000E-02
-1.1185E-03,-6.000E-02
-1.1180E-03,-5.200E-02
-1.1175E-03,-6.000E-02
-1.1170E-03,-6.800E-02
-1.1165E-03,-6.000E-02
-1.1160E-03,-6.000E-02
-1.1155E-03,-6.800E-02
-1.1150E-03,-6.800E-02
-1.1145E-03,-6.000E-02
-1.1140E-03,-5.200E-02
-1.1135E-03,-5.200E-02
-1.1130E-03,-6.000E-02
-1.1125E-03,-6.800E-02
-1.1120E-03,-6.000E-02
-1.1115E-03,-6.800E-02
-1.1110E-03,-6.800E-02
-1.1105E-03,-6.000E-02
-1.1100E-03,-6.000E-02
-1.1095E-03,-6.000E-02
-1.1090E-03,-6.800E-02
-1.1085E-03,-6.000E-02
-1.1080E-03,-6.000E-02
-1.1075E-03,-5.200E-02
-1.1070E-03,-6.800E-02
-1.1065E-03,-6.000E-02
-1.1060E-03,-6.800E-02
-1.1055E-03,-6.800E-02
-1.1050E-03,-5.200E-02
-1.1045E-03,-5.200E-02
-1.1040E-03,-5.200E-02
-1.1035E-03,-6.000E-02
-1.1030E-03,-6.000E-02
-1.1025E-03,-6.000E-02
-1.1020E-03,-6.000E-02
-1.1015E-03,-6.800E-02
-1.1010E-03,-6.000E-02
-1.1005E-03,-6.000E-02
-1.1000E-03,-6.000E-02
-1.0995E-03,-5.200E-02
-1.0990E-03,-6.000E-02
-1.0985E-03,-6.000E-02
-1.0980E-03,-6.000E-02
-1.0975E-03,-5.200E-02
-1.0970E-03,-6.800E-02
-1.0965E-03,-6.800E-02
-1.0960E-03,-6.800E-02
-1.0955E-03,-6.800E-02
-1.0950E-03,-5.200E-02
-1.0945E-03,-6.800E-02
-1.0940E-03,-4.400E-02
-1.0935E-03,-6.000E-02
-1.0930E-03,-5.200E-02
-1.0925E-03,-6.000E-02
-1.0920E-03,-6.800E-02
-1.0915E-03,-6.000E-02
-1.0910E-03,-6.000E-02
-1.0905E-03,-5.200E-02
-1.0900E-03,-6.000E-02
-1.0895E-03,-6.000E-02
-1.0890E-03,-6.800E-02
-1.0885E-03,-5.200E-02
-1.0880E-03,-5.200E-02
-1.0875E-03,-4.400E-02
-1.0870E-03,-6.800E-02
-1.0865E-03,-6.000E-02
-1.0860E-03,-6.000E-02
-1.0855E-03,-6.000E-02
-1.0850E-03,-5.200E-02
-1.0845E-03,-6.000E-02
-1.0840E-03,-5.200E-02
-1.0835E-03,-5.200E-02
-1.0830E-03,-5.200E-02
-1.0825E-03,-6.000E-02
-1.0820E-03,-6.000E-02
-1.0815E-03,-5.200E-02
-1.0810E-03,-6.000E-02
-1.0805E-03,-5.200E-02
-1.0800E-03,-6.800E-02
-1.0795E-03,-6.000E-02
-1.0790E-03,-6.000E-02
-1.0785E-03,-5.200E-02
-1.0780E-03,-5.200E-02
-1.0775E-03,-4.400E-02
-1.0770E-03,-6.000E-02
-1.0765E-03,-6.000E-02
-1.0760E-03,-6.000E-02
-1.0755E-03,-6.000E-02
-1.0750E-03,-5.200E-02
-1.0745E-03,-5.200E-02
-1.0740E-03,-5.200E-02
-1.0735E-03,-6.800E-02
-1.0730E-03,-5.200E-02
-1.0725E-03,-6.800E-02
-1.0720E-03,-5.200E-02
-1.0715E-03,-5.200E-02
-1.0710E-03,-5.200E-02
-1.0705E-03,-4.400E-02
-1.0700E-03,-5.200E-02
-1.0695E-03,-6.000E-02
-1.0690E-03,-6.000E-02
-1.0685E-03,-5.200E-02
-1.0680E-03,-6.000E-02
-1.0675E-03,-5.200E-02
-1.0670E-03,-6.000E-02
-1.0665E-03,-5.200E-02
-1.0660E-03,-5.200E-02
-1.0655E-03,-6.000E-02
-1.0650E-03,-4.400E-02
-1.0645E-03,-5.200E-02
-1.0640E-03,-5.200E-02
-1.0635E-03,-6.000E-02
-1.0630E-03,-5.200E-02
-1.0625E-03,-6.000E-02
-1.0620E-03,-6.000E-02
-1.0615E-03,-5.200E-02
-1.0610E-03,-5.200E-02
-1.0605E-03,-4.400E-02
-1.0600E-03,-5.200E-02
-1.0595E-03,-4.400E-02
-1.0590E-03,-5.200E-02
-1.0585E-03,-5.200E-02
-1.0580E-03,-4.400E-02
-1.0575E-03,-5.200E-02
-1.0570E-03,-4.400E-02
-1.0565E-03,-6.000E-02
-1.0560E-03,-5.200E-02
-1.0555E-03,-5.200E-02
-1.0550E-03,-4.400E-02
-1.0545E-03,-5.200E-02
-1.0540E-03,-5.200E-02
-1.0535E-03,-5.200E-02
-1.0530E-03,-4.400E-02
-1.0525E-03,-5.200E-02
-1.0520E-03,-5.200E-02
-1.0515E-03,-5.200E-02
-1.0510E-03,-5.200E-02
-1.0505E-03,-4.400E-02
-1.0500E-03,-4.400E-02
-1.0495E-03,-4.400E-02
-1.0490E-03,-4.400E-02
-1.0485E-03,-5.200E-02
-1.0480E-03,-5.200E-02
-1.0475E-03,-5.200E-02
-1.0470E-03,-5.200E-02
-1.0465E-03,-5.200E-02
-1.0460E-03,-4.400E-02
-1.0455E-03,-4.400E-02
-1.0450E-03,-3.600E-02
-1.0445E-03,-4.400E-02
-1.0440E-03,-4.400E-02
-1.0435E-03,-6.000E-02
-1.0430E-03,-4.400E-02
-1.0425E-03,-5.200E-02
-1.0420E-03,-5.200E-02
-1.0415E-03,-4.400E-02
-1.0410E-03,-4.400E-02
-1.0405E-03,-3.600E-02
-1.0400E-03,-4.400E-02
-1.0395E-03,-3.600E-02
-1.0390E-03,-4.400E-02
-1.0385E-03,-3.600E-02
-1.0380E-03,-5.200E-02
-1.0375E-03,-4.400E-02
-1.0370E-03,-5.200E-02
-1.0365E-03,-5.200E-02
-1.0360E-03,-4.400E-02
-1.0355E-03,-3.600E-02
-1.0350E-03,-2.800E-02
-1.0345E-03,-4.400E-02
-1.0340E-03,-4.400E-02
-1.0335E-03,-5.200E-02
-1.0330E-03,-4.400E-02
-1.0325E-03,-4.400E-02
-1.0320E-03,-3.600E-02
-1.0315E-03,-4.400E-02
-1.0310E-03,-4.400E-02
-1.0305E-03,-4.400E-02
-1.0300E-03,-3.600E-02
-1.0295E-03,-2.800E-02
-1.0290E-03,-4.400E-02
-1.0285E-03,-2.800E-02
-1.0280E-03,-4.400E-02
-1.0275E-03,-3.600E-02
-1.0270E-03,-5.200E-02
-1.0265E-03,-4.400E-02
-1.0260E-03,-2.800E-02
-1.0255E-03,-3.600E-02
-1.0250E-03,-2.000E-02
-1.0245E-03,-3.600E-02
-1.0240E-03,-3.600E-02
-1.0235E-03,-4.400E-02
-1.0230E-03,-4.400E-02
-1.0225E-03,-3.600E-02
-1.0220E-03,-3.600E-02
-1.0215E-03,-2.800E-02
-1.0210E-03,-3.600E-02
-1.0205E-03,-3.600E-02
-1.0200E-03,-3.600E-02
-1.0195E-03,-2.800E-02
-1.0190E-03,-3.600E-02
-1.0185E-03,-2.000E-02
-1.0180E-03,-3.600E-02
-1.0175E-03,-3.600E-02
-1.0170E-03,-3.600E-02
-1.0165E-03,-4.400E-02
-1.0160E-03,-2.800E-02
-1.0155E-03,-3.600E-02
-1.0150E-03,-2.000E-02
-1.0145E-03,-3.600E-02
-1.0140E-03,-3.600E-02
-1.0135E-03,-4.400E-02
-1.0130E-03,-3.600E-02
-1.0125E-03,-3.600E-02
-1.0120E-03,-2.800E-02
-1.0115E-03,-2.000E-02
-1.0110E-03,-3.600E-02
-1.0105E-03,-2.800E-02
-1.0100E-03,-3.600E-02
-1.0095E-03,-3.600E-02
-1.0090E-03,-2.800E-02
-1.0085E-03,-2.000E-02
-1.0080E-03,-2.800E-02
-1.0075E-03,-2.000E-02
-1.0070E-03,-2.800E-02
-1.0065E-03,-3.600E-02
-1.0060E-03,-2.800E-02
-1.0055E-03,-2.800E-02
-1.0050E-03,-1.200E-02
-1.0045E-03,-2.800E-02
-1.0040E-03,-2.800E-02
-1.0035E-03,-2.800E-02
-1.0030E-03,-3.600E-02
-1.0025E-03,-2.000E-02
-1.0020E-03,-2.800E-02
-1.0015E-03,-1.200E-02
-1.0010E-03,-2.000E-02
-1.0005E-03,-2.000E-02
-1.0000E-03,-2.800E-02
-9.9950E-04,-2.800E-02
-9.9900E-04,-2.800E-02
-9.9850E-04,-2.000E-02
-9.9800E-04,-2.000E-02
-9.9750E-04,-4.000E-03
-9.9700E-04,-2.000E-02
-9.9650E-04,-2.000E-02
-9.9600E-04,-2.000E-02
-9.9550E-04,-2.000E-02
-9.9500E-04,-1.200E-02
-9.9450E-04,-2.000E-02
-9.9400E-04,-1.200E-02
-9.9350E-04,-2.800E-02
-9.9300E-04,-2.000E-02
-9.9250E-04,-2.000E-02
-9.9200E-04,-2.000E-02
-9.9150E-04,-4.000E-03
-9.9100E-04,-2.000E-02
-9.9050E-04,-2.000E-02
-9.9000E-04,-2.000E-02
-9.8950E-04,-2.800E-02
-9.8900E-04,-2.000E-02
-9.8850E-04,-1.200E-02
-9.8800E-04,-1.200E-02
-9.8750E-04,-1.200E-02
-9.8700E-04,-4.000E-03
-9.8650E-04,-2.000E-02
-9.8600E-04,-2.000E-02
-9.8550E-04,-1.200E-02
-9.8500E-04,-1.200E-02
-9.8450E-04,-2.000E-02
-9.8400E-04,-1.200E-02
-9.8350E-04,-2.000E-02
-9.8300E-04,-1.200E-02
-9.8250E-04,-1.200E-02
-9.8200E-04,-1.200E-02
-9.8150E-04,-4.000E-03
-9.8100E-04,-1.200E-02
-9.8050E-04,-4.000E-03
-9.8000E-04,-1.200E-02
-9.7950E-04,-2.000E-02
-9.7900E-04,-2.000E-02
-9.7850E-04,-4.000E-03
-9.7800E-04,-4.000E-03
-9.7750E-04,-4.000E-03
-9.7700E-04,-4.000E-03
-9.7650E-04,-1.200E-02
-9.7600E-04,-1.200E-02
-9.7550E-04,-4.000E-03
-9.7500E-04,-4.000E-03
-9.7450E-04,-4.000E-03
-9.7400E-04,-4.000E-03
-9.7350E-04,-1.200E-02
-9.7300E-04,-4.000E-03
-9.7250E-04,4.000E-03
-9.7200E-04,4.000E-03
-9.7150E-04,4.000E-03
-9.7100E-04,4.000E-03
-9.7050E-04,-4.000E-03
-9.7000E-04,-1.200E-02
-9.6950E-04,-1.200E-02
-9.6900E-04,-4.000E-03
-9.6850E-04,4.000E-03
-9.6800E-04,4.000E-03
-9.6750E-04,4.000E-03
-9.6700E-04,-4.000E-03
-9.6650E-04,4.000E-03
-9.6600E-04,4.000E-03
-9.6550E-04,-4.000E-03
-9.6500E-04,4.000E-03
-9.6450E-04,4.000E-03
-9.6400E-04,4.000E-03
-9.6350E-04,-1.200E-02
-9.6300E-04,4.000E-03
-9.6250E-04,4.000E-03
-9.6200E-04,1.200E-02
-9.6150E-04,2.000E-02
-9.6100E-04,4.000E-03
-9.6050E-04,1.200E-02
-9.6000E-04,-4.000E-03
-9.5950E-04,4.000E-03
-9.5900E-04,-4.000E-03
-9.5850E-04,1.200E-02
-9.5800E-04,1.200E-02
-9.5750E-04,4.000E-03
-9.5700E-04,4.000E-03
-9.5650E-04,4.000E-03
-9.5600E-04,1.200E-02
-9.5550E-04,4.000E-03
-9.5500E-04,1.200E-02
-9.5450E-04,4.000E-03
-9.5400E-04,1.200E-02
-9.5350E-04,1.200E-02
-9.5300E-04,1.200E-02
-9.5250E-04,4.000E-03
-9.5200E-04,4.000E-03
-9.5150E-04,2.800E-02
-9.5100E-04,1.200E-02
-9.5050E-04,2.000E-02
-9.5000E-04,-4.000E-03
-9.4950E-04,1.200E-02
-9.4900E-04,1.200E-02
-9.4850E-04,2.000E-02
-9.4800E-04,2.000E-02
-9.4750E-04,1.200E-02
-9.4700E-04,2.000E-02
-9.4650E-04,1.200E-02
-9.4600E-04,1.200E-02
-9.4550E-04,1.200E-02
-9.4500E-04,2.000E-02
-9.4450E-04,2.000E-02
-9.4400E-04,1.200E-02
-9.4350E-04,2.000E-02
-9.4300E-04,2.000E-02
-9.4250E-04,1.200E-02
-9.4200E-04,2.000E-02
-9.4150E-04,2.000E-02
-9.4100E-04,2.000E-02
-9.4050E-04,2.000E-02
-9.4000E-04,1.200E-02
-9.3950E-04,2.000E-02
-9.3900E-04,1.200E-02
-9.3850E-04,2.800E-02
-9.3800E-04,2.800E-02
-9.3750E-04,2.000E-02
-9.3700E-04,2.800E-02
-9.3650E-04,1.200E-02
-9.3600E-04,2.000E-02
-9.3550E-04,2.000E-02
-9.3500E-04,2.800E-02
-9.3450E-04,2.800E-02
-9.3400E-04,2.800E-02
-9.3350E-04,2.800E-02
-9.3300E-04,2.800E-02
-9.3250E-04,2.000E-02
-9.3200E-04,3.600E-02
-9.3150E-04,2.800E-02
-9.3100E-04,2.800E-02
-9.3050E-04,3.600E-02
-9.3000E-04,2.000E-02
-9.2950E-04,2.800E-02
-9.2900E-04,2.000E-02
-9.2850E-04,3.600E-02
-9.2800E-04,3.600E-02
-9.2750E-04,2.800E-02
-9.2700E-04,2.800E-02
-9.2650E-04,2.800E-02
-9.2600E-04,2.800E-02
-9.2550E-04,2.800E-02
-9.2500E-04,3.600E-02
-9.2450E-04,4.400E-02
-9.2400E-04,3.600E-02
-9.2350E-04,2.800E-02
-9.2300E-04,3.600E-02
-9.2250E-04,2.800E-02
-9.2200E-04,4.400E-02
-9.2150E-04,2.800E-02
-9.2100E-04,3.600E-02
-9.2050E-04,3.600E-02
-9.2000E-04,2.800E-02
-9.1950E-04,3.600E-02
-9.1900E-04,3.600E-02
-9.1850E-04,5.200E-02
-9.1800E-04,5.200E-02
-9.1750E-04,3.600E-02
-9.1700E-04,3.600E-02
-9.1650E-04,2.800E-02
-9.1600E-04,3.600E-02
-9.1550E-04,3.600E-02
-9.1500E-04,5.200E-02
-9.1450E-04,3.600E-02
-9.1400E-04,4.400E-02
-9.1350E-04,4.400E-02
-9.1300E-04,4.400E-02
-9.1250E-04,4.400E-02
-9.1200E-04,3.600E-02
-9.1150E-04,4.400E-02
-9.1100E-04,4.400E-02
-9.1050E-04,3.600E-02
-9.1000E-04,3.600E-02
-9.0950E-04,4.400E-02
-9.0900E-04,4.400E-02
-9.0850E-04,6.000E-02
-9.0800E-04,4.400E-02
-9.0750E-04,5.200E-02
-9.0700E-04,4.400E-02
-9.0650E-04,3.600E-02
-9.0600E-04,4.400E-02
-9.0550E-04,4.400E-02
-9.0500E-04,5.200E-02
-9.0450E-04,5.200E-02
-9.0400E-04,5.200E-02
-9.0350E-04,5.200E-02
-9.0300E-04,4.400E-02
-9.0250E-04,4.400E-02
-9.0200E-04,4.400E-02
-9.0150E-04,5.200E-02
-9.0100E-04,5.200E-02
-9.0050E-04,5.200E-02
-9.0000E-04,5.200E-02
-8.9950E-04,5.200E-02
-8.9900E-04,5.200E-02
-8.9850E-04,6.000E-02
-8.9800E-04,6.000E-02
-8.9750E-04,6.000E-02
-8.9700E-04,5.200E-02
-8.9650E-04,5.200E-02
-8.9600E-04,5.200E-02
-8.9550E-04,5.200E-02
-8.9500E-04,6.800E-02
-8.9450E-04,6.000E-02
-8.9400E-04,6.000E-02
-8.9350E-04,6.000E-02
-8.9300E-04,5.200E-02
-8.9250E-04,6.800E-02
-8.9200E-04,6.000E-02
-8.9150E-04,6.000E-02
-8.9100E-04,6.000E-02
-8.9050E-04,6.000E-02
-8.9000E-04,5.200E-02
-8.8950E-04,6.000E-02
-8.8900E-04,6.000E-02
-8.8850E-04,6.800E-02
-8.8800E-04,6.800E-02
-8.8750E-04,6.800E-02
-8.8700E-04,6.000E-02
-8.8650E-04,6.000E-02
-8.8600E-04,6.000E-02
-8.8550E-04,6.000E-02
-8.8500E-04,6.800E-02
-8.8450E-04,6.000E-02
-8.8400E-04,7.600E-02
-8.8350E-04,6.800E-02
-8.8300E-04,6.800E-02
-8.8250E-04,6.800E-02
-8.8200E-04,6.800E-02
-8.8150E-04,6.000E-02
-8.8100E-04,6.800E-02
-8.8050E-04,6.800E-02
-8.8000E-04,6.800E-02
-8.7950E-04,6.800E-02
-8.7900E-04,6.800E-02
-8.7850E-04,7.600E-02
-8.7800E-04,6.800E-02
-8.7750E-04,7.600E-02
-8.7700E-04,6.800E-02
-8.7650E-04,7.600E-02
-8.7600E-04,6.800E-02
-8.7550E-04,6.000E-02
-8.7500E-04,6.800E-02
-8.7450E-04,6.800E-02
-8.7400E-04,7.600E-02
-8.7350E-04,7.600E-02
-8.7300E-04,7.600E-02
-8.7250E-04,7.600E-02
-8.7200E-04,8.400E-02
-8.7150E-04,7.600E-02
-8.7100E-04,7.600E-02
-8.7050E-04,8.400E-02
-8.7000E-04,7.600E-02
-8.6950E-04,7.600E-02
-8.6900E-04,6.800E-02
-8.6850E-04,7.600E-02
-8.6800E-04,7.600E-02
-8.6750E-04,9.200E-02
-8.6700E-04,7.600E-02
-8.6650E-04,9.200E-02
-8.6600E-04,7.600E-02
-8.6550E-04,7.600E-02
-8.6500E-04,8.400E-02
-8.6450E-04,6.800E-02
-8.6400E-04,9.200E-02
-8.6350E-04,8.400E-02
-8.6300E-04,1.000E-01
-8.6250E-04,9.200E-02
-8.6200E-04,9.200E-02
-8.6150E-04,9.200E-02
-8.6100E-04,8.400E-02
-8.6050E-04,9.200E-02
-8.6000E-04,8.400E-02
-8.5950E-04,9.200E-02
-8.5900E-04,8.400E-02
-8.5850E-04,9.200E-02
-8.5800E-04,8.400E-02
-8.5750E-04,9.200E-02
-8.5700E-04,8.400E-02
-8.5650E-04,1.080E-01
-8.5600E-04,9.200E-02
-8.5550E-04,9.200E-02
-8.5500E-04,9.200E-02
-8.5450E-04,8.400E-02
-8.5400E-04,9.200E-02
-8.5350E-04,8.400E-02
-8.5300E-04,1.080E-01
-8.5250E-04,1.000E-01
-8.5200E-04,1.000E-01
-8.5150E-04,9.200E-02
-8.5100E-04,9.200E-02
-8.5050E-04,1.000E-01
-8.5000E-04,9.200E-02
-8.4950E-04,1.000E-01
-8.4900E-04,1.000E-01
-8.4850E-04,1.000E-01
-8.4800E-04,1.000E-01
-8.4750E-04,1.000E-01
-8.4700E-04,9.200E-02
-8.4650E-04,1.000E-01
-8.4600E-04,1.000E-01
-8.4550E-04,1.080E-01
-8.4500E-04,1.000E-01
-8.4450E-04,1.000E-01
-8.4400E-04,1.000E-01
-8.4350E-04,1.000E-01
-8.4300E-04,1.080E-01
-8.4250E-04,1.080E-01
-8.4200E-04,1.160E-01
-8.4150E-04,1.080E-01
-8.4100E-04,1.080E-01
-8.4050E-04,1.080E-01
-8.4000E-04,1.000E-01
-8.3950E-04,1.080E-01
-8.3900E-04,1.000E-01
-8.3850E-04,1.160E-01
-8.3800E-04,1.160E-01
-8.3750E-04,1.080E-01
-8.3700E-04,1.000E-01
-8.3650E-04,1.080E-01
-8.3600E-04,1.000E-01
-8.3550E-04,1.160E-01
-8.3500E-04,1.160E-01
-8.3450E-04,1.080E-01
-8.3400E-04,1.080E-01
-8.3350E-04,1.080E-01
-8.3300E-04,1.160E-01
-8.3250E-04,1.080E-01
-8.3200E-04,1.240E-01
-8.3150E-04,1.160E-01
-8.3100E-04,1.160E-01
-8.3050E-04,1.160E-01
-8.3000E-04,1.000E-01
-8.2950E-04,1.160E-01
-8.2900E-04,1.240E-01
-8.2850E-04,1.240E-01
-8.2800E-04,1.240E-01
-8.2750E-04,1.240E-01
-8.2700E-04,1.080E-01
-8.2650E-04,1.240E-01
-8.2600E-04,1.160E-01
-8.2550E-04,1.240E-01
-8.2500E-04,1.240E-01
-8.2450E-04,1.240E-01
-8.2400E-04,1.240E-01
-8.2350E-04,1.160E-01
-8.2300E-04,1.160E-01
-8.2250E-04,1.240E-01
-8.2200E-04,1.320E-01
-8.2150E-04,1.240E-01
-8.2100E-04,1.320E-01
-8.2050E-04,1.240E-01
-8.2000E-04,1.240E-01
-8.1950E-04,1.160E-01
-8.1900E-04,1.320E-01
-8.1850E-04,1.320E-01
-8.1800E-04,1.320E-01
-8.1750E-04,1.320E-01
-8.1700E-04,1.160E-01
-8.1650E-04,1.240E-01
-8.1600E-04,1.240E-01
-8.1550E-04,1.320E-01
-8.1500E-04,1.320E-01
-8.1450E-04,1.320E-01
-8.1400E-04,1.400E-01
-8.1350E-04,1.240E-01
-8.1300E-04,1.320E-01
-8.1250E-04,1.240E-01
