1.68936219920179e+001,-4.49349998183815e+001 ,1.73865706559744e+002°,-2.54536429413484e+001 ,-9.61308277295459e+001°,-5.97214292803611e+000 ,-6.12869434124799e+000°,-6.07057484787826e+000 ,1.73871359580882e+002°
1.72831843512153e+001,-4.45367044825916e+001 ,1.73722342642797e+002°,-2.52533674041249e+001 ,-9.62742868321546e+001°,-5.96988718928348e+000 ,-6.27221475671572e+000°,-6.07293842297430e+000 ,1.73727839604354e+002°
1.76817299131726e+001,-4.41383052592922e+001 ,1.73575510288422e+002°,-2.50529879792537e+001 ,-9.64212126203005e+001°,-5.96752756275100e+000 ,-6.41920078072717e+000°,-6.07541623952677e+000 ,1.73580853971520e+002°
1.80894658281185e+001,-4.37397974335912e+001 ,1.73425118525558e+002°,-2.48524999518389e+001 ,-9.65716961136158e+001°,-5.96505933353524e+000 ,-6.56974346422321e+000°,-6.07801401320411e+000 ,1.73430311626123e+002°
1.85066040231102e+001,-4.33411760836778e+001 ,1.73271073483519e+002°,-2.46518984000577e+001 ,-9.67258312304685e+001°,-5.96247757980562e+000 ,-6.72393675633693e+000°,-6.08073776413100e+000 ,1.73276118613282e+002°
1.89333613121855e+001,-4.29424360724662e+001 ,1.73113278267449e+002°,-2.44511781868200e+001 ,-9.68837149125262e+001°,-5.95977716446364e+000 ,-6.88187762897393e+000°,-6.08359383484214e+000 ,1.73118177954873e+002°
1.93699595090551e+001,-4.25435720390130e+001 ,1.72951632826700e+002°,-2.42503339511735e+001 ,-9.70454472564239e+001°,-5.95695272654871e+000 ,-7.04366620849321e+000°,-6.08658890945246e+000 ,1.72956389517814e+002°
1.98166255423942e+001,-4.21445783896705e+001 ,1.72786033815593e+002°,-2.40493600994590e+001 ,-9.72111316530047e+001°,-5.95399867239269e+000 ,-7.20940591496935e+000°,-6.08973003413992e+000 ,1.72790649874763e+002°
2.02735915737920e+001,-4.17454492889859e+001 ,1.72616374446115e+002°,-2.38482507962181e+001 ,-9.73808749346691e+001°,-5.95090916652811e+000 ,-7.37920360954961e+000°,-6.09302463904566e+000 ,1.72620852156715e+002°
2.07410951184210e+001,-4.13461786503814e+001 ,1.72442544331927e+002°,-2.36469999548616e+001 ,-9.75547875313597e+001°,-5.94767812235608e+000 ,-7.55316975045836e+000°,-6.09648056170633e+000 ,1.72446885896957e+002°
2.12193791684895e+001,-4.09467601265821e+001 ,1.72264429323199e+002°,-2.34456012281054e+001 ,-9.77329836357884e+001°,-5.94429919258244e+000 ,-7.73141855823939e+000°,-6.10010607214264e+000 ,1.72268636865772e+002°
2.17086923195406e+001,-4.05471870998351e+001 ,1.72081911331485e+002°,-2.32440479981861e+001 ,-9.79155813785463e+001°,-5.94076575943369e+000 ,-7.91406819087590e+000°,-6.10390989974156e+000 ,1.72085986895266e+002°
2.22092888996634e+001,-4.01474526719190e+001 ,1.71894868144110e+002°,-2.30423333668719e+001 ,-9.81027030137629e+001°,-5.93707092466692e+000 ,-8.10124092946840e+000°,-6.10790126208147e+000 ,1.71898813693630e+002°
2.27214291016839e+001,-3.97475496539656e+001 ,1.71703173227221e+002°,-2.28404501452833e+001 ,-9.82944751160665e+001°,-5.93320749939143e+000 ,-8.29306337520660e+000°,-6.11208989586368e+000 ,1.71706990648110e+002°
2.32453791184044e+001,-3.93474705561161e+001 ,1.71506695516765e+002°,-2.26383908435488e+001 ,-9.84910287896224e+001°,-5.92916799372396e+000 ,-8.48966665842357e+000°,-6.11648609013032e+000 ,1.71510386615877e+002°
2.37814112809615e+001,-3.89472075770324e+001 ,1.71305299196557e+002°,-2.24361476603200e+001 ,-9.86924998901071e+001°,-5.92494460630391e+000 ,-8.69118666057942e+000°,-6.12110072196496e+000 ,1.71308865701978e+002°
2.43298042003740e+001,-3.85467525933100e+001 ,1.71098843462464e+002°,-2.22337124721782e+001 ,-9.88990292605131e+001°,-5.92052921369944e+000 ,-8.89776425008634e+000°,-6.12594529489254e+000 ,1.71102287023424e+002°
2.48908429123558e+001,-3.81460971488069e+001 ,1.70887182271820e+002°,-2.20310768229688e+001 ,-9.91107629817880e+001°,-5.91591335974286e+000 ,-9.10954553295277e+000°,-6.13103198021604e+000 ,1.70890504458459e+002°
2.54648190254670e+001,-3.77452324439556e+001 ,1.70670164076916e+002°,-2.18282319131099e+001 ,-9.93278526393317e+001°,-5.91108824483820e+000 ,-9.32668211930024e+000°,-6.13637366155130e+000 ,1.70673366379955e+002°
2.60520308726827e+001,-3.73441493250932e+001 ,1.70447631541541e+002°,-2.16251685889243e+001 ,-9.95504556065066e+001°,-5.90604471529363e+000 ,-9.54933140688276e+000°,-6.14198398284738e+000 ,1.70450715371783e+002°
2.66527836664554e+001,-3.69428382738792e+001 ,1.70219421239250e+002°,-2.14218773320567e+001 ,-9.97787353463618e+001°,-5.90077325273848e+000 ,-9.77765688282525e+000°,-6.14787740020998e+000 ,1.70222387926967e+002°
2.72673896573547e+001,-3.65412893968683e+001 ,1.69985363332144e+002°,-2.12183482490458e+001 ,-1.00012861732886e+002°,-5.89526396369568e+000 ,-1.00118284448883e+001°,-6.15406923787732e+000 ,1.69988214126300e+002°
2.78961682963637e+001,-3.61394924153197e+001 ,1.69745281228709e+002°,-2.10145710611337e+001 ,-1.00253011393188e+002°,-5.88950656939058e+000 ,-1.02520227436623e+001°,-6.16057574873417e+000 ,1.69748017296012e+002°
2.85394464009190e+001,-3.57374366553355e+001 ,1.69498991219206e+002°,-2.08105350944054e+001 ,-1.00499368072123e+002°,-5.88349039589076e+000 ,-1.04984235472033e+001°,-6.16741417979100e+000 ,1.69501613643000e+002°
2.91975583247790e+001,-3.53351110384410e+001 ,1.69246302086999e+002°,-2.06062292703683e+001 ,-1.00752123020976e+002°,-5.87720436468545e+000 ,-1.07512221297304e+001°,-6.17460284309965e+000 ,1.69248811865967e+002°
2.98708461318093e+001,-3.49325040727298e+001 ,1.68987014694092e+002°,-2.04016420970963e+001 ,-1.01011475411953e+002°,-5.87063698382964e+000 ,-1.10106176861293e+001°,-6.18216119262773e+000 ,1.68989412740753e+002°
3.05596597737759e+001,-3.45296038447140e+001 ,1.68720921538970e+002°,-2.01967616610829e+001 ,-1.01277632780353e+002°,-5.86377633979675e+000 ,-1.12768177741352e+001°,-6.19010990767046e+000 ,1.68723208677967e+002°
3.12643572722382e+001,-3.41263980120539e+001 ,1.68447806284757e+002°,-1.99915756199668e+001 ,-1.01550811496428e+002°,-5.85661009020469e+000 ,-1.15500387862032e+001°,-6.19847098344170e+000 ,1.68449983250915e+002°
3.19853049046357e+001,-3.37228737973439e+001 ,1.68167443255528e+002°,-1.97860711963208e+001 ,-1.01831237269087e+002°,-5.84912545760472e+000 ,-1.18305064532274e+001°,-6.20726782955666e+000 ,1.68169510691656e+002°
3.27228773946668e+001,-3.33190179831817e+001 ,1.67879596898455e+002°,-1.95802351727197e+001 ,-1.02119145683770e+002°,-5.84130922454867e+000 ,-1.21184563824234e+001°,-6.21652537719862e+000 ,1.67881555352886e+002°
3.34774581070574e+001,-3.29148169087599e+001 ,1.67584021209307e+002°,-1.93740538883331e+001 ,-1.02414782776966e+002°,-5.83314773018257e+000 ,-1.24141346318555e+001°,-6.22627019585059e+000 ,1.67585871133142e+002°
3.42494392468200e+001,-3.25102564682713e+001 ,1.67280459118641e+002°,-1.91675132373280e+001 ,-1.02718405650029e+002°,-5.82462686864845e+000 ,-1.27177983242728e+001°,-6.23653062057318e+000 ,1.67282200862678e+002°
3.50392220631091e+001,-3.21053221114375e+001 ,1.66968641835843e+002°,-1.89605986694009e+001 ,-1.03030283125170e+002°,-5.81573208961677e+000 ,-1.30297163030995e+001°,-6.24733689092284e+000 ,1.66970275647160e+002°
3.58472170577761e+001,-3.16999988465428e+001 ,1.66648288147959e+002°,-1.87532951928084e+001 ,-1.03350696446627e+002°,-5.80644840131702e+000 ,-1.33501698336282e+001°,-6.25872130273173e+000 ,1.66649814166125e+002°
3.66738441987342e+001,-3.12942712463805e+001 ,1.66319103670070e+002°,-1.85455873803153e+001 ,-1.03679940030312e+002°,-5.79676037648535e+000 ,-1.36794533526698e+001°,-6.27071837411288e+000 ,1.66320521922950e+002°
3.75195331382432e+001,-3.08881234575942e+001 ,1.65980780043747e+002°,-1.83374593785356e+001 ,-1.04018322265377e+002°,-5.78665216170624e+000 ,-1.40178752701323e+001°,-6.28336502721703e+000 ,1.65982090442851e+002°
3.83847234362282e+001,-3.04815392139584e+001 ,1.65632994079867e+002°,-1.81288949212129e+001 ,-1.04366166371409e+002°,-5.77610749069193e+000 ,-1.43657588262289e+001°,-6.29670078744946e+000 ,1.65634196415218e+002°
3.92698647887470e+001,-3.00745018542138e+001 ,1.65275406841870e+002°,-1.79198773470550e+001 ,-1.04723811315186e+002°,-5.76510970211777e+000 ,-1.47234430082424e+001°,-6.31076800206200e+000 ,1.65276500776342e+002°
4.01754172617273e+001,-2.96669943451626e+001 ,1.64907662665299e+002°,-1.77103896228300e+001 ,-1.05091612791158e+002°,-5.75364176271776e+000 ,-1.50912835310189e+001°,-6.32561208026992e+000 ,1.64908647728355e+002°
4.11018515300928e+001,-2.92589993108244e+001 ,1.64529388109191e+002°,-1.75004143725220e+001 ,-1.05469944270073e+002°,-5.74168629644027e+000 ,-1.54696538855979e+001°,-6.34128175730822e+000 ,1.64530263689984e+002°
4.20496491224037e+001,-2.88504990685638e+001 ,1.64140190834689e+002°,-1.72899339134583e+001 ,-1.05859198120370e+002°,-5.72922562057525e+000 ,-1.58589464606286e+001°,-6.35782938514489e+000 ,1.64140956174448e+002°
4.30193026711386e+001,-2.84414756732238e+001 ,1.63739658405986e+002°,-1.70789303004427e+001 ,-1.06259786807266e+002°,-5.71624178988745e+000 ,-1.62595737414531e+001°,-6.37531125291000e+000 ,1.63740312589614e+002°
4.40113161687481e+001,-2.80319109704419e+001 ,1.63327357008493e+002°,-1.68673853790719e+001 ,-1.06672144174589e+002°,-5.70271664993281e+000 ,-1.66719695919598e+001°,-6.39378794049164e+000 ,1.63327898955301e+002°
4.50262052296127e+001,-2.76217866604870e+001 ,1.62902830078942e+002°,-1.66552808495720e+001 ,-1.07096726814697e+002°,-5.68863190089469e+000 ,-1.70965906245099e+001°,-6.41332470919360e+000 ,1.62903258532412e+002°
4.60644973580409e+001,-2.72110843741346e+001 ,1.62465596841936e+002°,-1.64425983426739e+001 ,-1.07534015531944e+002°,-5.67396917345904e+000 ,-1.75339176634114e+001°,-6.43399193385872e+000 ,1.62465910358422e+002°
4.71267322224483e+001,-2.67997857623062e+001 ,1.62015150747354e+002°,-1.62293195092519e+001 ,-1.07984516905287e+002°,-5.65871011845355e+000 ,-1.79844573075400e+001°,-6.45586558144253e+000 ,1.62015347683588e+002°
4.82134619358582e+001,-2.63878726014301e+001 ,1.61550957802936e+002°,-1.60154261256856e+001 ,-1.08448764955719e+002°,-5.64283651220865e+000 ,-1.84487435977798e+001°,-6.47902774168626e+000 ,1.61551036302212e+002°
4.93252513428712e+001,-2.59753269167470e+001 ,1.61072454796391e+002°,-1.58009002171643e+001 ,-1.08927322924171e+002°,-5.62633037986253e+000 ,-1.89273397949392e+001°,-6.50356721630097e+000 ,1.61072412773267e+002°
5.04626783132516e+001,-2.55621311260796e+001 ,1.60579047401486e+002°,-1.55857242014571e+001 ,-1.09420785165444e+002°,-5.60917413913056e+000 ,-1.94208402736871e+001°,-6.52958017394907e+000 ,1.60578882524830e+002°
5.16263340422846e+001,-2.51482682069232e+001 ,1.60070108162823e+002°,-1.53698810560029e+001 ,-1.09929779163442e+002°,-5.59135076739552e+000 ,-1.99298725378034e+001°,-6.55717087931526e+000 ,1.60069817837002e+002°
5.28168233580588e+001,-2.47337218900921e+001 ,1.59544974354429e+002°,-1.51533545115575e+001 ,-1.10454967672601e+002°,-5.57284399535436e+000 ,-2.04550993616123e+001°,-6.58645250571684e+000 ,1.59544555698405e+002°
5.40347650358351e+001,-2.43184768835863e+001 ,1.59002945707941e+002°,-1.49361292760589e+001 ,-1.10997050989714e+002°,-5.55363853088375e+000 ,-2.09972210618227e+001°,-6.61754804203850e+000 ,1.59002395532017e+002°
5.52807921196649e+001,-2.39025191308153e+001 ,1.58443282007079e+002°,-1.47181912928529e+001 ,-1.11556769359477e+002°,-5.53372031726487e+000 ,-2.15569779030796e+001°,-6.65059130632031e+000 ,1.58442596786987e+002°
5.65555522514243e+001,-2.34858361078593e+001 ,1.57865200546381e+002°,-1.44995280379516e+001 ,-1.12134905515765e+002°,-5.51307683044277e+000 ,-2.21351526392549e+001°,-6.68572808011138e+000 ,1.57864376394354e+002°
5.78597080074360e+001,-2.30684171650344e+001 ,1.57267873453876e+002°,-1.42801288616010e+001 ,-1.12732287358978e+002°,-5.49169742059277e+000 ,-2.27325731908018e+001°,-6.72311737977252e+000 ,1.57266906086307e+002°
5.91939372428539e+001,-2.26502539187022e+001 ,1.56650424879610e+002°,-1.40599853800888e+001 ,-1.13349790767528e+002°,-5.46957370392875e+000 ,-2.33501154562496e+001°,-6.76293288331492e+000 ,1.56649309580817e+002°
6.05589334439885e+001,-2.22313406999866e+001 ,1.56011928054873e+002°,-1.38390919244614e+001 ,-1.13988342538625e+002°,-5.44670001142014e+000 ,-2.39887062530055e+001°,-6.80536453416131e+000 ,1.56010659636417e+002°
6.19554060887573e+001,-2.18116750678714e+001 ,1.55351402230674e+002°,-1.36174460536219e+001 ,-1.14648923449817e+002°,-5.42307390188901e+000 ,-2.46493263789017e+001°,-6.85062034648126e+000 ,1.55349974985597e+002°
6.33840810154470e+001,-2.13912583950242e+001 ,1.54667809508763e+002°,-1.33950491401534e+001 ,-1.15332571427986e+002°,-5.39869674783392e+000 ,-2.53330137812038e+001°,-6.89892844057312e+000 ,1.54666217159966e+002°
6.48457007999789e+001,-2.09700965356414e+001 ,1.53960051584408e+002°,-1.31719070381634e+001 ,-1.16040384806584e+002°,-5.37357440327409e+000 ,-2.60408668138533e+001°,-6.95053934124539e+000 ,1.53958287226304e+002°
6.63410251418745e+001,-2.05482005856144e+001 ,1.53226966427574e+002°,-1.29480308434508e+001 ,-1.16773525644468e+002°,-5.34771796391551e+000 ,-2.67740475563186e+001°,-7.00572857742163e+000 ,1.53225022459940e+002°
6.78708312591212e+001,-2.01255877463801e+001 ,1.52467324938294e+002°,-1.27234377573555e+001 ,-1.17533223070547e+002°,-5.32114463100120e+000 ,-2.75337851582489e+001°,-7.06479962741654e+000 ,1.52465192991080e+002°
6.94359142921431e+001,-1.97022823049062e+001 ,1.51679827623318e+002°,-1.24981520667435e+001 ,-1.18320776607141e+002°,-5.29387869129578e+000 ,-2.83213791628475e+001°,-7.12808726170298e+000 ,1.51677498470922e+002°
7.10370877170875e+001,-1.92783167433509e+001 ,1.50863101354941e+002°,-1.22722062536668e+001 ,-1.19137559411176e+002°,-5.26595262674506e+000 ,-2.91382027480743e+001°,-7.19596134376530e+000 ,1.50860564818149e+002°
7.26751837686421e+001,-1.88537329929791e+001 ,1.50015696289639e+002°,-1.20456422492790e+001 ,-1.19985021355563e+002°,-5.23740836839147e+000 ,-2.99857058080347e+001°,-7.26883116012473e+000 ,1.50012941123093e+002°
7.43510538726016e+001,-1.84285838478482e+001 ,1.49136083044394e+002°,-1.18185128475211e+001 ,-1.20864691852880e+002°,-5.20829871005957e+000 ,-3.08654177766795e+001°,-7.34715036323754e+000 ,1.49133096806971e+002°
7.60655690884096e+001,-1.80029345545107e+001 ,1.48222650252817e+002°,-1.15908832948237e+001 ,-1.21778182299272e+002°,-5.17868889805842e+000 ,-3.17789500717083e+001°,-7.43142262622561e+000 ,1.48219419157759e+002°
7.78196205619050e+001,-1.75768645943994e+001 ,1.47273702651993e+002°,-1.13628330724921e+001 ,-1.22727187987622e+002°,-5.14865841356570e+000 ,-3.27279980077541e+001°,-7.52220812699133e+000 ,1.47270211392908e+002°
7.96141199885091e+001,-1.71504696755026e+001 ,1.46287459884918e+002°,-1.11344578883811e+001 ,-1.23713489305122e+002°,-5.11830296430299e+000 ,-3.37143419939700e+001°,-7.62013100209806e+000 ,1.46283691432890e+002°
8.14500000870932e+001,-1.67238639492105e+001 ,1.45262056243045e+002°,-1.09058718937411e+001 ,-1.24738951990751e+002°,-5.08773670138110e+000 ,-3.47398477915106e+001°,-7.72588793908441e+000 ,1.45257991608949e+002°
8.33282150847738e+001,-1.62971824665436e+001 ,1.44195541619140e+002°,-1.06772101394465e+001 ,-1.25805526182430e+002°,-5.05709467552826e+000 ,-3.58064655607048e+001°,-7.84025811127555e+000 ,1.44191159573799e+002°
8.52497412128872e+001,-1.58705838850518e+001 ,1.43085883992603e+002°,-1.04486312828941e+001 ,-1.26915243931717e+002°,-5.02653554398839e+000 ,-3.69162273757630e+001°,-7.96411470393330e+000 ,1.43081160735551e+002°
8.72155772144001e+001,-1.54442534330819e+001 ,1.41930973827466e+002°,-1.02203205522706e+001 ,-1.28070214805829e+002°,-4.99624453478813e+000 ,-3.80712428268035e+001°,-8.09843833791370e+000 ,1.41925882592629e+002°
8.92267448630226e+001,-1.50184061313820e+001 ,1.40728630826731e+002°,-9.99249296815609e+000 ,-1.29272619133316e+002°,-4.96643666834026e+000 ,-3.92736922655465e+001°,-8.24433277134055e+000 ,1.40723141410094e+002°
9.12842894942904e+001,-1.45932902625665e+001 ,1.39476613554019e+002°,-9.76539681298987e+000 ,-1.30524698382431e+002°,-4.93736022690860e+000 ,-4.05258171836915e+001°,-8.40304335752790e+000 ,1.39470691744099e+002°
9.33892805488941e+001,-1.41691910661764e+001 ,1.38172632502136e+002°,-9.53931732612895e+000 ,-1.31828742092576e+002°,-4.90930044966676e+000 ,-4.18299071443795e+001°,-8.57597886769849e+000 ,1.38166239388298e+002°
9.55428121285378e+001,-1.37464346202242e+001 ,1.36814367253954e+002°,-9.31458058539388e+000 ,-1.33187070713447e+002°,-4.88258341424321e+000 ,-4.31882826213430e+001°,-8.76473746341031e+000 ,1.36807458379825e+002°
9.77460035646154e+001,-1.33253918485309e+001 ,1.35399488437944e+002°,-9.09155751440440e+000 ,-1.34602013649508e+002°,-4.85758004405675e+000 ,-4.46032730434016e+001°,-8.97113784595153e+000 ,1.35392012756452e+002°
1.00000000000000e+002,-1.29064825661803e+001 ,1.33925685220355e+002°,-8.87066792803350e+000 ,-1.36075881767832e+002°,-4.83471015376999e+000 ,-4.60771893023098e+001°,-9.19725694819407e+000 ,1.33917583791987e+002°
1.02305972984251e+002,-1.24901794425988e+001 ,1.32390699087077e+002°,-8.65238449548749e+000 ,-1.37610933616261e+002°,-4.81444641236908e+000 ,-4.76122899709311e+001°,-9.44547601397371e+000 ,1.32381903441849e+002°
1.04665121082543e+002,-1.20770117230009e+001 ,1.30792364636095e+002°,-8.43723646174992e+000 ,-1.39209334630963e+002°,-4.79731806460711e+000 ,-4.92107405108074e+001°,-9.71853760117960e+000 ,1.30782794689473e+002°
1.07078670498640e+002,-1.16675685046782e+001 ,1.29128658008508e+002°,-8.22581292387102e+000 ,-1.40873108705432e+002°,-4.78391420729317e+000 ,-5.08745648411742e+001°,-1.00196170575561e+001 ,1.29118219377275e+002°
1.09547875712234e+002,-1.12625013162024e+001 ,1.27397753411597e+002°,-8.01876541016985e+000 ,-1.42604081667439e+002°,-4.77488636849386e+000 ,-5.26055888159250e+001°,-1.03524135289140e+001 ,1.27386333909889e+002°
1.12074020130978e+002,-1.08625256975439e+001 ,1.25598087909320e+002°,-7.81680946035232e+000 ,-1.44403816488557e+002°,-4.77095008765088e+000 ,-5.44053754331447e+001°,-1.07212678557958e+001 ,1.25585552905001e+002°
1.14658416757563e+002,-1.04684214314435e+001 ,1.23728434252340e+002°,-7.62072485688216e+000 ,-1.46273540454146e+002°,-4.77288514695146e+000 ,-5.62751520051171e+001°,-1.11313182782417e+001 ,1.23714620408229e+002°
1.17302408872162e+002,-1.00810310369648e+001 ,1.21787980974069e+002°,-7.43135411853349e+000 ,-1.48214065067335e+002°,-4.78153406488030e+000 ,-5.82157300623114e+001°,-1.15887105278676e+001 ,1.21772687649776e+002°
1.20007370730629e+002,-9.70125611281408e+000 ,1.19776418283797e+002°,-7.24959884370919e+000 ,-1.50225700155904e+002°,-4.79779843953733e+000 ,-6.02274194602878e+001°,-1.21008881140782e+001 ,1.19759395464449e+002°
1.22774708278787e+002,-9.33005112031831e+000 ,1.17694027451545e+002°,-7.07641349341883e+000 ,-1.52308164487456e+002°,-4.82263273161511e+000 ,-6.23099389948767e+001°,-1.26770041190388e+001 ,1.17674958372388e+002°
1.25605859883189e+002,-8.96841423463368e+000 ,1.15541770434676e+002°,-6.91279624248636e+000 ,-1.54460496142827e+002°,-4.85703511560575e+000 ,-6.44623267756047e+001°,-1.33285228147903e+001 ,1.15520245835833e+002°
1.28502297078731e+002,-8.61737497838475e+000 ,1.13321375507430e+002°,-6.75977661318866e+000 ,-1.56680966886563e+002°,-4.90203511343880e+000 ,-6.66828545961906e+001°,-1.40701284132925e+001 ,1.13296854165522e+002°
1.31465525333509e+002,-8.27797849297765e+000 ,1.11035413721154e+002°,-6.61839974656787e+000 ,-1.58967005706716e+002°,-4.95867786579292e+000 ,-6.89689514743528e+001°,-1.49211516744080e+001 ,1.11007159433213e+002°
1.34497084831303e+002,-7.95126650298718e+000 ,1.08687360279745e+002°,-6.48970736681790e+000 ,-1.61315137439422e+002°,-5.02800509648157e+000 ,-7.13171422764028e+001°,-1.59079140503817e+001 ,1.08654336157389e+002°
1.37598551272118e+002,-7.63825528428204e+000 ,1.06281634522275e+002°,-6.37471574940875e+000 ,-1.63720942786294e+002°,-5.11103308057652e+000 ,-7.37230077346554e+001°,-1.70677998433481e+001 ,1.06242314454981e+002°
1.40771536691173e+002,-7.33991124256478e+000 ,1.03823612329409e+002°,-6.27439129962569e+000 ,-1.66179045908025e+002°,-5.20872822294631e+000 ,-7.61811720410464e+001°,-1.84568439499231e+001 ,1.03775617256650e+002°
1.44017690296787e+002,-7.05712501963332e+000 ,1.01319605553781e+002°,-6.18962465882989e+000 ,-1.68683134994037e+002°,-5.32198116451586e+000 ,-7.86853234167996e+001°,-2.01652314808138e+001 ,1.01258924610062e+002°
1.47338699327573e+002,-6.79068533284639e+000 ,9.87768045959404e+001°,-6.12120454392293e+000 ,-1.71226019686552e+002°,-5.45158062173027e+000 ,-8.12282715365115e+001°,-2.23532418099132e+001 ,9.86958644238184e+001°
