TIME  IN1  IN2  OUT1
-1.582  -0.178223  1.99585  -0.164062
-1.592  -0.195312  1.994629  -0.183594
-1.602  -0.211792  1.92688  -0.203125
-1.611  -0.24353  1.905518  -0.222656
-1.621  -0.26001  1.96106  -0.242188
-1.631  -0.276489  1.963501  -0.261719
-1.641  -0.292358  1.942139  -0.28125
-1.65  -0.308838  1.934814  -0.300781
-1.66  -0.341187  1.915283  -0.320312
-1.67  -0.356445  1.92688  -0.339844
-1.68  -0.373535  1.940918  -0.359375
-1.689  -0.388794  1.94519  -0.378906
-1.699  -0.405273  1.932983  -0.398438
-1.709  -0.421143  1.923218  -0.417969
-1.719  -0.453491  1.936035  -0.4375
-1.729  -0.469971  1.941528  -0.457031
-1.738  -0.48584  1.940308  -0.476562
-1.748  -0.501709  1.932373  -0.496094
-1.758  -0.505371  1.447144  -0.484375
-1.768  -0.481567  -3.515015  -0.464844
-1.777  -0.460815  -3.589478  -0.445312
-1.787  -0.440674  -3.259277  -0.425781
-1.797  -0.418701  -2.182007  -0.40625
-1.807  -0.39917  -1.295776  -0.386719
-1.816  -0.366821  -1.971436  -0.367188
-1.826  -0.350952  -2.563477  -0.347656
-1.836  -0.332642  -2.600708  -0.328125
-1.846  -0.313721  -2.156982  -0.308594
-1.855  -0.29541  -1.727295  -0.289062
-1.865  -0.262451  -1.96228  -0.269531
-1.875  -0.245361  -2.214966  -0.25
-1.885  -0.228882  -2.235718  -0.230469
-1.895  -0.211182  -2.08252  -0.210938
-1.904  -0.193481  -1.901245  -0.191406
-1.914  -0.159912  -1.936646  -0.171875
-1.924  -0.143433  -2.06665  -0.152344
-1.934  -0.126953  -2.102661  -0.132812
-1.943  -0.109253  -2.014771  -0.113281
-1.953  -0.092773  -1.911011  -0.09375
-1.963  -0.076294  -1.904907  -0.074219
-1.973  -0.043335  -2.020874  -0.054688
-1.982  -0.026855  -2.000122  -0.035156
-1.992  -0.009766  -1.965332  -0.015625
-2.002  0.006104  -1.92688  0.003906
-2.012  0.023193  -1.899414  0.023438
-2.021  0.054932  -1.983032  0.042969
-2.031  0.072021  -2.006836  0.0625
-2.041  0.088501  -1.971436  0.082031
-2.051  0.10437  -1.931763  0.101562
-2.061  0.12085  -1.924438  0.121094
-2.07  0.153809  -1.936646  0.140625
-2.08  0.169067  -1.950684  0.160156
-2.09  0.185547  -1.972046  0.179688
-2.1  0.202637  -1.96106  0.199219
-2.109  0.217896  -1.914673  0.21875
-2.119  0.250854  -1.932373  0.238281
-2.129  0.266724  -1.938477  0.257812
-2.139  0.283203  -1.946411  0.277344
-2.148  0.299072  -1.940918  0.296875
-2.158  0.315552  -1.940918  0.316406
-2.168  0.331421  -1.92627  0.335938
-2.178  0.36377  -1.923218  0.355469
-2.188  0.379639  -1.939697  0.375
-2.197  0.396118  -1.930542  0.394531
-2.207  0.411987  -1.940308  0.414062
-2.217  0.428467  -1.940918  0.433594
-2.227  0.460815  -1.9104  0.453125
-2.236  0.476685  -1.901855  0.472656
-2.246  0.492554  -1.930542  0.492188
-2.256  0.497437  -1.541138  0.488281
-2.266  0.488281  1.130981  0.46875
-2.275  0.454102  3.912964  0.449219
-2.285  0.43335  3.677368  0.429688
-2.295  0.409546  1.865845  0.410156
-2.305  0.388794  0.554199  0.390625
-2.314  0.374146  0.90332  0.371094
-2.324  0.344849  3.063354  0.351562
-2.334  0.325317  2.895508  0.332031
-2.344  0.305176  2.045288  0.3125
-2.354  0.285645  1.397095  0.292969
-2.363  0.269775  1.459961  0.273438
-2.373  0.238647  2.431641  0.253906
-2.383  0.220337  2.411499  0.234375
-2.393  0.202637  2.057495  0.214844
-2.402  0.184937  1.769409  0.195312
-2.412  0.167847  1.746216  0.175781
-2.422  0.151978  1.936035  0.15625
-2.432  0.118408  2.166748  0.136719
-2.441  0.101929  2.03125  0.117188
-2.451  0.084839  1.878052  0.097656
-2.461  0.068359  1.85791  0.078125
-2.471  0.05249  1.964722  0.058594
-2.48  0.018921  2.037354  0.039062
-2.49  0.001831  1.970215  0.019531
-2.5  -0.014038  1.918945  0
-2.51  -0.031128  1.880493  -0.019531
-2.52  -0.047607  1.908569  -0.039062
-2.529  -0.079956  2.03064  -0.058594
-2.539  -0.096436  1.974487  -0.078125
-2.549  -0.112305  1.932373  -0.097656
-2.559  -0.128784  1.925049  -0.117188
-2.568  -0.145264  1.945801  -0.136719
-2.578  -0.177612  1.942139  -0.15625
-2.588  -0.194092  1.952515  -0.175781
-2.598  -0.209961  1.947021  -0.195312
-2.607  -0.22644  1.929321  -0.214844
-2.617  -0.24231  1.930542  -0.234375
-2.627  -0.274658  1.921997  -0.253906
-2.637  -0.291138  1.939087  -0.273438
-2.646  -0.307007  1.948242  -0.292969
-2.656  -0.323486  1.953735  -0.3125
-2.666  -0.339966  1.933594  -0.332031
-2.676  -0.355835  1.917114  -0.351562
-2.686  -0.387573  1.937866  -0.371094
-2.695  -0.404053  1.950073  -0.390625
-2.705  -0.419922  1.94397  -0.410156
-2.715  -0.436401  1.925659  -0.429688
-2.725  -0.452271  1.922607  -0.449219
-2.734  -0.485229  1.936646  -0.46875
-2.744  -0.501099  1.938477  -0.488281
-2.754  -0.505981  1.570435  -0.492188
-2.764  -0.496826  -1.013184  -0.472656
-2.773  -0.483398  -3.462524  -0.453125
-2.783  -0.441284  -3.309937  -0.433594
-2.793  -0.420532  -2.271729  -0.414062
-2.803  -0.400391  -1.333008  -0.394531
-2.813  -0.383911  -1.279297  -0.375
-2.822  -0.368042  -1.916504  -0.355469
-2.832  -0.334473  -2.616577  -0.335938
-2.842  -0.314941  -2.201538  -0.316406
-2.852  -0.296631  -1.745605  -0.296875
-2.861  -0.280151  -1.661987  -0.277344
-2.871  -0.263062  -1.936646  -0.257812
-2.881  -0.229492  -2.249146  -0.238281
-2.891  -0.211792  -2.095947  -0.21875
-2.9  -0.194092  -1.902466  -0.199219
-2.91  -0.177612  -1.843262  -0.179688
-2.92  -0.161133  -1.923828  -0.160156
-2.93  -0.144653  -2.045898  -0.140625
-2.939  -0.111084  -2.044067  -0.121094
-2.949  -0.093994  -1.940308  -0.101562
-2.959  -0.077515  -1.900024  -0.082031
-2.969  -0.061035  -1.946411  -0.0625
-2.979  -0.044556  -1.988525  -0.042969
-2.988  -0.010986  -1.984253  -0.023438
-2.998  0.005493  -1.962891  -0.003906
-3.008  0.022583  -1.903076  0.015625
-3.018  0.037842  -1.900024  0.035156
-3.027  0.053711  -1.966553  0.054688
-3.037  0.08728  -1.977539  0.074219
-3.047  0.10376  -1.930542  0.09375
-3.057  0.119629  -1.911011  0.113281
-3.066  0.136108  -1.929932  0.132812
-3.076  0.152588  -1.945801  0.152344
-3.086  0.184937  -1.957397  0.171875
-3.096  0.200806  -1.943359  0.191406
-3.105  0.217896  -1.92688  0.210938
-3.115  0.233765  -1.934204  0.230469
-3.125  0.250244  -1.936035  0.25
-3.135  0.282593  -1.905518  0.269531
-3.145  0.297852  -1.936646  0.289062
-3.154  0.314331  -1.964111  0.308594
-3.164  0.3302  -1.951904  0.328125
-3.174  0.34668  -1.925659  0.347656
-3.184  0.362549  -1.9104  0.367188
-3.193  0.394897  -1.923218  0.386719
-3.203  0.411377  -1.929932  0.40625
-3.213  0.427246  -1.928101  0.425781
-3.223  0.443726  -1.931152  0.445312
-3.232  0.458984  -1.913452  0.464844
-3.242  0.491943  -1.956787  0.484375
-3.252  0.498657  -1.617432  0.496094
-3.262  0.488892  0.936279  0.476562
-3.271  0.476074  3.638916  0.457031
-3.281  0.454712  3.912354  0.4375
-3.291  0.410767  1.968994  0.417969
-3.301  0.390015  0.57251  0.398438
-3.311  0.375366  0.848389  0.378906
-3.32  0.361328  2.131348  0.359375
-3.33  0.346069  3.045654  0.339844
-3.34  0.306396  2.095947  0.320312
-3.35  0.286865  1.421509  0.300781
-3.359  0.270996  1.448975  0.28125
-3.369  0.255737  1.976929  0.261719
-3.379  0.239868  2.43103  0.242188
-3.389  0.203857  2.072754  0.222656
-3.398  0.185547  1.771851  0.203125
-3.408  0.169678  1.733398  0.183594
-3.418  0.153198  1.931152  0.164062
-3.428  0.137939  2.144165  0.144531
-3.438  0.120239  2.186279  0.125
-3.447  0.08606  1.864624  0.105469
-3.457  0.07019  1.859131  0.085938
-3.467  0.053101  1.968384  0.066406
-3.477  0.036621  2.040405  0.046875
-3.486  0.020142  2.041016  0.027344
-3.496  -0.012817  1.917725  0.007812
-3.506  -0.029907  1.871338  -0.011719
-3.516  -0.045776  1.921387  -0.03125
-3.525  -0.062256  1.988525  -0.050781
-3.535  -0.078125  2.017212  -0.070312
-3.545  -0.111694  1.951294  -0.089844
-3.555  -0.128174  1.906128  -0.109375
-3.564  -0.144653  1.896973  -0.128906
-3.574  -0.160522  1.90979  -0.148438
-3.584  -0.175781  1.975708  -0.167969
-3.594  -0.209351  1.960449  -0.1875
-3.604  -0.22583  1.911621  -0.207031
-3.613  -0.241699  1.895142  -0.226562
-3.623  -0.257568  1.928711  -0.246094
-3.633  -0.274048  1.950073  -0.265625
-3.643  -0.305786  1.948853  -0.285156
-3.652  -0.322266  1.943359  -0.304688
-3.662  -0.338745  1.925049  -0.324219
-3.672  -0.354614  1.916504  -0.34375
-3.682  -0.370483  1.921387  -0.363281
-3.691  -0.386963  1.943359  -0.382812
-3.701  -0.418701  1.942749  -0.402344
-3.711  -0.435791  1.931152  -0.421875
-3.721  -0.45166  1.919556  -0.441406
-3.73  -0.46814  1.911011  -0.460938
-3.74  -0.483398  1.929932  -0.480469
-3.75  -0.506592  1.661377  -0.5
-3.76  -0.497437  -0.786743  -0.480469
-3.77  -0.484619  -3.393555  -0.460938
-3.779  -0.463867  -3.594971  -0.441406
-3.789  -0.442505  -3.35022  -0.421875
-3.799  -0.401611  -1.369629  -0.402344
-3.809  -0.385132  -1.257324  -0.382812
-3.818  -0.368652  -1.890259  -0.363281
-3.828  -0.353394  -2.507324  -0.34375
-3.838  -0.335693  -2.62146  -0.324219
-3.848  -0.297241  -1.772461  -0.304688
-3.857  -0.280762  -1.655884  -0.285156
-3.867  -0.264282  -1.917114  -0.265625
-3.877  -0.247803  -2.199707  -0.246094
-3.887  -0.230713  -2.251587  -0.226562
-3.896  -0.213013  -2.093506  -0.207031
-3.906  -0.178833  -1.836548  -0.1875
-3.916  -0.162354  -1.930542  -0.167969
-3.926  -0.145874  -2.062988  -0.148438
-3.936  -0.129395  -2.10022  -0.128906
-3.945  -0.111694  -2.034302  -0.109375
-3.955  -0.078125  -1.902466  -0.089844
-3.965  -0.062256  -1.949463  -0.070312
-3.975  -0.045166  -2.005005  -0.050781
-3.984  -0.029297  -2.018433  -0.03125
-3.994  -0.012207  -1.97998  -0.011719
-4.004  0.020752  -1.914673  0.007812
-4.014  0.037231  -1.905518  0.027344
-4.023  0.053101  -1.956787  0.046875
-4.033  0.06958  -1.993408  0.066406
-4.043  0.08606  -1.983032  0.085938
-4.053  0.119019  -1.922607  0.105469
-4.063  0.134888  -1.923828  0.125
-4.072  0.150757  -1.940918  0.144531
-4.082  0.167236  -1.964111  0.164062
-4.092  0.183105  -1.970215  0.183594
-4.102  0.216064  -1.904297  0.203125
-4.111  0.232544  -1.915894  0.222656
-4.121  0.248413  -1.955566  0.242188
-4.131  0.264893  -1.96167  0.261719
-4.141  0.280762  -1.923218  0.28125
-4.15  0.297241  -1.912842  0.300781
-4.16  0.32959  -1.956177  0.320312
-4.17  0.345459  -1.940918  0.339844
-4.18  0.361938  -1.934204  0.359375
-4.189  0.377808  -1.928101  0.378906
-4.199  0.394287  -1.919556  0.398438
-4.209  0.426025  -1.934814  0.417969
-4.219  0.442505  -1.943359  0.4375
-4.229  0.458374  -1.934204  0.457031
-4.238  0.474854  -1.918945  0.476562
-4.248  0.490112  -1.924438  0.496094
-4.258  0.489502  0.678711  0.484375
-4.268  0.477295  3.522949  0.464844
-4.277  0.456543  3.912354  0.445312
-4.287  0.437012  3.7854  0.425781
-4.297  0.411987  2.131958  0.40625
-4.307  0.375977  0.772705  0.386719
-4.316  0.362549  2.021484  0.367188
-4.326  0.34729  3.007202  0.347656
-4.336  0.328369  2.955933  0.328125
-4.346  0.308228  2.165527  0.308594
-4.355  0.272217  1.414185  0.289062
-4.365  0.256958  1.928711  0.269531
-4.375  0.241089  2.415771  0.25
-4.385  0.223389  2.434082  0.230469
-4.395  0.205688  2.095337  0.210938
-4.404  0.187378  1.765747  0.191406
-4.414  0.155029  1.92749  0.171875
-4.424  0.13916  2.15271  0.152344
-4.434  0.12146  2.177734  0.132812
-4.443  0.10437  2.034302  0.113281
-4.453  0.08728  1.886597  0.09375
-4.463  0.054321  1.939087  0.074219
-4.473  0.037842  2.019653  0.054688
-4.482  0.021362  2.039185  0.035156
-4.492  0.004883  1.99585  0.015625
-4.502  -0.011597  1.943359  -0.003906
-4.512  -0.044556  1.882324  -0.023438
-4.521  -0.060425  1.973267  -0.042969
-4.531  -0.076904  2.041626  -0.0625
-4.541  -0.093994  1.999512  -0.082031
-4.551  -0.109863  1.932983  -0.101562
-4.561  -0.142822  1.920776  -0.121094
-4.57  -0.159302  1.949463  -0.140625
-4.58  -0.174561  1.973267  -0.160156
-4.59  -0.19165  1.968384  -0.179688
-4.6  -0.20752  1.947632  -0.199219
-4.609  -0.239868  1.90918  -0.21875
-4.619  -0.256348  1.932373  -0.238281
-4.629  -0.272827  1.940918  -0.257812
-4.639  -0.288696  1.938477  -0.277344
-4.648  -0.304565  1.953125  -0.296875
-4.658  -0.321045  1.956787  -0.316406
-4.668  -0.353394  1.920776  -0.335938
-4.678  -0.369873  1.915283  -0.355469
-4.688  -0.385742  1.922607  -0.375
-4.697  -0.401611  1.932983  -0.394531
-4.707  -0.418091  1.942139  -0.414062
-4.717  -0.449829  1.937256  -0.433594
-4.727  -0.466309  1.934814  -0.453125
-4.736  -0.482178  1.928711  -0.472656
-4.746  -0.498657  1.92749  -0.492188
-4.756  -0.506592  1.712036  -0.488281
-4.766  -0.48584  -3.294678  -0.46875
-4.775  -0.465088  -3.598022  -0.449219
-4.785  -0.444336  -3.391724  -0.429688
-4.795  -0.422974  -2.435303  -0.410156
-4.805  -0.402832  -1.437378  -0.390625
-4.814  -0.369873  -1.812134  -0.371094
-4.824  -0.354004  -2.473145  -0.351562
-4.834  -0.336304  -2.631226  -0.332031
-4.844  -0.317383  -2.260742  -0.3125
-4.854  -0.299072  -1.810913  -0.292969
-4.863  -0.265503  -1.883545  -0.273438
-4.873  -0.249023  -2.1698  -0.253906
-4.883  -0.231934  -2.241821  -0.234375
-4.893  -0.214233  -2.11792  -0.214844
-4.902  -0.196533  -1.934814  -0.195312
-4.912  -0.179443  -1.854858  -0.175781
-4.922  -0.146484  -2.033691  -0.15625
-4.932  -0.130005  -2.093506  -0.136719
-4.941  -0.112915  -2.049561  -0.117188
-4.951  -0.095825  -1.947021  -0.097656
-4.961  -0.079346  -1.918335  -0.078125
-4.971  -0.046387  -1.997681  -0.058594
-4.98  -0.029297  -2.005005  -0.039062
-4.99  -0.012817  -1.976318  -0.019531
